Id,SalePrice
1710,223997.15870598235
1711,258188.8863166712
1712,260803.14552503126
1713,263411.99143947393
1714,221373.96756490465
1715,208240.68160392545
1716,196444.53367337806
1717,176376.59431550896
1718,138155.67606294533
1719,200806.91245680358
1720,235178.34649696192
1721,167089.16758160468
1722,134489.29305609845
1723,156450.46000260513
1724,219443.69321517285
1725,237339.62919986778
1726,189890.7605056394
1727,156857.3913160834
1728,185898.22690612942
1729,167841.70847389486
1730,175408.4995715996
1731,124765.16391130643
1732,134181.9516238006
1733,123876.91744421264
1734,122690.67425669069
1735,139505.80283683195
1736,119786.25517823055
1737,314708.98092897446
1738,215983.65861946662
1739,259094.59406180272
1740,214529.7667516393
1741,188562.11437507527
1742,173324.6922326899
1743,179917.00074193382
1744,312202.0140275136
1745,217873.0853751803
1746,214032.47898146135
1747,229617.80710175188
1748,227307.7876755281
1749,160654.65219588927
1750,138204.940223092
1751,250555.12869070342
1752,125033.17037189897
1753,153219.4353276221
1754,201198.71064020402
1755,172747.3446791004
1756,128985.61960736373
1757,121715.55789204224
1758,154337.87155432312
1759,166319.41678890356
1760,173212.09570457196
1761,143492.50889278718
1762,192351.47687196973
1763,176288.8431329153
1764,119881.93318566807
1765,168929.39062292388
1766,188671.98701920954
1767,208414.44546263138
1768,149977.90097848818
1769,182020.9294667458
1770,152633.88600701888
1771,123877.70055317583
1772,136862.39428717358
1773,134132.98624041214
1774,133992.43117895976
1775,143360.55273261393
1776,130741.79309975098
1777,119208.80581079319
1778,140170.1996455402
1779,127327.02682530705
1780,173332.4368830843
1781,136095.93345782635
1782,97949.38982771788
1783,134271.61684114952
1784,106337.48058034419
1785,122788.48747131227
1786,150331.86366176204
1787,161185.0164574404
1788,65261.955453267394
1789,104006.35765345281
1790,87833.57315798498
1791,193398.2273773429
1792,162850.38948955966
1793,133971.5955180784
1794,148016.21470336177
1795,136987.52941039338
1796,137342.32411960964
1797,127595.30511407673
1798,128277.63200989274
1799,116824.89463593661
1800,128696.96771191833
1801,127103.1486055266
1802,131242.37447192395
1803,154915.1341867842
1804,151047.7415721548
1805,148903.20604051903
1806,124574.59421941589
1807,142170.16620544702
1808,121499.92441458759
1809,124457.32024939329
1810,140348.63348561162
1811,105477.15655982618
1812,102710.06417726101
1813,122553.62429952403
1814,97965.7002660736
1815,54198.0813484254
1816,103769.96292588658
1817,109063.96574323902
1818,160322.80701013462
1819,124567.04964805095
1820,58349.50562849983
1821,115942.29186696303
1822,147839.69339857274
1823,44880.72912775492
1824,141162.3995277053
1825,137258.8153915262
1826,120628.1866237029
1827,100885.3384522166
1828,149935.87661722797
1829,125019.04965598216
1830,145518.5745704185
1831,159185.6912267576
1832,91593.69334187623
1833,160117.65385403065
1834,121083.93035085179
1835,153720.1386963903
1836,133740.31809977745
1837,106485.27012356806
1838,124279.23215752667
1839,99518.83495122091
1840,172500.68790714125
1841,147403.91316333605
1842,88054.92373661432
1843,139351.01854532605
1844,146189.98237300175
1845,141429.254817317
1846,162208.60996800516
1847,166728.52916413528
1848,62094.482807718145
1849,120360.4484795621
1850,118741.1585662813
1851,163428.4534667088
1852,132588.77668546245
1853,138351.27519677358
1854,177385.2976311738
1855,149284.97144381917
1856,216777.70313149973
1857,166421.97851124484
1858,144682.24230871705
1859,123038.18018592556
1860,154914.56879634163
1861,120700.56242809267
1862,278240.2468365839
1863,273789.82458260516
1864,273789.82458260516
1865,340885.5439132254
1866,327827.3267375467
1867,230836.68651952673
1868,307967.3282326919
1869,206270.67511845476
1870,220445.72862206103
1871,245387.15433496863
1872,168824.0816001016
1873,233397.23200942395
1874,148411.48589224447
1875,215799.6606016179
1876,197453.85736806676
1877,215057.7285761355
1878,200561.37149934546
1879,142433.44956688408
1880,139180.2081923139
1881,249081.9897150828
1882,253092.0184440841
1883,192620.6343880617
1884,209565.5722711327
1885,254386.44082893175
1886,301692.5879131894
1887,207064.1931513971
1888,275442.5846985114
1889,161771.85337311376
1890,133939.91026083293
1891,139865.885327637
1892,107283.13403086225
1893,142057.5122391079
1894,134641.41119370365
1895,141372.67962695396
1896,132824.30371034396
1897,118153.4172762614
1898,113041.30341382865
1899,151503.90368109266
1900,158577.7473065508
1901,177973.5724344649
1902,146882.86244886537
1903,227569.53690643067
1904,138829.74685431676
1905,206764.54355701443
1906,169446.8678954899
1907,221137.52318319838
1908,113451.18152643324
1909,139809.59073306475
1910,123634.32925807705
1911,213652.223419665
1912,263043.3102119689
1913,153619.56936930044
1914,63250.928924594744
1915,344520.27968247986
1916,77292.99150197138
1917,256122.05545996688
1918,150071.97356353884
1919,175595.5163343294
1920,147235.625819478
1921,411154.6422672465
1922,316884.4826439733
1923,219949.7156756852
1924,228306.3515437507
1925,210789.6406313286
1926,398532.94978210155
1927,142388.85282174475
1928,162195.39084060545
1929,125914.91145928064
1930,135889.4843373266
1931,152656.19748993838
1932,135437.20173358632
1933,179914.96580123628
1934,185631.4489667878
1935,174637.36272217988
1936,190576.05527252337
1937,183553.19169530988
1938,174465.3212527691
1939,257078.79644601565
1940,188979.08351212787
1941,173915.35892584524
1942,180277.39089221618
1943,200333.12294911576
1944,322839.1058858077
1945,382024.78529566986
1946,146944.19624189817
1947,311480.56756734935
1948,178148.42730994354
1949,247964.98603711574
1950,183954.19933378263
1951,255222.4408613561
1952,216933.68619379186
1953,170899.2474327047
1954,196990.40465322047
1955,136001.82984287778
1956,275571.4572773933
1957,155885.14107235044
1958,318037.9162031146
1959,145305.5047921448
1960,120621.82590033268
1961,126117.90996311489
1962,104518.50716819552
1963,112312.03850351826
1964,112431.0098886188
1965,151143.40027227302
1966,154572.19194686835
1967,287259.10496841394
1968,402254.93079368235
1969,396861.77708128165
1970,391337.38688584213
1971,447524.7719442602
1972,376817.7978523689
1973,265483.86500102474
1974,308189.33452432393
1975,459359.0773189291
1976,270497.0158421148
1977,352640.80498267175
1978,355888.13688666327
1979,315703.35542671767
1980,195990.59095370834
1981,340951.99274097895
1982,232192.01476391943
1983,211520.39876726232
1984,176334.35820456542
1985,220566.5843347956
1986,219733.32337628904
1987,171111.65016813859
1988,174415.63531239345
1989,194801.72753933864
1990,214254.8875527521
1991,249220.87112170446
1992,222370.1934243425
1993,168801.69304770857
1994,237731.0113972599
1995,191050.11894546737
1996,252761.93446429376
1997,320891.1899023724
1998,329351.00789716316
1999,247981.80668358956
2000,293182.4502558478
2001,252525.10070448183
2002,245716.1879093506
2003,261031.3338848949
2004,276474.09958134196
2005,229937.2411700724
2006,233553.39846325447
2007,245555.58222443587
2008,215005.8365972233
2009,191750.81300755066
2010,197492.01446104556
2011,150627.6555736102
2012,185034.6849907171
2013,187124.73937552492
2014,185851.37481986443
2015,207573.20110710346
2016,189998.35251279987
2017,201826.20370444213
2018,136622.71788995934
2019,135301.13908960184
2020,113498.45035061127
2021,115962.57559634311
2022,179476.41814901703
2023,137702.27874889085
2024,241464.88776171685
2025,330037.0036256389
2026,178495.42284564473
2027,154205.91249002446
2028,159198.2178984369
2029,165057.68991729178
2030,279375.8718951899
2031,237138.4709376974
2032,266137.6777658776
2033,262280.0580768639
2034,171447.09987598428
2035,220892.0010336612
2036,201309.00246992966
2037,204062.0360305459
2038,286714.93684835243
2039,217853.85209198488
2040,274929.0872621454
2041,305842.4480154696
2042,198393.59449048503
2043,178197.0564906037
2044,173153.90032876717
2045,215657.02971925444
2046,153813.38606897922
2047,146076.3554698034
2048,142020.26410537114
2049,143461.8906588246
2050,188087.28933034846
2051,117363.02802202388
2052,135392.20020116327
2053,153210.33217652317
2054,94210.92400576414
2055,159943.1567673216
2056,138753.43295714544
2057,123712.49041530822
2058,222673.28058082543
2059,137815.6843238504
2060,167600.55977214343
2061,187149.1606231687
2062,133064.08539384525
2063,118546.12007815437
2064,150632.29170562237
2065,123718.526976289
2066,174936.19842926934
2067,119459.81010679455
2068,140472.3484077936
2069,87916.44125809148
2070,114424.97965636803
2071,101375.38706166539
2072,108789.22450451639
2073,146733.4820400884
2074,189973.72922893328
2075,154368.21247176564
2076,127016.79389819874
2077,155531.65132860123
2078,127525.00792923242
2079,137002.0750132662
2080,117579.89915233389
2081,129388.48479913926
2082,134300.5571621472
2083,146433.80443114287
2084,110643.27970924966
2085,125359.4972840991
2086,128506.10035356387
2087,112529.48248095298
2088,101591.73249893193
2089,77149.43891746187
2090,128234.71909319423
2091,129591.96213505018
2092,126604.62522872511
2093,126207.63609774344
2094,125854.65737854989
2095,159127.646228985
2096,81652.53078512786
2097,104523.63411940148
2098,147625.0711192655
2099,63829.16505069862
2100,97351.81821429436
2101,125203.97636436558
2102,129160.48455612005
2103,103306.99807976563
2104,134733.2031176173
2105,127846.92200641277
2106,79296.31224033594
2107,213133.4343250656
2108,113302.59172178355
2109,114020.12915808396
2110,137518.82573248178
2111,163640.60508826957
2112,145843.44644070373
2113,120988.52364866961
2114,122840.44010044822
2115,171982.70245794326
2116,118806.20868690865
2117,151633.9769643104
2118,132651.18671524528
2119,117509.8670099464
2120,118712.63929764213
2121,95084.59282864264
2122,119012.2880886702
2123,95119.19579474034
2124,177710.62829927224
2125,137724.9064551791
2126,148009.84029949017
2127,159727.35773587925
2128,133687.8010397222
2129,105554.66491356713
2130,139266.6266284551
2131,159515.253949841
2132,118333.75930013752
2133,129327.88116955273
2134,129869.22863460664
2135,97167.268537015
2136,90172.8042419253
2137,112828.57368975923
2138,138311.43823913852
2139,157525.73114480835
2140,145582.43416801313
2141,157145.56462442904
2142,136806.83925768334
2143,151933.51036099155
2144,132943.29389380827
2145,138384.22847901497
2146,164314.59378186302
2147,150033.02462559397
2148,137213.9962467836
2149,157658.1594381398
2150,228293.116117999
2151,129048.01602454763
2152,182319.09093065196
2153,175530.61011362617
2154,113774.99011663783
2155,140461.32569711967
2156,241086.09529375847
2157,229350.27022705067
2158,225411.84998367477
2159,214081.28648040278
2160,173427.4910786885
2161,238901.17141859027
2162,377207.08453322866
2163,348013.09172461357
2164,248191.88527641114
2165,196863.47238437904
2166,151625.93154624297
2167,220436.20306540583
2168,207683.1263950706
2169,205164.73333887718
2170,224550.59783268225
2171,158014.04778595804
2172,140625.03386978366
2173,175961.2285332986
2174,232201.3394161986
2175,294832.10850272566
2176,319100.02200473304
2177,222231.621739258
2178,213941.57971804187
2179,144432.63095072005
2180,222996.27609050222
2181,194700.13614511117
2182,221677.77273547233
2183,195509.8934936403
2184,131372.04502873588
2185,129031.25229373686
2186,153601.84969790367
2187,163635.73642086418
2188,164775.368578563
2189,228399.26813915392
2190,91943.87389610244
2191,91807.56085900178
2192,100761.59341279253
2193,114390.72379008603
2194,111084.40659042462
2195,119834.79277611815
2196,117287.96555978965
2197,122237.61148268942
2198,159719.64957086142
2199,182302.14248162342
2200,144951.38423893397
2201,150112.9209865313
2202,210923.20727800057
2203,145149.98923266504
2204,194221.99442038813
2205,115581.68587246287
2206,140575.1563550823
2207,229872.85435114958
2208,250324.06977831572
2209,215164.17401315278
2210,119948.63746537162
2211,118239.36245501053
2212,120389.36118811545
2213,111507.06135869754
2214,141957.13229184644
2215,104414.4944728895
2216,156322.60597405155
2217,96483.38554486912
2218,83588.3501492948
2219,73899.61657902338
2220,78664.2208251611
2221,342388.1264406918
2222,257650.1726907498
2223,289791.38868989033
2224,211922.88513332524
2225,137604.72629032627
2226,184019.32169750164
2227,205946.34717149285
2228,262209.5118664105
2229,252260.75488989532
2230,156795.19992511842
2231,217339.617745287
2232,182250.79900376993
2233,181515.417168124
2234,251897.64763975606
2235,226787.3170417876
2236,268788.51192666934
2237,329766.66485701856
2238,210278.67652064218
2239,121426.0019182416
2240,163786.93447888747
2241,163903.13456007972
2242,127717.50670855751
2243,128880.18367390374
2244,108467.21829081565
2245,105185.23230203828
2246,151448.01347238067
2247,119045.86585871168
2248,128557.11878126426
2249,128346.22692517546
2250,140058.35480510062
2251,126815.99157974658
2252,177598.999153963
2253,155411.17188378784
2254,173777.6859428779
2255,193677.2686284627
2256,182387.2489881262
2257,204579.2183906092
2258,166119.21935840746
2259,172989.36104616418
2260,160277.67702250884
2261,179815.9540259129
2262,197839.96313330773
2263,348739.0720557751
2264,421696.54714079475
2265,170267.46677545438
2266,281095.5313918077
2267,335025.558614949
2268,400062.3704891933
2269,151587.28256383297
2270,195687.08062917934
2271,224319.8413968626
2272,216991.57885360176
2273,166227.9719661946
2274,176015.98244800238
2275,178202.07037276286
2276,199574.60780778853
2277,189654.21130379773
2278,145780.1693556454
2279,136960.4471824661
2280,122788.95442709487
2281,169782.68623330517
2282,189007.71643163037
2283,115229.47480603997
2284,116170.38113906588
2285,152995.12349574707
2286,126620.20012391568
2287,358301.2415398607
2288,270690.1753928819
2289,366488.5440898957
2290,416408.8806139134
2291,321193.6547176539
2292,405222.5353772525
2293,432044.63016072504
2294,397428.58583077544
2295,396338.18051967793
2296,281837.80784965516
2297,311556.3688847291
2298,337018.61145919113
2299,374276.60160157236
2300,318383.7255265465
2301,287210.5449507593
2302,238445.96336990863
2303,235676.5062013541
2304,240351.56186853794
2305,185481.96956145787
2306,180953.9187160809
2307,186382.88974275684
2308,218969.10183803123
2309,289509.88597767195
2310,212747.61449064466
2311,198552.2545716011
2312,179247.7559286033
2313,170907.25373527568
2314,172180.72126677984
2315,175272.3373405575
2316,188696.8979808081
2317,183790.65624676167
2318,182832.28129991158
2319,180978.91015099137
2320,208537.51609400162
2321,258978.36589232495
2322,172684.8622274375
2323,192168.29219513948
2324,179291.85248180642
2325,211712.23756257092
2326,172277.30200413373
2327,209179.88104473852
2328,230287.48235581705
2329,190899.26612363386
2330,177999.10626771732
2331,336822.745723156
2332,360538.046425836
2333,310194.4157590887
2334,240263.4725228542
2335,260676.77416448854
2336,312747.0836205906
2337,225398.81723848078
2338,269800.8216541077
2339,220607.24332213614
2340,405591.8061964867
2341,221805.41530451505
2342,239913.01787153946
2343,221103.47272994684
2344,229134.3044200075
2345,231841.54574989848
2346,213095.81574065765
2347,204209.06697242704
2348,244462.69419468616
2349,184670.1868855503
2350,292755.8227712328
2351,275702.6133138097
2352,257977.50063558167
2353,225907.78894202365
2354,140090.98205827991
2355,156651.81849542362
2356,153992.2301443541
2357,199135.05445613828
2358,195553.49901914466
2359,135748.09893125787
2360,119126.99718440766
2361,148194.27632316964
2362,260993.83743140948
2363,145117.87025967945
2364,174967.98478504608
2365,227309.04467861616
2366,192672.1966652763
2367,230122.57919234142
2368,215350.58971141023
2369,226608.4802085012
2370,169736.7119432257
2371,173512.14580299423
2372,191986.00842204713
2373,264217.2944355651
2374,303574.0408688946
2375,255550.81940128963
2376,264093.1323984707
2377,337276.12108870246
2378,145284.56381538862
2379,203992.65293276682
2380,156595.17804356304
2381,170456.4686914995
2382,203881.95892273606
2383,207135.03905733334
2384,240010.1254183426
2385,164392.18571430913
2386,144633.62788092165
2387,144676.36526288642
2388,111737.15060700626
2389,130819.88291018945
2390,151775.13237215934
2391,149564.98874083592
2392,117887.71047218371
2393,175896.8427502841
2394,151149.52687604236
2395,211316.6268674027
2396,153525.73664073384
2397,202166.92164563332
2398,136104.91289999557
2399,68282.43257591406
2400,62503.009298216566
2401,108791.2040262018
2402,142590.61180602733
2403,150485.63545326525
2404,155501.28433735413
2405,167485.41350677254
2406,142174.87657972897
2407,129831.77358835982
2408,150209.74794765073
2409,131021.21761621948
2410,173200.36005145856
2411,119066.77474797916
2412,161760.68563578272
2413,133287.22778075084
2414,142542.61559878907
2415,139199.60021571504
2416,126131.71958539076
2417,143971.85689821473
2418,126596.86544623048
2419,122057.107968959
2420,131760.9190432704
2421,161857.6060322438
2422,109153.53168035623
2423,126004.51275337904
2424,161017.70315749786
2425,203110.57389200537
2426,138473.8475762937
2427,138252.45412340458
2428,185318.11045727544
2429,123476.17355536635
2430,142303.7216852352
2431,115752.10338347308
2432,143362.83715274592
2433,144746.8492019825
2434,139281.31568743175
2435,154937.24977555496
2436,113101.78918036506
2437,109110.42676770454
2438,131945.7679580454
2439,108807.90685432246
2440,126394.00005998665
2441,97149.08353132084
2442,98194.17859662534
2443,126282.72636498231
2444,133619.65878553287
2445,91277.737554891
2446,138132.24136406273
2447,190914.31087897718
2448,137478.67034836326
2449,110058.99210574501
2450,153622.40786560642
2451,128375.36400201093
2452,204807.33502994667
2453,96414.2683582952
2454,128759.46173969588
2455,125406.94774738156
2456,137685.08283273046
2457,131859.9098511362
2458,137296.00351432164
2459,109804.47506049757
2460,144375.83192614085
2461,121041.01332139976
2462,137849.0130651085
2463,128119.85180936696
2464,176486.96214437357
2465,144954.0401566004
2466,122852.13535854718
2467,147471.6018136565
2468,83205.5196080633
2469,76740.59784465705
2470,200278.4170965956
2471,215550.08650914207
2472,170439.24102497887
2473,120851.26145858775
2474,97142.6921981858
2475,214335.12637030028
2476,113813.92485207268
2477,134044.35764781843
2478,154631.6992120929
2479,106372.7992396759
2480,156206.5886608976
2481,136723.88359640128
2482,138173.56553283698
2483,128028.68501920067
2484,125815.39389087236
2485,122268.94760738188
2486,164283.0602525091
2487,183803.47238678587
2488,158881.5034867677
2489,153434.0879401411
2490,162695.18824554846
2491,104436.52238605196
2492,182320.1989532485
2493,155898.18498881347
2494,158271.96549069375
2495,98505.10112639767
2496,247501.73281450995
2497,160926.05477508187
2498,108652.15861027225
2499,94432.9871225293
2500,138180.34319036186
2501,141672.0117410361
2502,153187.44106876582
2503,106350.95541353119
2504,174692.8170567987
2505,224891.58872602027
2506,250848.62079101393
2507,293818.4282401386
2508,251894.31361496163
2509,213961.5731800529
2510,223599.60388832854
2511,177379.91013032288
2512,207580.95660702494
2513,229733.75415070532
2514,268063.3868229302
2515,148961.19253616975
2516,172416.48185770432
2517,140844.3010546518
2518,165188.26088541502
2519,226932.3444682006
2520,219734.42863799984
2521,191537.01781037255
2522,226001.39679550548
2523,133071.37445201087
2524,142974.1790082684
2525,154710.12044799863
2526,140341.02563490413
2527,127605.15284658963
2528,136492.615347364
2529,138023.04716902378
2530,124536.301754947
2531,246690.19790493452
2532,231659.40165437805
2533,196479.45192948836
2534,248966.66810115086
2535,309083.5752356679
2536,231573.37841869539
2537,232216.38033729856
2538,185748.68055332656
2539,196221.52692817614
2540,173903.50318830353
2541,177127.54016481072
2542,166901.56816612062
2543,131942.8528362359
2544,135870.52008004152
2545,135372.6102639788
2546,135019.14419683782
2547,151189.69412530313
2548,173120.52263899244
2549,163713.01655206844
2550,383922.3856030896
2551,143589.44233986526
2552,130222.9553926048
2553,87376.5668112945
2554,115754.14205206382
2555,120481.53779586239
2556,107914.42332355899
2557,117695.35656136496
2558,160653.47761224635
2559,139730.28942449455
2560,144830.6500161572
2561,145735.1965694837
2562,132835.7585846549
2563,147086.12613291744
2564,199454.5625050419
2565,147042.36180060738
2566,167219.81258160493
2567,136663.4314744608
2568,202521.5787116751
2569,203865.2217216943
2570,120768.50938710262
2571,183801.09405927444
2572,166118.30555831152
2573,215744.98071056468
2574,248383.47418104342
2575,137059.20736471686
2576,124993.00762585775
2577,161503.3613674326
2578,86811.02329881449
2579,68861.765059314
2580,129485.74353462632
2581,119954.7155208849
2582,109983.95274838174
2583,283767.7911964588
2584,172505.30003116518
2585,181122.83101004089
2586,211392.01375470657
2587,204971.1983704939
2588,153306.0027698308
2589,158360.54141063508
2590,218480.56722886927
2591,205348.974433814
2592,221445.6464736386
2593,275174.4130149147
2594,176093.87726338385
2595,199133.89120043215
2596,315022.8212744342
2597,187719.08639246962
2598,268062.67265858734
2599,332166.4279324014
2600,168946.09913658563
2601,163806.25661677195
2602,82008.94626283988
2603,98943.751015625
2604,97000.4862329017
2605,81731.5738041229
2606,156900.39370861088
2607,203472.43960995763
2608,207270.79619863097
2609,170383.99946670583
2610,115356.26668756455
2611,126617.81431231857
2612,157345.0816217629
2613,139259.19581242025
2614,130655.45735606326
2615,158141.39420007652
2616,151527.6157441919
2617,187670.29435130296
2618,195061.8052764122
2619,202602.02744217293
2620,182088.32509671806
2621,183524.50265923966
2622,185820.60473278767
2623,242097.72914363776
2624,296510.1475031244
2625,286284.2325558645
2626,171576.09657119258
2627,165476.99792972222
2628,424573.2051102727
2629,462576.9142133013
2630,339074.27470870374
2631,439621.19607481494
2632,410345.0016715315
2633,294203.6349299038
2634,382304.5626391503
2635,166151.6627809714
2636,189903.98145999273
2637,186915.20518292385
2638,247291.20033296163
2639,191194.23110403545
2640,155715.09909590735
2641,106350.35979109179
2642,192558.28174062472
2643,106886.90424098086
2644,131369.71859332445
2645,115175.4346760215
2646,102543.8045185679
2647,110023.14316381508
2648,144675.1195895749
2649,150611.59030763485
2650,148089.06563918508
2651,145911.12223955165
2652,401790.1366693074
2653,249318.89000577724
2654,233344.98127403666
2655,389853.8647532341
2656,333157.5078604176
2657,348395.1875127096
2658,290534.58574942115
2659,281106.40873483184
2660,358778.5252830415
2661,355992.67225984344
2662,358837.2148917865
2663,302668.2126424983
2664,271220.5964994503
2665,328701.94927883404
2666,290977.3732378896
2667,167813.23824755405
2668,178391.5837427536
2669,174616.0600271654
2670,275341.0996399708
2671,187603.4701248411
2672,194800.0683099341
2673,214266.00721197925
2674,209108.82011597016
2675,173924.22733834063
2676,192511.44580064394
2677,207101.24028025864
2678,238118.08655608032
2679,273544.3133205659
2680,281442.1896497025
2681,372490.0367189846
2682,317451.5150085348
2683,446080.3818210843
2684,296005.97710080433
2685,312170.9240722226
2686,273033.3272791363
2687,326605.02995129436
2688,217034.85142236273
2689,207299.33524291028
2690,400159.5476678967
2691,187443.41393347288
2692,141307.74828717022
2693,199415.92131005722
2694,144929.1800393709
2695,196584.39191906905
2696,189869.2522485812
2697,192410.0782405563
2698,192295.0102305105
2699,174109.60751783807
2700,155828.4571600575
2701,158356.75151788018
2702,114752.05292589488
2703,147452.8114530511
2704,145369.31003285438
2705,121620.94045701192
2706,124707.37317488962
2707,130547.25873258279
2708,136629.69487673318
2709,112895.36657374918
2710,132231.89669224262
2711,274975.32010874647
2712,330603.68910402927
2713,173709.76587882757
2714,151561.85511972732
2715,168926.5834057996
2716,152419.25497428558
2717,190253.0870433248
2718,237218.38236940518
2719,164362.11796588867
2720,181091.2474294569
2721,139872.59565135802
2722,166029.5283763576
2723,156848.44315052833
2724,136445.73788919373
2725,141095.52508817925
2726,149460.28974471273
2727,180564.85505230675
2728,174522.301269807
2729,152183.7762523853
2730,143806.81717776408
2731,137139.15023256798
2732,126412.45866843927
2733,165169.81787440024
2734,160467.03854850872
