,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Energy city
150,01/01/2021/01:00,13.3282,78.1,0.07622,0.084,0.108,58613.67734413416
152,01/01/2021/01:20,13.4106,77.5,0.08343,0.062,0.178,57957.36911979131
157,01/01/2021/02:10,13.5651,77.3,0.07931,0.066,0.13,53059.74696779822
158,01/01/2021/02:20,13.493,75.6,0.07931,0.077,0.156,52445.29246730156
165,01/01/2021/03:30,13.0604,79.4,0.08137,0.059,0.156,50861.957579774615
167,01/01/2021/03:50,12.7102,80.6,0.08034,0.088,0.119,51099.31969116343
171,01/01/2021/04:30,12.7617,81.5,0.07622,0.088,0.119,51057.16391808415
173,01/01/2021/04:50,12.3291,82.8,0.07931,0.066,0.178,50272.17816755936
176,01/01/2021/05:20,12.0922,82.8,0.08343,0.106,0.126,52575.090865371334
180,01/01/2021/06:00,11.9274,84.5,0.07725,0.048,0.134,56015.723038836644
181,01/01/2021/06:10,11.7832,84.1,0.07725,0.07,0.145,57583.13708442993
182,01/01/2021/06:20,11.742,84.4,0.07931,0.07,0.122,58506.69015173725
186,01/01/2021/07:00,11.5051,85.8,0.08034,0.073,0.163,54161.77207398952
194,01/01/2021/08:20,11.288800000000002,83.4,0.08549,2.95,2.867,55757.20899090218
195,01/01/2021/08:30,11.031300000000002,83.9,0.08343,6.657,6.472,57330.54466877626
196,01/01/2021/08:40,10.8356,85.1,0.08343,13.02,11.56,57610.9871399033
198,01/01/2021/09:00,10.7532,85.9,0.0824,64.11,24.49,61914.34624015722
199,01/01/2021/09:10,11.0107,86.7,0.08137,92.3,27.88,62806.39688429866
200,01/01/2021/09:20,11.3506,86.7,0.08446,117.2,30.43,61806.125297147955
204,01/01/2021/10:00,14.0904,81.7,0.0824,218.3,39.07,66842.82766239274
210,01/01/2021/11:00,17.0465,64.11,0.07931,360.7,41.43,72790.918559883
212,01/01/2021/11:20,17.592399999999998,57.23,0.07828,396.6,40.66,69736.66176934235
214,01/01/2021/11:40,17.7984,56.49,0.07725,425.6,41.84,69693.68932294732
216,01/01/2021/12:00,17.726300000000002,55.69,0.07931,452.5,41.73,71199.46952529698
217,01/01/2021/12:10,17.6954,57.2,0.08034,460.5,42.38,71339.65617055946
219,01/01/2021/12:30,17.613000000000003,58.33,0.07828,476.2,43.25,71024.60830918013
225,01/01/2021/13:30,17.849899999999998,59.16,0.07828,484.1,43.72,71613.99495589567
226,01/01/2021/13:40,17.9323,58.13,0.07828,481.1,43.82,71239.41947555818
231,01/01/2021/14:30,18.076500000000003,55.99,0.07622,441.9,41.88,71656.64469024495
233,01/01/2021/14:50,18.1692,55.35,0.07931,413.9,41.5,71926.3955481524
237,01/01/2021/15:30,17.9735,57.86,0.07725,345.8,57.35,72253.25384182403
239,01/01/2021/15:50,17.901400000000002,58.02,0.07622,302.9,121.3,73243.11399662675
241,01/01/2021/16:10,17.7469,59.76,0.07931,260.6,238.0,72725.86535992472
242,01/01/2021/16:20,17.7469,61.12,0.07725,238.2,253.4,71782.1386922801
248,01/01/2021/17:20,17.5306,62.32,0.07828,98.7,123.7,80333.65743757285
250,01/01/2021/17:40,17.314300000000003,61.79,0.08034,58.1,75.3,86014.5681658707
251,01/01/2021/17:50,17.1804,62.05,0.08137,22.4,25.24,94859.85742891731
252,01/01/2021/18:00,17.0362,64.02,0.07622,11.04,11.2,101450.52491700475
261,01/01/2021/19:30,15.8929,69.86,0.07828,0.04,0.108,100457.5683975328
262,01/01/2021/19:40,15.8105,69.86,0.07828,0.073,0.078,98435.29004346354
263,01/01/2021/19:50,15.656,70.5,0.07828,0.055,0.122,101625.3101144998
266,01/01/2021/20:20,15.8826,68.52,0.07725,0.055,0.093,100909.71526221548
267,01/01/2021/20:30,15.759,69.03,0.07725,0.055,0.093,100343.65888261795
268,01/01/2021/20:40,15.7899,68.72,0.07828,0.066,0.108,101073.43899275543
273,01/01/2021/21:30,15.4809,66.62,0.07622,0.07,0.085,96580.7661640104
274,01/01/2021/21:40,15.3779,67.29,0.07828,0.07,0.111,96709.02466354381
277,01/01/2021/22:10,15.3161,67.96,0.07725,0.066,0.134,89552.5658381818
278,01/01/2021/22:20,15.3676,68.52,0.07622,0.037,0.148,91437.46488380335
279,01/01/2021/22:30,15.4088,68.62,0.07725,0.102,0.063,90546.70771980466
280,01/01/2021/22:40,15.3264,69.33,0.07725,0.062,0.152,89769.41206269621
283,01/01/2021/23:10,15.1925,70.4,0.07313,0.051,0.152,79676.79832318329
285,01/01/2021/23:30,14.6569,72.9,0.07931,0.059,0.111,76807.74553373961
289,01/02/2021/00:10,14.5848,74.0,0.0741599999999999,0.07,0.141,62673.11113604832
292,01/02/2021/00:40,13.8535,77.7,0.07622,0.073,0.115,63521.882906152954
295,01/02/2021/01:10,14.821700000000002,71.0,0.08034,0.062,0.148,57120.14350303911
297,01/02/2021/01:30,14.832,71.5,0.07725,0.062,0.156,57333.23896610023
304,01/02/2021/02:40,14.6878,75.5,0.07828,0.073,0.163,53044.91681105429
308,01/02/2021/03:20,14.626,73.8,0.0741599999999999,0.084,0.178,50684.72924602015
309,01/02/2021/03:30,14.4612,74.7,0.07931,0.077,0.134,50617.039658537884
311,01/02/2021/03:50,14.3376,75.2,0.07931,0.059,0.182,51432.371316310135
312,01/02/2021/04:00,14.2655,75.1,0.08549,0.077,0.156,51889.85758995086
313,01/02/2021/04:10,14.0698,75.5,0.08652,0.07,0.156,50843.57036167506
314,01/02/2021/04:20,13.956500000000002,76.1,0.07931,0.055,0.156,51645.067660382796
316,01/02/2021/04:40,13.5651,77.8,0.07828,0.077,0.148,52178.50616791787
317,01/02/2021/04:50,13.2149,78.5,0.07828,0.066,0.148,51800.21459631077
322,01/02/2021/05:40,13.616600000000002,80.0,0.07828,0.077,0.171,51756.64160255188
323,01/02/2021/05:50,13.7608,77.9,0.07931,0.062,0.174,51867.75043767949
324,01/02/2021/06:00,13.8432,77.5,0.08137,0.102,0.122,57483.73273901056
326,01/02/2021/06:20,13.7299,76.8,0.07725,0.062,0.145,56849.413069193324
330,01/02/2021/07:00,12.5145,80.8,0.0824,0.055,0.193,56351.53078571047
332,01/02/2021/07:20,12.257,81.5,0.07828,0.048,0.171,56174.980065927026
341,01/02/2021/08:50,10.7944,85.7,0.08446,38.0,20.54,57686.5624303743
342,01/02/2021/09:00,10.712000000000002,85.3,0.08446,64.8,27.42,62483.84847385947
343,01/02/2021/09:10,10.8253,85.5,0.08549,85.3,33.31,61450.23599748298
344,01/02/2021/09:20,11.124,85.0,0.08652,109.4,38.03,62976.17368457441
351,01/02/2021/10:30,16.1092,73.2,0.08137,294.9,43.18,69509.66750765235
353,01/02/2021/10:50,16.6448,72.3,0.08343,339.3,43.08,71123.4693974343
354,01/02/2021/11:00,17.0362,69.24,0.08652,361.2,43.97,74406.97960018873
369,01/02/2021/13:30,18.0971,62.7,0.07931,490.1,44.76,75672.22093972223
373,01/02/2021/14:10,18.0044,63.76,0.07725,465.8,44.23,74998.1623606698
374,01/02/2021/14:20,17.8808,64.16,0.0751899999999999,455.2,44.07,75477.88988929377
377,01/02/2021/14:50,17.8808,65.23,0.07725,415.4,43.03,74554.99650790375
381,01/02/2021/15:30,17.963199999999997,64.93,0.07622,348.4,72.7,75043.60019630298
383,01/02/2021/15:50,17.819000000000003,65.83,0.07725,306.7,155.7,74685.39186735674
385,01/02/2021/16:10,17.8602,66.83,0.07313,259.9,256.6,74284.47430014276
396,01/02/2021/18:00,16.8096,69.56,0.07725,11.76,11.93,101638.57683159712
398,01/02/2021/18:20,16.459400000000002,72.1,0.07828,3.327,3.349,102537.08799409398
399,01/02/2021/18:30,16.3358,73.0,0.07622,1.014,1.087,102715.63339409666
407,01/02/2021/19:50,13.3179,81.3,0.08137,0.059,0.074,101497.21944910332
408,01/02/2021/20:00,13.0707,81.5,0.07931,0.055,0.093,102676.97023546041
409,01/02/2021/20:10,12.7617,81.5,0.08034,0.088,0.089,101795.982606923
410,01/02/2021/20:20,12.5351,83.1,0.07622,0.084,0.067,101979.27768356827
413,01/02/2021/20:50,12.0613,84.2,0.07725,0.062,0.096,101729.42909178324
416,01/02/2021/21:20,11.6699,83.7,0.07828,0.066,0.067,98956.24839367924
418,01/02/2021/21:40,11.474200000000002,84.0,0.0751899999999999,0.055,0.085,98717.28394326549
419,01/02/2021/21:50,11.4433,83.8,0.0751899999999999,0.081,0.078,97781.32431903284
423,01/02/2021/22:30,11.3094,83.6,0.0751899999999999,0.062,0.059,92035.24041181184
426,01/02/2021/23:00,10.8253,84.3,0.07725,0.062,0.104,77665.1444075218
428,01/02/2021/23:20,10.918,84.4,0.07622,0.048,0.104,80166.2429496711
429,01/02/2021/23:30,10.8047,84.5,0.07931,0.04,0.159,77275.71621751858
430,01/02/2021/23:40,10.6399,84.7,0.07828,0.059,0.059,80018.01927382937
431,01/02/2021/23:50,10.815,84.7,0.0751899999999999,0.077,0.059,79421.18353283929
436,01/03/2021/00:40,10.6708,82.0,0.08034,0.055,0.108,64321.13366963321
437,01/03/2021/00:50,10.4751,82.7,0.07725,0.062,0.111,64997.94508834012
438,01/03/2021/01:00,10.4339,82.4,0.07622,0.037,0.1,57380.498711181615
439,01/03/2021/01:10,10.4442,82.3,0.07622,0.073,0.093,56994.64729864805
441,01/03/2021/01:30,10.6399,82.2,0.07725,0.062,0.082,56013.640270650714
444,01/03/2021/02:00,10.4339,81.2,0.07725,0.059,0.119,53666.27414598964
447,01/03/2021/02:30,10.2073,81.8,0.08034,0.07,0.111,53422.58900854004
452,01/03/2021/03:20,10.1352,80.5,0.0751899999999999,0.059,0.134,51441.47860928662
454,01/03/2021/03:40,9.723200000000002,81.1,0.07828,0.062,0.126,51578.70426205537
457,01/03/2021/04:10,9.26073,82.5,0.0885799999999999,0.084,0.108,51960.7773795284
460,01/03/2021/04:40,8.333730000000001,84.9,0.08549,0.055,0.085,51017.734153551835
462,01/03/2021/05:00,8.24309,86.3,0.08755,0.062,0.1,53262.57045828464
464,01/03/2021/05:20,8.28326,86.7,0.08961,0.062,0.148,53779.710389119275
465,01/03/2021/05:30,8.21528,86.8,0.08755,0.077,0.119,54372.3072965285
468,01/03/2021/06:00,8.184379999999999,86.9,0.08652,0.07,0.122,56427.66626559945
469,01/03/2021/06:10,8.02885,86.9,0.0885799999999999,0.07,0.085,55376.84422113023
470,01/03/2021/06:20,7.71264,87.1,0.08961,0.029,0.134,57410.68822703129
471,01/03/2021/06:30,7.57256,87.1,0.08549,0.051,0.148,57568.93262727095
474,01/03/2021/07:00,7.58492,87.7,0.08961,0.051,0.122,53446.19879956821
475,01/03/2021/07:10,7.61479,87.8,0.08961,0.048,0.111,53962.5161211255
476,01/03/2021/07:20,7.74972,87.7,0.09064,0.051,0.145,54061.44568715248
479,01/03/2021/07:50,7.556080000000001,86.7,0.09167,0.11,0.119,54058.58959310863
480,01/03/2021/08:00,7.35317,86.9,0.08755,0.146,0.226,54482.305290121796
482,01/03/2021/08:20,7.31197,87.4,0.08652,2.906,2.804,56401.03317718949
484,01/03/2021/08:40,6.98237,87.7,0.0885799999999999,13.9,12.28,57134.23383890215
491,01/03/2021/09:50,7.970140000000001,84.7,0.09167,196.1,37.53,66403.16689313806
494,01/03/2021/10:20,8.85079,81.6,0.0927,272.8,39.92,69498.40754687313
498,01/03/2021/11:00,10.3103,79.8,0.09064,354.4,40.51,73848.87883786237
499,01/03/2021/11:10,10.8871,79.0,0.09064,384.7,40.3,72902.10008490118
501,01/03/2021/11:30,11.948,77.3,0.0927,420.1,39.15,74261.8921845674
505,01/03/2021/12:10,14.42,67.75,0.0885799999999999,477.0,37.37,77478.68521867669
508,01/03/2021/12:40,16.1298,65.01,0.08961,499.7,37.17,77474.99545749172
509,01/03/2021/12:50,16.3976,63.81,0.0885799999999999,503.9,37.24,77113.5908638476
512,01/03/2021/13:20,17.8602,60.2,0.08755,506.6,37.02,75560.27978192759
516,01/03/2021/14:00,20.2395,53.72,0.08652,485.9,38.87,74264.26598379384
517,01/03/2021/14:10,20.1365,50.78,0.08446,468.6,43.49,75446.40070918849
521,01/03/2021/14:50,20.0747,56.59,0.07931,418.2,45.45,75003.96005648223
523,01/03/2021/15:10,19.8069,59.17,0.07725,391.1,50.26,74062.22046241816
532,01/03/2021/16:40,20.188,60.67,0.08343,189.1,227.1,73327.91658134115
536,01/03/2021/17:20,19.4567,63.5,0.07725,88.0,109.5,82398.40211377089
538,01/03/2021/17:40,18.3752,67.87,0.07622,52.73,67.32,95019.41378727579
542,01/03/2021/18:20,16.613900000000005,73.2,0.08343,3.532,3.546,101841.00485758155
543,01/03/2021/18:30,15.6766,75.6,0.08549,1.142,1.22,101683.04475441197
550,01/03/2021/19:40,16.3049,71.8,0.09064,0.051,0.093,100197.12439168178
554,01/03/2021/20:20,16.0165,67.73,0.09167,0.066,0.093,100841.37422528968
558,01/03/2021/21:00,15.264600000000002,69.5,0.0885799999999999,0.044,0.122,97891.9824837114
564,01/03/2021/22:00,13.3488,73.9,0.08652,0.077,0.148,89651.69838648771
566,01/03/2021/22:20,12.8132,76.3,0.08446,0.073,0.074,88927.60303521888
573,01/03/2021/23:30,11.9892,77.9,0.08549,0.051,0.096,79249.33115089618
574,01/03/2021/23:40,11.9892,77.7,0.08652,0.055,0.126,77654.40021875381
578,01/04/2021/00:20,11.3712,80.1,0.08961,0.07,0.141,65911.44595089814
579,01/04/2021/00:30,11.5463,78.5,0.08652,0.088,0.134,67054.71313350236
581,01/04/2021/00:50,11.227,77.8,0.08549,0.051,0.148,67508.39520817487
584,01/04/2021/01:20,10.8562,78.6,0.08755,0.106,0.111,58692.088879032475
585,01/04/2021/01:30,10.5678,79.9,0.08961,0.07,0.145,59429.29399002099
586,01/04/2021/01:40,10.3412,80.4,0.08961,0.059,0.126,59979.515582349675
588,01/04/2021/02:00,10.0734,81.5,0.08961,0.077,0.111,54437.53392431712
593,01/04/2021/02:50,10.0219,80.4,0.0885799999999999,0.084,0.159,53582.87053080995
596,01/04/2021/03:20,9.8159,80.7,0.08446,0.066,0.163,51680.93245870994
600,01/04/2021/04:00,9.5481,77.4,0.0824,0.066,0.152,51377.44243948311
608,01/04/2021/05:20,9.6408,75.1,0.0885799999999999,0.07,0.141,53785.805566830226
609,01/04/2021/05:30,9.300900000000002,76.0,0.08549,0.04,0.141,54502.1317903784
616,01/04/2021/06:40,9.16082,73.7,0.08549,0.081,0.093,58053.146610606
618,01/04/2021/07:00,8.21219,80.6,0.09167,0.066,0.141,55130.92990941054
621,01/04/2021/07:30,8.409949999999998,78.9,0.09064,0.07,0.111,55133.09178130735
623,01/04/2021/07:50,8.15245,81.8,0.09064,0.066,0.163,54569.637269231476
624,01/04/2021/08:00,8.08756,81.7,0.0885799999999999,0.187,0.26,54497.79736174023
625,01/04/2021/08:10,8.295620000000001,81.1,0.08755,0.922,0.86,56236.26200009651
626,01/04/2021/08:20,7.92585,82.1,0.08961,3.052,2.752,55969.81217824341
628,01/04/2021/08:40,8.04842,83.1,0.08755,13.12,11.54,58348.49041483234
630,01/04/2021/09:00,7.80534,78.6,0.08652,75.1,25.83,62735.554742506036
631,01/04/2021/09:10,8.32961,75.2,0.08755,98.3,26.97,63168.60969348941
640,01/04/2021/10:40,11.1446,65.24,0.08652,322.5,40.38,72593.24565952558
643,01/04/2021/11:10,12.6793,63.71,0.08549,384.3,45.19,75682.25696399892
644,01/04/2021/11:20,13.3076,62.44,0.08755,401.8,45.14,76265.50932541836
646,01/04/2021/11:40,14.4406,59.0,0.0885799999999999,433.4,45.06,74771.93907500018
647,01/04/2021/11:50,15.0483,60.1,0.08652,447.5,45.84,75351.18434567723
648,01/04/2021/12:00,15.7899,61.37,0.08652,459.9,46.63,77450.25001715915
649,01/04/2021/12:10,16.6345,62.6,0.08755,468.9,47.67,76435.13107395645
651,01/04/2021/12:30,17.4379,59.53,0.08755,483.6,49.94,76853.6006437513
655,01/04/2021/13:10,18.8799,59.37,0.08446,495.7,53.52,77664.7084792872
657,01/04/2021/13:30,19.261,59.2,0.08446,494.8,58.49,77271.11629401498
659,01/04/2021/13:50,19.7142,57.23,0.0885799999999999,480.6,59.52,76751.1194621092
664,01/04/2021/14:40,20.3425,56.13,0.08446,429.9,65.59,75232.7679054562
672,01/04/2021/16:00,20.5588,50.78,0.08343,212.4,208.6,76656.57370905578
673,01/04/2021/16:10,19.9099,51.38,0.08137,183.4,195.5,77903.02514317847
674,01/04/2021/16:20,19.6318,52.25,0.07828,217.7,245.4,72633.46757970733
676,01/04/2021/16:40,19.467,52.22,0.07828,177.7,208.0,73469.03127914463
677,01/04/2021/16:50,19.4155,52.78,0.07622,153.9,182.3,73682.53572454344
681,01/04/2021/17:30,18.437,58.32,0.07931,50.62,60.16,85679.53573815376
682,01/04/2021/17:40,18.241300000000003,58.66,0.07725,27.97,32.23,104130.47097751297
686,01/04/2021/18:20,16.6963,63.53,0.09373,3.239,3.356,103258.60163489991
687,01/04/2021/18:30,16.3873,64.66,0.08961,0.875,0.905,102685.55510176803
697,01/04/2021/20:10,13.9153,73.6,0.09064,0.062,0.119,102977.16210642627
702,01/04/2021/21:00,13.2355,78.6,0.07931,0.055,0.104,98998.98107469315
708,01/04/2021/22:00,12.9574,81.6,0.08446,0.062,0.089,89833.80728922033
709,01/04/2021/22:10,12.8441,83.1,0.08652,0.055,0.134,90346.85562612537
710,01/04/2021/22:20,13.2252,82.7,0.08755,0.059,0.119,90261.47807358715
712,01/04/2021/22:40,12.8029,81.7,0.08961,0.059,0.126,91526.2408886428
723,01/05/2021/00:30,11.1858,85.6,0.0885799999999999,0.059,0.115,67473.48223728251
724,01/05/2021/00:40,11.2064,85.7,0.08549,0.051,0.159,68116.56044436034
725,01/05/2021/00:50,11.1034,85.5,0.08446,0.073,0.134,67205.13839721374
729,01/05/2021/01:30,10.7017,86.7,0.08755,0.073,0.126,58847.34269191766
732,01/05/2021/02:00,10.6193,86.6,0.08755,0.077,0.171,55556.34673446156
733,01/05/2021/02:10,10.4339,86.7,0.08549,0.059,0.171,55310.49664501147
734,01/05/2021/02:20,10.1764,87.4,0.08549,0.066,0.148,54162.68882800861
736,01/05/2021/02:40,10.3103,87.4,0.08549,0.081,0.13,54256.984951327075
738,01/05/2021/03:00,10.691400000000002,87.0,0.08961,0.059,0.152,52474.51590955482
740,01/05/2021/03:20,10.4442,87.1,0.08652,0.055,0.141,52545.20033289384
741,01/05/2021/03:30,10.6811,87.2,0.09064,0.066,0.13,52528.32084215673
742,01/05/2021/03:40,10.7841,86.9,0.09167,0.066,0.167,52862.744096858056
743,01/05/2021/03:50,10.4957,87.0,0.09064,0.048,0.156,52641.97933750404
745,01/05/2021/04:10,10.2279,87.7,0.08652,0.037,0.252,51595.48149669232
746,01/05/2021/04:20,10.2794,88.2,0.09476,0.062,0.152,52779.167118250036
747,01/05/2021/04:30,10.3721,88.1,0.08755,0.059,0.174,52791.73189515532
748,01/05/2021/04:40,10.3309,88.8,0.08755,0.091,0.137,52411.91396981794
750,01/05/2021/05:00,10.2485,88.9,0.0824,0.04,0.156,53171.99345533304
754,01/05/2021/05:40,10.9798,88.6,0.08549,0.07,0.152,53866.13058387096
756,01/05/2021/06:00,11.0416,86.8,0.08652,0.07,0.111,58670.80974374225
758,01/05/2021/06:20,10.9695,86.8,0.08755,0.04,0.178,57962.03333016185
768,01/05/2021/08:00,11.433,81.7,0.08755,0.106,0.23,55415.198163557776
770,01/05/2021/08:20,10.9695,82.5,0.08652,3.089,2.908,57187.736245153814
771,01/05/2021/08:30,10.9386,83.6,0.08961,5.538,5.259,56830.43083062163
772,01/05/2021/08:40,11.3609,83.6,0.09167,12.6,12.03,56473.06930392863
773,01/05/2021/08:50,11.6699,82.4,0.08343,49.13,35.81,56888.64403604352
774,01/05/2021/09:00,12.1334,81.7,0.08961,78.7,52.65,61026.94434014159
776,01/05/2021/09:20,12.2776,79.0,0.08961,78.0,59.66,62274.278851234085
779,01/05/2021/09:50,12.875,77.4,0.0885799999999999,121.6,115.4,64840.13253952065
780,01/05/2021/10:00,13.287,76.1,0.08446,114.3,110.2,69450.86847668515
791,01/05/2021/11:50,15.8826,68.25,0.08755,182.0,176.0,75263.19063665773
793,01/05/2021/12:10,16.48,67.88,0.08549,268.5,218.2,76214.68596377259
800,01/05/2021/13:20,17.901400000000002,66.11,4.84924,244.2,234.6,74735.86393700042
802,01/05/2021/13:40,18.086800000000004,63.21,0.1442,168.6,165.6,75042.25638397776
807,01/05/2021/14:30,18.3031,62.07,0.08446,280.2,254.7,72951.07678989136
810,01/05/2021/15:00,18.1486,64.31,0.08549,181.4,183.2,71260.23768216681
811,01/05/2021/15:10,18.0353,65.34,0.08652,165.9,169.0,72908.1131372004
816,01/05/2021/16:00,17.8396,66.84,0.08549,143.1,142.8,72302.86952413367
817,01/05/2021/16:10,17.8396,67.01,0.08755,143.3,144.1,73343.26357877685
821,01/05/2021/16:50,17.705699999999997,68.68,0.0824,78.1,79.2,72282.39322027273
825,01/05/2021/17:30,17.4173,70.3,0.0885799999999999,38.2,39.13,90354.52138837692
827,01/05/2021/17:50,17.2216,72.1,0.08549,23.54,23.81,90640.19494127629
831,01/05/2021/18:30,16.4697,76.2,0.08549,0.608,0.668,101311.81008391571
833,01/05/2021/18:50,16.4285,75.9,0.08961,0.055,0.108,100805.10614372035
838,01/05/2021/19:40,15.7384,76.0,0.0885799999999999,0.059,0.111,100965.50539241148
839,01/05/2021/19:50,15.7796,75.6,0.08652,0.033,0.141,101075.88930625503
842,01/05/2021/20:20,15.8002,74.6,0.08755,0.044,0.156,100841.37380492334
843,01/05/2021/20:30,15.4603,75.9,0.08961,0.073,0.115,101147.89929334343
844,01/05/2021/20:40,15.1513,76.7,0.08961,0.073,0.096,100773.35219471155
847,01/05/2021/21:10,15.0483,77.3,0.09064,0.026,0.148,95905.06751341096
848,01/05/2021/21:20,15.0277,76.6,0.08961,0.081,0.111,99946.88928586166
850,01/05/2021/21:40,14.8423,77.8,0.08549,0.04,0.134,95524.85549383573
853,01/05/2021/22:10,14.9659,77.5,0.0885799999999999,0.055,0.137,88908.63525839552
857,01/05/2021/22:50,14.7496,78.0,0.0927,0.044,0.171,88976.8493214886
861,01/05/2021/23:30,15.0071,74.9,0.09167,0.07,0.134,80083.09022034057
862,01/05/2021/23:40,14.9865,73.8,0.08549,0.048,0.152,80241.30329082158
866,01/06/2021/00:20,14.5848,76.2,0.08549,0.04,0.137,65859.26257416174
873,01/06/2021/01:30,13.9256,78.3,0.08549,0.059,0.122,59256.42422111209
874,01/06/2021/01:40,13.802,78.8,0.08961,0.059,0.163,60310.75281866713
879,01/06/2021/02:30,12.7617,82.2,0.0885799999999999,0.088,0.122,55346.58754317156
883,01/06/2021/03:10,13.1428,80.6,0.09064,0.059,0.178,53182.5805563605
884,01/06/2021/03:20,13.0604,80.5,0.08652,0.059,0.126,52653.329725471165
890,01/06/2021/04:20,11.7111,84.6,0.09167,0.044,0.171,52824.84720457558
892,01/06/2021/04:40,11.814100000000002,84.4,0.0885799999999999,0.055,0.152,52543.00723509209
896,01/06/2021/05:20,11.8038,83.9,0.08755,0.029,0.122,54579.989305378935
898,01/06/2021/05:40,11.5875,83.6,0.08961,0.048,0.152,54516.99719033643
902,01/06/2021/06:20,10.9283,84.6,0.0885799999999999,0.066,0.167,57232.879247340716
904,01/06/2021/06:40,10.918,84.3,0.09167,0.066,0.141,57137.08735505144
911,01/06/2021/07:50,10.7223,84.6,0.0927,0.066,0.148,53000.5407645623
913,01/06/2021/08:10,10.712000000000002,85.1,0.0927,0.593,0.53,53264.679139802036
914,01/06/2021/08:20,10.7841,85.0,0.09167,4.216,3.95,53577.830748539214
918,01/06/2021/09:00,10.7429,83.9,0.08755,76.5,51.8,60835.480915718275
919,01/06/2021/09:10,10.8871,83.4,0.08755,63.67,38.59,62785.69836751365
