,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Energy city
323,01/02/2021/05:50,13.7608,77.9,0.07931,0.062,0.174,53102.76004934383
324,01/02/2021/06:00,13.8432,77.5,0.08137,0.102,0.122,52356.96799689269
326,01/02/2021/06:20,13.7299,76.8,0.07725,0.062,0.145,53473.92570200781
330,01/02/2021/07:00,12.5145,80.8,0.0824,0.055,0.193,50334.5265796293
332,01/02/2021/07:20,12.257,81.5,0.07828,0.048,0.171,50029.2570184868
341,01/02/2021/08:50,10.7944,85.7,0.08446,38.0,20.54,54610.298283810254
342,01/02/2021/09:00,10.712000000000002,85.3,0.08446,64.8,27.42,60927.201685024505
343,01/02/2021/09:10,10.8253,85.5,0.08549,85.3,33.31,60939.73869783975
344,01/02/2021/09:20,11.124,85.0,0.08652,109.4,38.03,61537.1619398491
351,01/02/2021/10:30,16.1092,73.2,0.08137,294.9,43.18,68757.567919502
353,01/02/2021/10:50,16.6448,72.3,0.08343,339.3,43.08,69580.6518437806
354,01/02/2021/11:00,17.0362,69.24,0.08652,361.2,43.97,74341.21958923113
369,01/02/2021/13:30,18.0971,62.7,0.07931,490.1,44.76,75661.82192330313
373,01/02/2021/14:10,18.0044,63.76,0.07725,465.8,44.23,73865.03645484235
374,01/02/2021/14:20,17.8808,64.16,0.0751899999999999,455.2,44.07,73542.0832352453
377,01/02/2021/14:50,17.8808,65.23,0.07725,415.4,43.03,73542.0832352453
381,01/02/2021/15:30,17.963199999999997,64.93,0.07622,348.4,72.7,72687.28318768753
383,01/02/2021/15:50,17.819000000000003,65.83,0.07725,306.7,155.7,73149.32793029377
385,01/02/2021/16:10,17.8602,66.83,0.07313,259.9,256.6,72247.8383102818
396,01/02/2021/18:00,16.8096,69.56,0.07725,11.76,11.93,98933.17815732282
398,01/02/2021/18:20,16.459400000000002,72.1,0.07828,3.327,3.349,98094.46564838216
399,01/02/2021/18:30,16.3358,73.0,0.07622,1.014,1.087,97960.71215604553
407,01/02/2021/19:50,13.3179,81.3,0.08137,0.059,0.074,99229.95400820795
408,01/02/2021/20:00,13.0707,81.5,0.07931,0.055,0.093,98320.40411943887
409,01/02/2021/20:10,12.7617,81.5,0.08034,0.088,0.089,98279.87344216372
410,01/02/2021/20:20,12.5351,83.1,0.07622,0.084,0.067,98081.66537981706
413,01/02/2021/20:50,12.0613,84.2,0.07725,0.062,0.096,97709.92527880067
416,01/02/2021/21:20,11.6699,83.7,0.07828,0.066,0.067,94660.35100975752
418,01/02/2021/21:40,11.474200000000002,84.0,0.0751899999999999,0.055,0.085,94112.1098402894
419,01/02/2021/21:50,11.4433,83.8,0.0751899999999999,0.081,0.078,93975.46801633389
423,01/02/2021/22:30,11.3094,83.6,0.0751899999999999,0.062,0.059,86212.6989966921
426,01/02/2021/23:00,10.8253,84.3,0.07725,0.062,0.104,74124.43385513735
428,01/02/2021/23:20,10.918,84.4,0.07622,0.048,0.104,74124.43385513735
429,01/02/2021/23:30,10.8047,84.5,0.07931,0.04,0.159,74137.69523214892
430,01/02/2021/23:40,10.6399,84.7,0.07828,0.059,0.059,74348.73164175577
431,01/02/2021/23:50,10.815,84.7,0.0751899999999999,0.077,0.059,74290.40988110335
436,01/03/2021/00:40,10.6708,82.0,0.08034,0.055,0.108,63734.67420153661
437,01/03/2021/00:50,10.4751,82.7,0.07725,0.062,0.111,64056.756599358996
438,01/03/2021/01:00,10.4339,82.4,0.07622,0.037,0.1,56029.68451843354
439,01/03/2021/01:10,10.4442,82.3,0.07622,0.073,0.093,56249.46558813846
441,01/03/2021/01:30,10.6399,82.2,0.07725,0.062,0.082,56074.744902074395
444,01/03/2021/02:00,10.4339,81.2,0.07725,0.059,0.119,53406.04561845255
447,01/03/2021/02:30,10.2073,81.8,0.08034,0.07,0.111,53308.27097952783
452,01/03/2021/03:20,10.1352,80.5,0.0751899999999999,0.059,0.134,51260.4860383236
454,01/03/2021/03:40,9.723200000000002,81.1,0.07828,0.062,0.126,50856.81537750381
457,01/03/2021/04:10,9.26073,82.5,0.0885799999999999,0.084,0.108,51293.02313136566
460,01/03/2021/04:40,8.333730000000001,84.9,0.08549,0.055,0.085,51075.74537126821
462,01/03/2021/05:00,8.24309,86.3,0.08755,0.062,0.1,53411.822790524326
464,01/03/2021/05:20,8.28326,86.7,0.08961,0.062,0.148,53600.987852723614
465,01/03/2021/05:30,8.21528,86.8,0.08755,0.077,0.119,52680.90925447249
468,01/03/2021/06:00,8.184379999999999,86.9,0.08652,0.07,0.122,52972.16003909512
469,01/03/2021/06:10,8.02885,86.9,0.0885799999999999,0.07,0.085,53307.81305453549
470,01/03/2021/06:20,7.71264,87.1,0.08961,0.029,0.134,54011.20718313687
471,01/03/2021/06:30,7.57256,87.1,0.08549,0.051,0.148,54078.6950469311
474,01/03/2021/07:00,7.58492,87.7,0.08961,0.051,0.122,50708.66458173256
475,01/03/2021/07:10,7.61479,87.8,0.08961,0.048,0.111,50814.20975934209
476,01/03/2021/07:20,7.74972,87.7,0.09064,0.051,0.145,50708.66458173256
479,01/03/2021/07:50,7.556080000000001,86.7,0.09167,0.11,0.119,49561.11546081541
480,01/03/2021/08:00,7.35317,86.9,0.08755,0.146,0.226,53925.862778748975
482,01/03/2021/08:20,7.31197,87.4,0.08652,2.906,2.804,54430.51512712225
484,01/03/2021/08:40,6.98237,87.7,0.0885799999999999,13.9,12.28,55545.45723686585
491,01/03/2021/09:50,7.970140000000001,84.7,0.09167,196.1,37.53,62652.111452765406
494,01/03/2021/10:20,8.85079,81.6,0.0927,272.8,39.92,69454.99512452472
498,01/03/2021/11:00,10.3103,79.8,0.09064,354.4,40.51,73959.9986028124
499,01/03/2021/11:10,10.8871,79.0,0.09064,384.7,40.3,74273.74678097028
501,01/03/2021/11:30,11.948,77.3,0.0927,420.1,39.15,73949.40534811385
505,01/03/2021/12:10,14.42,67.75,0.0885799999999999,477.0,37.37,75709.11078171556
508,01/03/2021/12:40,16.1298,65.01,0.08961,499.7,37.17,76460.30294054383
509,01/03/2021/12:50,16.3976,63.81,0.0885799999999999,503.9,37.24,77422.20818615815
512,01/03/2021/13:20,17.8602,60.2,0.08755,506.6,37.02,76576.16783760663
516,01/03/2021/14:00,20.2395,53.72,0.08652,485.9,38.87,75139.16996472499
517,01/03/2021/14:10,20.1365,50.78,0.08446,468.6,43.49,75936.83518289446
521,01/03/2021/14:50,20.0747,56.59,0.07931,418.2,45.45,74068.5169394717
523,01/03/2021/15:10,19.8069,59.17,0.07725,391.1,50.26,73865.47972652636
532,01/03/2021/16:40,20.188,60.67,0.08343,189.1,227.1,73195.04474202605
536,01/03/2021/17:20,19.4567,63.5,0.07725,88.0,109.5,86147.43684983943
538,01/03/2021/17:40,18.3752,67.87,0.07622,52.73,67.32,87606.20737615997
542,01/03/2021/18:20,16.613900000000005,73.2,0.08343,3.532,3.546,98821.66736642619
543,01/03/2021/18:30,15.6766,75.6,0.08549,1.142,1.22,98610.44289817387
550,01/03/2021/19:40,16.3049,71.8,0.09064,0.051,0.093,99451.98105659164
554,01/03/2021/20:20,16.0165,67.73,0.09167,0.066,0.093,98891.60817447618
558,01/03/2021/21:00,15.264600000000002,69.5,0.0885799999999999,0.044,0.122,97126.79871312426
564,01/03/2021/22:00,13.3488,73.9,0.08652,0.077,0.148,88167.95077065456
566,01/03/2021/22:20,12.8132,76.3,0.08446,0.073,0.074,86746.78273888653
573,01/03/2021/23:30,11.9892,77.9,0.08549,0.051,0.096,74581.95252016334
574,01/03/2021/23:40,11.9892,77.7,0.08652,0.055,0.126,74650.88454770073
578,01/04/2021/00:20,11.3712,80.1,0.08961,0.07,0.141,65156.91288263823
579,01/04/2021/00:30,11.5463,78.5,0.08652,0.088,0.134,65081.2885322961
581,01/04/2021/00:50,11.227,77.8,0.08549,0.051,0.148,65221.700312589724
584,01/04/2021/01:20,10.8562,78.6,0.08755,0.106,0.111,56393.35201450608
585,01/04/2021/01:30,10.5678,79.9,0.08961,0.07,0.145,56532.83269218966
586,01/04/2021/01:40,10.3412,80.4,0.08961,0.059,0.126,56762.49760091937
588,01/04/2021/02:00,10.0734,81.5,0.08961,0.077,0.111,53729.35188357707
593,01/04/2021/02:50,10.0219,80.4,0.0885799999999999,0.084,0.159,53173.179135903054
596,01/04/2021/03:20,9.8159,80.7,0.08446,0.066,0.163,50960.463986826755
600,01/04/2021/04:00,9.5481,77.4,0.0824,0.066,0.152,51622.556502811196
608,01/04/2021/05:20,9.6408,75.1,0.0885799999999999,0.07,0.141,54434.07345657196
609,01/04/2021/05:30,9.300900000000002,76.0,0.08549,0.04,0.141,54844.75597030499
616,01/04/2021/06:40,9.16082,73.7,0.08549,0.081,0.093,54260.14873342633
618,01/04/2021/07:00,8.21219,80.6,0.09167,0.066,0.141,51343.86018373936
621,01/04/2021/07:30,8.409949999999998,78.9,0.09064,0.07,0.111,51971.21726534415
623,01/04/2021/07:50,8.15245,81.8,0.09064,0.066,0.163,51343.86018373936
624,01/04/2021/08:00,8.08756,81.7,0.0885799999999999,0.187,0.26,55051.187603151404
625,01/04/2021/08:10,8.295620000000001,81.1,0.08755,0.922,0.86,55157.1630500397
626,01/04/2021/08:20,7.92585,82.1,0.08961,3.052,2.752,55660.235771658154
628,01/04/2021/08:40,8.04842,83.1,0.08755,13.12,11.54,56249.05487836677
630,01/04/2021/09:00,7.80534,78.6,0.08652,75.1,25.83,63807.230029550105
631,01/04/2021/09:10,8.32961,75.2,0.08755,98.3,26.97,63597.279398460225
640,01/04/2021/10:40,11.1446,65.24,0.08652,322.5,40.38,71423.54061997088
643,01/04/2021/11:10,12.6793,63.71,0.08549,384.3,45.19,75108.16561410675
644,01/04/2021/11:20,13.3076,62.44,0.08755,401.8,45.14,75724.66015962299
646,01/04/2021/11:40,14.4406,59.0,0.0885799999999999,433.4,45.06,75429.65029020364
647,01/04/2021/11:50,15.0483,60.1,0.08652,447.5,45.84,75875.24151978131
648,01/04/2021/12:00,15.7899,61.37,0.08652,459.9,46.63,77330.72400355143
649,01/04/2021/12:10,16.6345,62.6,0.08755,468.9,47.67,77350.88704977468
651,01/04/2021/12:30,17.4379,59.53,0.08755,483.6,49.94,76308.25051207478
655,01/04/2021/13:10,18.8799,59.37,0.08446,495.7,53.52,76782.6289898101
657,01/04/2021/13:30,19.261,59.2,0.08446,494.8,58.49,76606.18511046584
659,01/04/2021/13:50,19.7142,57.23,0.0885799999999999,480.6,59.52,76549.32007822391
664,01/04/2021/14:40,20.3425,56.13,0.08446,429.9,65.59,74960.75191390826
672,01/04/2021/16:00,20.5588,50.78,0.08343,212.4,208.6,75323.72055926874
673,01/04/2021/16:10,19.9099,51.38,0.08137,183.4,195.5,75138.90473329571
674,01/04/2021/16:20,19.6318,52.25,0.07828,217.7,245.4,73520.71617297553
676,01/04/2021/16:40,19.467,52.22,0.07828,177.7,208.0,73823.68592342487
677,01/04/2021/16:50,19.4155,52.78,0.07622,153.9,182.3,73754.2789638118
681,01/04/2021/17:30,18.437,58.32,0.07931,50.62,60.16,85910.45315460669
682,01/04/2021/17:40,18.241300000000003,58.66,0.07725,27.97,32.23,84394.75439445947
686,01/04/2021/18:20,16.6963,63.53,0.09373,3.239,3.356,99209.34573336803
687,01/04/2021/18:30,16.3873,64.66,0.08961,0.875,0.905,99743.12520821118
697,01/04/2021/20:10,13.9153,73.6,0.09064,0.062,0.119,99516.89265819889
702,01/04/2021/21:00,13.2355,78.6,0.07931,0.055,0.104,95361.97664380044
708,01/04/2021/22:00,12.9574,81.6,0.08446,0.062,0.089,87669.5532549095
709,01/04/2021/22:10,12.8441,83.1,0.08652,0.055,0.134,87647.86154431885
710,01/04/2021/22:20,13.2252,82.7,0.08755,0.059,0.119,87701.71634368545
712,01/04/2021/22:40,12.8029,81.7,0.08961,0.059,0.126,88024.79635893731
723,01/05/2021/00:30,11.1858,85.6,0.0885799999999999,0.059,0.115,65967.44995622552
724,01/05/2021/00:40,11.2064,85.7,0.08549,0.051,0.159,65668.41009085729
725,01/05/2021/00:50,11.1034,85.5,0.08446,0.073,0.134,65247.694739816194
729,01/05/2021/01:30,10.7017,86.7,0.08755,0.073,0.126,57169.775545140095
732,01/05/2021/02:00,10.6193,86.6,0.08755,0.077,0.171,53912.322068900125
733,01/05/2021/02:10,10.4339,86.7,0.08549,0.059,0.171,54219.420705264245
734,01/05/2021/02:20,10.1764,87.4,0.08549,0.066,0.148,54061.92764975451
736,01/05/2021/02:40,10.3103,87.4,0.08549,0.081,0.13,53763.06541025866
738,01/05/2021/03:00,10.691400000000002,87.0,0.08961,0.059,0.152,52621.04114640161
740,01/05/2021/03:20,10.4442,87.1,0.08652,0.055,0.141,52136.23674420008
741,01/05/2021/03:30,10.6811,87.2,0.09064,0.066,0.13,52621.04114640161
742,01/05/2021/03:40,10.7841,86.9,0.09167,0.066,0.167,52621.04114640161
743,01/05/2021/03:50,10.4957,87.0,0.09064,0.048,0.156,52621.04114640161
745,01/05/2021/04:10,10.2279,87.7,0.08652,0.037,0.252,52432.56905767473
746,01/05/2021/04:20,10.2794,88.2,0.09476,0.062,0.152,53094.69898833195
747,01/05/2021/04:30,10.3721,88.1,0.08755,0.059,0.174,52477.629441315585
748,01/05/2021/04:40,10.3309,88.8,0.08755,0.091,0.137,51902.81266249444
750,01/05/2021/05:00,10.2485,88.9,0.0824,0.04,0.156,54109.7114089689
754,01/05/2021/05:40,10.9798,88.6,0.08549,0.07,0.152,54218.65019639733
756,01/05/2021/06:00,11.0416,86.8,0.08652,0.07,0.111,53930.39729854059
758,01/05/2021/06:20,10.9695,86.8,0.08755,0.04,0.178,53779.79173729021
768,01/05/2021/08:00,11.433,81.7,0.08755,0.106,0.23,54101.06842184488
770,01/05/2021/08:20,10.9695,82.5,0.08652,3.089,2.908,53819.22208400047
771,01/05/2021/08:30,10.9386,83.6,0.08961,5.538,5.259,54127.28977800777
772,01/05/2021/08:40,11.3609,83.6,0.09167,12.6,12.03,54836.33326085458
773,01/05/2021/08:50,11.6699,82.4,0.08343,49.13,35.81,55013.24064685643
774,01/05/2021/09:00,12.1334,81.7,0.08961,78.7,52.65,61701.815514796705
776,01/05/2021/09:20,12.2776,79.0,0.08961,78.0,59.66,62225.677388559285
779,01/05/2021/09:50,12.875,77.4,0.0885799999999999,121.6,115.4,62488.5674180968
780,01/05/2021/10:00,13.287,76.1,0.08446,114.3,110.2,69785.21718367292
791,01/05/2021/11:50,15.8826,68.25,0.08755,182.0,176.0,74901.28035587202
793,01/05/2021/12:10,16.48,67.88,0.08549,268.5,218.2,75244.83054124773
800,01/05/2021/13:20,17.901400000000002,66.11,4.84924,244.2,234.6,74787.3145881819
802,01/05/2021/13:40,18.086800000000004,63.21,0.1442,168.6,165.6,73291.1686226804
807,01/05/2021/14:30,18.3031,62.07,0.08446,280.2,254.7,73423.29883290548
810,01/05/2021/15:00,18.1486,64.31,0.08549,181.4,183.2,72490.26935617965
811,01/05/2021/15:10,18.0353,65.34,0.08652,165.9,169.0,73219.54934804249
816,01/05/2021/16:00,17.8396,66.84,0.08549,143.1,142.8,72332.42513831453
817,01/05/2021/16:10,17.8396,67.01,0.08755,143.3,144.1,72496.17535483041
821,01/05/2021/16:50,17.705699999999997,68.68,0.0824,78.1,79.2,74215.1044756519
825,01/05/2021/17:30,17.4173,70.3,0.0885799999999999,38.2,39.13,82727.48948851656
827,01/05/2021/17:50,17.2216,72.1,0.08549,23.54,23.81,82813.16870426136
831,01/05/2021/18:30,16.4697,76.2,0.08549,0.608,0.668,97008.22082756729
833,01/05/2021/18:50,16.4285,75.9,0.08961,0.055,0.108,96679.41920718402
838,01/05/2021/19:40,15.7384,76.0,0.0885799999999999,0.059,0.111,98298.62084755179
839,01/05/2021/19:50,15.7796,75.6,0.08652,0.033,0.141,98277.54093387234
842,01/05/2021/20:20,15.8002,74.6,0.08755,0.044,0.156,98314.53296066081
843,01/05/2021/20:30,15.4603,75.9,0.08961,0.073,0.115,98383.70053186905
844,01/05/2021/20:40,15.1513,76.7,0.08961,0.073,0.096,98628.22447759494
847,01/05/2021/21:10,15.0483,77.3,0.09064,0.026,0.148,94846.05564768384
848,01/05/2021/21:20,15.0277,76.6,0.08961,0.081,0.111,95636.26662945657
850,01/05/2021/21:40,14.8423,77.8,0.08549,0.04,0.134,94910.3507097565
853,01/05/2021/22:10,14.9659,77.5,0.0885799999999999,0.055,0.137,87730.79798426684
857,01/05/2021/22:50,14.7496,78.0,0.0927,0.044,0.171,87379.46410064358
861,01/05/2021/23:30,15.0071,74.9,0.09167,0.07,0.134,77167.21882572233
862,01/05/2021/23:40,14.9865,73.8,0.08549,0.048,0.152,77489.09340438162
866,01/06/2021/00:20,14.5848,76.2,0.08549,0.04,0.137,64740.67849420685
873,01/06/2021/01:30,13.9256,78.3,0.08549,0.059,0.122,57103.55205181857
874,01/06/2021/01:40,13.802,78.8,0.08961,0.059,0.163,57945.7709901548
879,01/06/2021/02:30,12.7617,82.2,0.0885799999999999,0.088,0.122,53383.15909278163
883,01/06/2021/03:10,13.1428,80.6,0.09064,0.059,0.178,51752.20962216207
884,01/06/2021/03:20,13.0604,80.5,0.08652,0.059,0.126,51267.40521996054
890,01/06/2021/04:20,11.7111,84.6,0.09167,0.044,0.171,51675.27496043668
892,01/06/2021/04:40,11.814100000000002,84.4,0.0885799999999999,0.055,0.152,51465.63877970685
896,01/06/2021/05:20,11.8038,83.9,0.08755,0.029,0.122,53116.57608989623
898,01/06/2021/05:40,11.5875,83.6,0.08961,0.048,0.152,53194.20949460238
902,01/06/2021/06:20,10.9283,84.6,0.0885799999999999,0.066,0.167,53108.64994420266
904,01/06/2021/06:40,10.918,84.3,0.09167,0.066,0.141,53363.34650857335
911,01/06/2021/07:50,10.7223,84.6,0.0927,0.066,0.148,50203.392436809365
913,01/06/2021/08:10,10.712000000000002,85.1,0.0927,0.593,0.53,52506.63491961966
914,01/06/2021/08:20,10.7841,85.0,0.09167,4.216,3.95,52540.004665904045
918,01/06/2021/09:00,10.7429,83.9,0.08755,76.5,51.8,60138.55860584315
919,01/06/2021/09:10,10.8871,83.4,0.08755,63.67,38.59,60449.35348325063
