,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Energy city
509,01/03/2021/12:50,16.3976,63.81,0.0885799999999999,503.9,37.24,75052.41117684616
512,01/03/2021/13:20,17.8602,60.2,0.08755,506.6,37.02,74418.9030380006
516,01/03/2021/14:00,20.2395,53.72,0.08652,485.9,38.87,73130.42788485216
517,01/03/2021/14:10,20.1365,50.78,0.08446,468.6,43.49,73045.13391080797
521,01/03/2021/14:50,20.0747,56.59,0.07931,418.2,45.45,72838.49344746592
523,01/03/2021/15:10,19.8069,59.17,0.07725,391.1,50.26,72329.84085667231
532,01/03/2021/16:40,20.188,60.67,0.08343,189.1,227.1,71079.94363637727
536,01/03/2021/17:20,19.4567,63.5,0.07725,88.0,109.5,76936.29038531698
538,01/03/2021/17:40,18.3752,67.87,0.07622,52.73,67.32,88595.5001804257
542,01/03/2021/18:20,16.613900000000005,73.2,0.08343,3.532,3.546,99190.26943499479
543,01/03/2021/18:30,15.6766,75.6,0.08549,1.142,1.22,99389.12592392556
550,01/03/2021/19:40,16.3049,71.8,0.09064,0.051,0.093,98251.30924170074
554,01/03/2021/20:20,16.0165,67.73,0.09167,0.066,0.093,98078.50378952589
558,01/03/2021/21:00,15.264600000000002,69.5,0.0885799999999999,0.044,0.122,94346.15321463719
564,01/03/2021/22:00,13.3488,73.9,0.08652,0.077,0.148,85388.88668978986
566,01/03/2021/22:20,12.8132,76.3,0.08446,0.073,0.074,87034.55675717516
573,01/03/2021/23:30,11.9892,77.9,0.08549,0.051,0.096,75778.91207055391
574,01/03/2021/23:40,11.9892,77.7,0.08652,0.055,0.126,73954.55783304844
578,01/04/2021/00:20,11.3712,80.1,0.08961,0.07,0.141,63772.23606834084
579,01/04/2021/00:30,11.5463,78.5,0.08652,0.088,0.134,62933.01522498638
581,01/04/2021/00:50,11.227,77.8,0.08549,0.051,0.148,64454.94613076051
584,01/04/2021/01:20,10.8562,78.6,0.08755,0.106,0.111,57461.359406637544
585,01/04/2021/01:30,10.5678,79.9,0.08961,0.07,0.145,57929.27340165955
586,01/04/2021/01:40,10.3412,80.4,0.08961,0.059,0.126,57500.80060022661
588,01/04/2021/02:00,10.0734,81.5,0.08961,0.077,0.111,52002.39504214531
593,01/04/2021/02:50,10.0219,80.4,0.0885799999999999,0.084,0.159,52162.56924016889
596,01/04/2021/03:20,9.8159,80.7,0.08446,0.066,0.163,50289.556074607644
600,01/04/2021/04:00,9.5481,77.4,0.0824,0.066,0.152,50020.7940825002
608,01/04/2021/05:20,9.6408,75.1,0.0885799999999999,0.07,0.141,50747.72588284401
609,01/04/2021/05:30,9.300900000000002,76.0,0.08549,0.04,0.141,50740.90134444086
616,01/04/2021/06:40,9.16082,73.7,0.08549,0.081,0.093,55864.0466536607
618,01/04/2021/07:00,8.21219,80.6,0.09167,0.066,0.141,53968.238167462165
621,01/04/2021/07:30,8.409949999999998,78.9,0.09064,0.07,0.111,54179.724112756565
623,01/04/2021/07:50,8.15245,81.8,0.09064,0.066,0.163,54007.79240851553
624,01/04/2021/08:00,8.08756,81.7,0.0885799999999999,0.187,0.26,53795.03028343612
625,01/04/2021/08:10,8.295620000000001,81.1,0.08755,0.922,0.86,54478.058998809785
626,01/04/2021/08:20,7.92585,82.1,0.08961,3.052,2.752,54886.52432545868
628,01/04/2021/08:40,8.04842,83.1,0.08755,13.12,11.54,56224.68948119449
630,01/04/2021/09:00,7.80534,78.6,0.08652,75.1,25.83,61320.137631081954
631,01/04/2021/09:10,8.32961,75.2,0.08755,98.3,26.97,61521.981415676164
640,01/04/2021/10:40,11.1446,65.24,0.08652,322.5,40.38,69263.51747174346
643,01/04/2021/11:10,12.6793,63.71,0.08549,384.3,45.19,72931.09832935681
644,01/04/2021/11:20,13.3076,62.44,0.08755,401.8,45.14,73166.10368914109
646,01/04/2021/11:40,14.4406,59.0,0.0885799999999999,433.4,45.06,72896.26358713412
647,01/04/2021/11:50,15.0483,60.1,0.08652,447.5,45.84,73593.93812366309
648,01/04/2021/12:00,15.7899,61.37,0.08652,459.9,46.63,74419.62709737217
649,01/04/2021/12:10,16.6345,62.6,0.08755,468.9,47.67,74321.79123560536
651,01/04/2021/12:30,17.4379,59.53,0.08755,483.6,49.94,74320.02954704825
655,01/04/2021/13:10,18.8799,59.37,0.08446,495.7,53.52,74633.26923094035
657,01/04/2021/13:30,19.261,59.2,0.08446,494.8,58.49,74522.42410251395
659,01/04/2021/13:50,19.7142,57.23,0.0885799999999999,480.6,59.52,73973.04256351206
664,01/04/2021/14:40,20.3425,56.13,0.08446,429.9,65.59,73393.08086570883
672,01/04/2021/16:00,20.5588,50.78,0.08343,212.4,208.6,74644.137237232
673,01/04/2021/16:10,19.9099,51.38,0.08137,183.4,195.5,75315.50207841466
674,01/04/2021/16:20,19.6318,52.25,0.07828,217.7,245.4,73852.37002631143
676,01/04/2021/16:40,19.467,52.22,0.07828,177.7,208.0,73910.26347263464
677,01/04/2021/16:50,19.4155,52.78,0.07622,153.9,182.3,73651.00620539371
681,01/04/2021/17:30,18.437,58.32,0.07931,50.62,60.16,80727.75851309457
682,01/04/2021/17:40,18.241300000000003,58.66,0.07725,27.97,32.23,94943.85785936262
686,01/04/2021/18:20,16.6963,63.53,0.09373,3.239,3.356,99263.24434851283
687,01/04/2021/18:30,16.3873,64.66,0.08961,0.875,0.905,99321.55585329617
697,01/04/2021/20:10,13.9153,73.6,0.09064,0.062,0.119,99064.2435082953
702,01/04/2021/21:00,13.2355,78.6,0.07931,0.055,0.104,93965.71205153932
708,01/04/2021/22:00,12.9574,81.6,0.08446,0.062,0.089,86243.23462264429
709,01/04/2021/22:10,12.8441,83.1,0.08652,0.055,0.134,83882.78421266924
710,01/04/2021/22:20,13.2252,82.7,0.08755,0.059,0.119,84354.85839532477
712,01/04/2021/22:40,12.8029,81.7,0.08961,0.059,0.126,84001.84086501502
723,01/05/2021/00:30,11.1858,85.6,0.0885799999999999,0.059,0.115,65433.79046068767
724,01/05/2021/00:40,11.2064,85.7,0.08549,0.051,0.159,65513.37641054203
725,01/05/2021/00:50,11.1034,85.5,0.08446,0.073,0.134,66017.11830029842
729,01/05/2021/01:30,10.7017,86.7,0.08755,0.073,0.126,55727.62969232773
732,01/05/2021/02:00,10.6193,86.6,0.08755,0.077,0.171,52504.116215215836
733,01/05/2021/02:10,10.4339,86.7,0.08549,0.059,0.171,52349.54204668744
734,01/05/2021/02:20,10.1764,87.4,0.08549,0.066,0.148,52072.25669896358
736,01/05/2021/02:40,10.3103,87.4,0.08549,0.081,0.13,52001.349857514375
738,01/05/2021/03:00,10.691400000000002,87.0,0.08961,0.059,0.152,50898.27885467845
740,01/05/2021/03:20,10.4442,87.1,0.08652,0.055,0.141,50887.27208515844
741,01/05/2021/03:30,10.6811,87.2,0.09064,0.066,0.13,50813.031348155186
742,01/05/2021/03:40,10.7841,86.9,0.09167,0.066,0.167,50994.51395920799
743,01/05/2021/03:50,10.4957,87.0,0.09064,0.048,0.156,50859.33266736827
745,01/05/2021/04:10,10.2279,87.7,0.08652,0.037,0.252,50785.06589610566
746,01/05/2021/04:20,10.2794,88.2,0.09476,0.062,0.152,50654.11287003791
747,01/05/2021/04:30,10.3721,88.1,0.08755,0.059,0.174,50762.25088794485
748,01/05/2021/04:40,10.3309,88.8,0.08755,0.091,0.137,50684.35113331259
750,01/05/2021/05:00,10.2485,88.9,0.0824,0.04,0.156,51812.37943475885
754,01/05/2021/05:40,10.9798,88.6,0.08549,0.07,0.152,51824.26665044189
756,01/05/2021/06:00,11.0416,86.8,0.08652,0.07,0.111,55716.12346008968
758,01/05/2021/06:20,10.9695,86.8,0.08755,0.04,0.178,55323.63730150274
768,01/05/2021/08:00,11.433,81.7,0.08755,0.106,0.23,53127.23454800996
770,01/05/2021/08:20,10.9695,82.5,0.08652,3.089,2.908,54904.48577711614
771,01/05/2021/08:30,10.9386,83.6,0.08961,5.538,5.259,55492.91729319796
772,01/05/2021/08:40,11.3609,83.6,0.09167,12.6,12.03,55386.11996981402
773,01/05/2021/08:50,11.6699,82.4,0.08343,49.13,35.81,56508.1387566805
774,01/05/2021/09:00,12.1334,81.7,0.08961,78.7,52.65,61610.24707103925
776,01/05/2021/09:20,12.2776,79.0,0.08961,78.0,59.66,61681.53645220184
779,01/05/2021/09:50,12.875,77.4,0.0885799999999999,121.6,115.4,63043.31117317141
780,01/05/2021/10:00,13.287,76.1,0.08446,114.3,110.2,67404.37038228437
791,01/05/2021/11:50,15.8826,68.25,0.08755,182.0,176.0,73493.79659473336
793,01/05/2021/12:10,16.48,67.88,0.08549,268.5,218.2,73265.41145777552
800,01/05/2021/13:20,17.901400000000002,66.11,4.84924,244.2,234.6,72715.32827231887
802,01/05/2021/13:40,18.086800000000004,63.21,0.1442,168.6,165.6,73212.21499786839
807,01/05/2021/14:30,18.3031,62.07,0.08446,280.2,254.7,72230.88263048713
810,01/05/2021/15:00,18.1486,64.31,0.08549,181.4,183.2,70909.03117589414
811,01/05/2021/15:10,18.0353,65.34,0.08652,165.9,169.0,70931.40370136636
816,01/05/2021/16:00,17.8396,66.84,0.08549,143.1,142.8,70775.05918274286
817,01/05/2021/16:10,17.8396,67.01,0.08755,143.3,144.1,70811.61940522978
821,01/05/2021/16:50,17.705699999999997,68.68,0.0824,78.1,79.2,70993.28392334288
825,01/05/2021/17:30,17.4173,70.3,0.0885799999999999,38.2,39.13,86514.03587405356
827,01/05/2021/17:50,17.2216,72.1,0.08549,23.54,23.81,91122.99014434709
831,01/05/2021/18:30,16.4697,76.2,0.08549,0.608,0.668,98162.38979653765
833,01/05/2021/18:50,16.4285,75.9,0.08961,0.055,0.108,98130.81433121023
838,01/05/2021/19:40,15.7384,76.0,0.0885799999999999,0.059,0.111,96815.4539914059
839,01/05/2021/19:50,15.7796,75.6,0.08652,0.033,0.141,96781.99104620928
842,01/05/2021/20:20,15.8002,74.6,0.08755,0.044,0.156,96716.25963633595
843,01/05/2021/20:30,15.4603,75.9,0.08961,0.073,0.115,96672.30956486729
844,01/05/2021/20:40,15.1513,76.7,0.08961,0.073,0.096,96438.879556966
847,01/05/2021/21:10,15.0483,77.3,0.09064,0.026,0.148,91519.75098625389
848,01/05/2021/21:20,15.0277,76.6,0.08961,0.081,0.111,93694.02874998914
850,01/05/2021/21:40,14.8423,77.8,0.08549,0.04,0.134,92337.05921384116
853,01/05/2021/22:10,14.9659,77.5,0.0885799999999999,0.055,0.137,86593.00981180242
857,01/05/2021/22:50,14.7496,78.0,0.0927,0.044,0.171,85948.38779316498
861,01/05/2021/23:30,15.0071,74.9,0.09167,0.07,0.134,75994.65849495289
862,01/05/2021/23:40,14.9865,73.8,0.08549,0.048,0.152,73264.44661776585
866,01/06/2021/00:20,14.5848,76.2,0.08549,0.04,0.137,64089.803059124366
873,01/06/2021/01:30,13.9256,78.3,0.08549,0.059,0.122,57309.67466359323
874,01/06/2021/01:40,13.802,78.8,0.08961,0.059,0.163,57720.948306604434
879,01/06/2021/02:30,12.7617,82.2,0.0885799999999999,0.088,0.122,52604.155213981445
883,01/06/2021/03:10,13.1428,80.6,0.09064,0.059,0.178,51465.03633189472
884,01/06/2021/03:20,13.0604,80.5,0.08652,0.059,0.126,51322.077002162005
890,01/06/2021/04:20,11.7111,84.6,0.09167,0.044,0.171,51223.341801415874
892,01/06/2021/04:40,11.814100000000002,84.4,0.0885799999999999,0.055,0.152,51126.84428831829
896,01/06/2021/05:20,11.8038,83.9,0.08755,0.029,0.122,52313.48184311602
898,01/06/2021/05:40,11.5875,83.6,0.08961,0.048,0.152,52682.33415196762
902,01/06/2021/06:20,10.9283,84.6,0.0885799999999999,0.066,0.167,55360.40503271569
904,01/06/2021/06:40,10.918,84.3,0.09167,0.066,0.141,55425.84061708254
911,01/06/2021/07:50,10.7223,84.6,0.0927,0.066,0.148,50206.95246146806
913,01/06/2021/08:10,10.712000000000002,85.1,0.0927,0.593,0.53,50660.6635026217
914,01/06/2021/08:20,10.7841,85.0,0.09167,4.216,3.95,52494.718897554565
918,01/06/2021/09:00,10.7429,83.9,0.08755,76.5,51.8,60339.09854607168
919,01/06/2021/09:10,10.8871,83.4,0.08755,63.67,38.59,61083.48816577083
