,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Energy city
182,01/01/2021/06:20,11.742,84.4,0.07931,0.07,0.122,55862.189062051
186,01/01/2021/07:00,11.5051,85.8,0.08034,0.073,0.163,52947.15692525646
194,01/01/2021/08:20,11.288800000000002,83.4,0.08549,2.95,2.867,54694.76585409341
195,01/01/2021/08:30,11.031300000000002,83.9,0.08343,6.657,6.472,55628.576275636035
196,01/01/2021/08:40,10.8356,85.1,0.08343,13.02,11.56,56085.878298783355
198,01/01/2021/09:00,10.7532,85.9,0.0824,64.11,24.49,60347.89109041524
199,01/01/2021/09:10,11.0107,86.7,0.08137,92.3,27.88,60185.2954731836
200,01/01/2021/09:20,11.3506,86.7,0.08446,117.2,30.43,60864.34287461701
204,01/01/2021/10:00,14.0904,81.7,0.0824,218.3,39.07,67100.50550307958
210,01/01/2021/11:00,17.0465,64.11,0.07931,360.7,41.43,70739.75939098503
212,01/01/2021/11:20,17.592399999999998,57.23,0.07828,396.6,40.66,68203.93413695355
214,01/01/2021/11:40,17.7984,56.49,0.07725,425.6,41.84,68695.85853030557
216,01/01/2021/12:00,17.726300000000002,55.69,0.07931,452.5,41.73,69151.52404815513
217,01/01/2021/12:10,17.6954,57.2,0.08034,460.5,42.38,69173.24492866012
219,01/01/2021/12:30,17.613000000000003,58.33,0.07828,476.2,43.25,69134.36576019513
225,01/01/2021/13:30,17.849899999999998,59.16,0.07828,484.1,43.72,70339.91658583915
226,01/01/2021/13:40,17.9323,58.13,0.07828,481.1,43.82,69619.85822852519
231,01/01/2021/14:30,18.076500000000003,55.99,0.07622,441.9,41.88,69142.38338334956
233,01/01/2021/14:50,18.1692,55.35,0.07931,413.9,41.5,69045.74214551454
237,01/01/2021/15:30,17.9735,57.86,0.07725,345.8,57.35,70231.4393599376
239,01/01/2021/15:50,17.901400000000002,58.02,0.07622,302.9,121.3,70639.41296649205
241,01/01/2021/16:10,17.7469,59.76,0.07931,260.6,238.0,70856.46504648453
242,01/01/2021/16:20,17.7469,61.12,0.07725,238.2,253.4,70822.19345256996
248,01/01/2021/17:20,17.5306,62.32,0.07828,98.7,123.7,78760.66649963502
250,01/01/2021/17:40,17.314300000000003,61.79,0.08034,58.1,75.3,89094.17279783299
251,01/01/2021/17:50,17.1804,62.05,0.08137,22.4,25.24,92947.02554606758
252,01/01/2021/18:00,17.0362,64.02,0.07622,11.04,11.2,97910.66873457168
261,01/01/2021/19:30,15.8929,69.86,0.07828,0.04,0.108,97357.61832892956
262,01/01/2021/19:40,15.8105,69.86,0.07828,0.073,0.078,97181.9530548355
263,01/01/2021/19:50,15.656,70.5,0.07828,0.055,0.122,97664.00371343005
266,01/01/2021/20:20,15.8826,68.52,0.07725,0.055,0.093,96693.507305049
267,01/01/2021/20:30,15.759,69.03,0.07725,0.055,0.093,96756.42154632852
268,01/01/2021/20:40,15.7899,68.72,0.07828,0.066,0.108,96804.30785441602
273,01/01/2021/21:30,15.4809,66.62,0.07622,0.07,0.085,93933.1291786439
274,01/01/2021/21:40,15.3779,67.29,0.07828,0.07,0.111,92598.12939566938
277,01/01/2021/22:10,15.3161,67.96,0.07725,0.066,0.134,86300.57838348052
278,01/01/2021/22:20,15.3676,68.52,0.07622,0.037,0.148,87214.7771051126
279,01/01/2021/22:30,15.4088,68.62,0.07725,0.102,0.063,85416.78699106401
280,01/01/2021/22:40,15.3264,69.33,0.07725,0.062,0.152,86892.27511182203
283,01/01/2021/23:10,15.1925,70.4,0.07313,0.051,0.152,75728.63691544798
285,01/01/2021/23:30,14.6569,72.9,0.07931,0.059,0.111,75010.41300899156
289,01/02/2021/00:10,14.5848,74.0,0.0741599999999999,0.07,0.141,62464.29713998798
292,01/02/2021/00:40,13.8535,77.7,0.07622,0.073,0.115,63347.25025294808
295,01/02/2021/01:10,14.821700000000002,71.0,0.08034,0.062,0.148,55437.585445318065
297,01/02/2021/01:30,14.832,71.5,0.07725,0.062,0.156,55410.179616082096
304,01/02/2021/02:40,14.6878,75.5,0.07828,0.073,0.163,51195.600245585556
308,01/02/2021/03:20,14.626,73.8,0.0741599999999999,0.084,0.178,49951.850104881974
309,01/02/2021/03:30,14.4612,74.7,0.07931,0.077,0.134,49375.9752719455
311,01/02/2021/03:50,14.3376,75.2,0.07931,0.059,0.182,49721.54365199352
312,01/02/2021/04:00,14.2655,75.1,0.08549,0.077,0.156,49984.672780646986
313,01/02/2021/04:10,14.0698,75.5,0.08652,0.07,0.156,50145.22859308346
314,01/02/2021/04:20,13.956500000000002,76.1,0.07931,0.055,0.156,49640.29109022453
316,01/02/2021/04:40,13.5651,77.8,0.07828,0.077,0.148,49837.98251380297
317,01/02/2021/04:50,13.2149,78.5,0.07828,0.066,0.148,49847.00746032297
322,01/02/2021/05:40,13.616600000000002,80.0,0.07828,0.077,0.171,50540.82295980454
323,01/02/2021/05:50,13.7608,77.9,0.07931,0.062,0.174,50425.21749844452
324,01/02/2021/06:00,13.8432,77.5,0.08137,0.102,0.122,55997.997971248005
326,01/02/2021/06:20,13.7299,76.8,0.07725,0.062,0.145,56027.213117847925
330,01/02/2021/07:00,12.5145,80.8,0.0824,0.055,0.193,55692.32390783751
332,01/02/2021/07:20,12.257,81.5,0.07828,0.048,0.171,55075.31392040507
341,01/02/2021/08:50,10.7944,85.7,0.08446,38.0,20.54,56151.28379236963
342,01/02/2021/09:00,10.712000000000002,85.3,0.08446,64.8,27.42,60738.419430445836
343,01/02/2021/09:10,10.8253,85.5,0.08549,85.3,33.31,60981.63813573053
344,01/02/2021/09:20,11.124,85.0,0.08652,109.4,38.03,61696.36513344103
351,01/02/2021/10:30,16.1092,73.2,0.08137,294.9,43.18,67110.1445083046
353,01/02/2021/10:50,16.6448,72.3,0.08343,339.3,43.08,68677.16583702865
354,01/02/2021/11:00,17.0362,69.24,0.08652,361.2,43.97,72768.12815757454
369,01/02/2021/13:30,18.0971,62.7,0.07931,490.1,44.76,74479.9335877625
373,01/02/2021/14:10,18.0044,63.76,0.07725,465.8,44.23,72683.82501040348
374,01/02/2021/14:20,17.8808,64.16,0.0751899999999999,455.2,44.07,72631.56236436196
377,01/02/2021/14:50,17.8808,65.23,0.07725,415.4,43.03,72415.29491988105
381,01/02/2021/15:30,17.963199999999997,64.93,0.07622,348.4,72.7,71815.9350999986
383,01/02/2021/15:50,17.819000000000003,65.83,0.07725,306.7,155.7,72004.06127433451
385,01/02/2021/16:10,17.8602,66.83,0.07313,259.9,256.6,71798.667945519
396,01/02/2021/18:00,16.8096,69.56,0.07725,11.76,11.93,98684.74008197155
398,01/02/2021/18:20,16.459400000000002,72.1,0.07828,3.327,3.349,99436.30201882208
399,01/02/2021/18:30,16.3358,73.0,0.07622,1.014,1.087,99330.5647581326
407,01/02/2021/19:50,13.3179,81.3,0.08137,0.059,0.074,98318.2389318924
408,01/02/2021/20:00,13.0707,81.5,0.07931,0.055,0.093,98237.7991184034
409,01/02/2021/20:10,12.7617,81.5,0.08034,0.088,0.089,98378.29607677198
410,01/02/2021/20:20,12.5351,83.1,0.07622,0.084,0.067,98203.07574182042
413,01/02/2021/20:50,12.0613,84.2,0.07725,0.062,0.096,98348.40644775298
416,01/02/2021/21:20,11.6699,83.7,0.07828,0.066,0.067,94881.17746008509
418,01/02/2021/21:40,11.474200000000002,84.0,0.0751899999999999,0.055,0.085,95043.26366624603
419,01/02/2021/21:50,11.4433,83.8,0.0751899999999999,0.081,0.078,94693.10684523659
423,01/02/2021/22:30,11.3094,83.6,0.0751899999999999,0.062,0.059,87951.24485103392
426,01/02/2021/23:00,10.8253,84.3,0.07725,0.062,0.104,76598.85471551452
428,01/02/2021/23:20,10.918,84.4,0.07622,0.048,0.104,76058.50741827101
429,01/02/2021/23:30,10.8047,84.5,0.07931,0.04,0.159,75413.26975069751
430,01/02/2021/23:40,10.6399,84.7,0.07828,0.059,0.059,76975.73775352904
431,01/02/2021/23:50,10.815,84.7,0.0751899999999999,0.077,0.059,75972.21276414306
436,01/03/2021/00:40,10.6708,82.0,0.08034,0.055,0.108,63944.22786622199
437,01/03/2021/00:50,10.4751,82.7,0.07725,0.062,0.111,64911.89625438201
438,01/03/2021/01:00,10.4339,82.4,0.07622,0.037,0.1,55810.89874785451
439,01/03/2021/01:10,10.4442,82.3,0.07622,0.073,0.093,55085.85645574103
441,01/03/2021/01:30,10.6399,82.2,0.07725,0.062,0.082,55294.252457242525
444,01/03/2021/02:00,10.4339,81.2,0.07725,0.059,0.119,52509.44053441389
447,01/03/2021/02:30,10.2073,81.8,0.08034,0.07,0.111,52372.259018479905
452,01/03/2021/03:20,10.1352,80.5,0.0751899999999999,0.059,0.134,50242.19155641392
454,01/03/2021/03:40,9.723200000000002,81.1,0.07828,0.062,0.126,49817.9587033219
457,01/03/2021/04:10,9.26073,82.5,0.0885799999999999,0.084,0.108,49510.99368529155
460,01/03/2021/04:40,8.333730000000001,84.9,0.08549,0.055,0.085,49302.769810077
462,01/03/2021/05:00,8.24309,86.3,0.08755,0.062,0.1,53030.61792290057
464,01/03/2021/05:20,8.28326,86.7,0.08961,0.062,0.148,52900.03547225153
465,01/03/2021/05:30,8.21528,86.8,0.08755,0.077,0.119,52985.40764638007
468,01/03/2021/06:00,8.184379999999999,86.9,0.08652,0.07,0.122,55802.87604999299
469,01/03/2021/06:10,8.02885,86.9,0.0885799999999999,0.07,0.085,55738.366683454464
470,01/03/2021/06:20,7.71264,87.1,0.08961,0.029,0.134,56285.259664842524
471,01/03/2021/06:30,7.57256,87.1,0.08549,0.051,0.148,55968.51828480399
474,01/03/2021/07:00,7.58492,87.7,0.08961,0.051,0.122,51922.02196736204
475,01/03/2021/07:10,7.61479,87.8,0.08961,0.048,0.111,51932.14752805553
476,01/03/2021/07:20,7.74972,87.7,0.09064,0.051,0.145,52662.61338439923
479,01/03/2021/07:50,7.556080000000001,86.7,0.09167,0.11,0.119,51796.73703872053
480,01/03/2021/08:00,7.35317,86.9,0.08755,0.146,0.226,53212.68438511698
482,01/03/2021/08:20,7.31197,87.4,0.08652,2.906,2.804,54303.07153751595
484,01/03/2021/08:40,6.98237,87.7,0.0885799999999999,13.9,12.28,55243.50464600307
491,01/03/2021/09:50,7.970140000000001,84.7,0.09167,196.1,37.53,62966.478746331406
494,01/03/2021/10:20,8.85079,81.6,0.0927,272.8,39.92,67455.45388517044
498,01/03/2021/11:00,10.3103,79.8,0.09064,354.4,40.51,72566.10548902996
499,01/03/2021/11:10,10.8871,79.0,0.09064,384.7,40.3,72583.92331173997
501,01/03/2021/11:30,11.948,77.3,0.0927,420.1,39.15,72996.67717213901
505,01/03/2021/12:10,14.42,67.75,0.0885799999999999,477.0,37.37,74535.85119173955
508,01/03/2021/12:40,16.1298,65.01,0.08961,499.7,37.17,74999.34607990096
509,01/03/2021/12:50,16.3976,63.81,0.0885799999999999,503.9,37.24,75131.31860536593
512,01/03/2021/13:20,17.8602,60.2,0.08755,506.6,37.02,74703.7927524065
516,01/03/2021/14:00,20.2395,53.72,0.08652,485.9,38.87,73457.58360396847
517,01/03/2021/14:10,20.1365,50.78,0.08446,468.6,43.49,73195.69372120545
521,01/03/2021/14:50,20.0747,56.59,0.07931,418.2,45.45,72832.78929075052
523,01/03/2021/15:10,19.8069,59.17,0.07725,391.1,50.26,72292.82670994001
532,01/03/2021/16:40,20.188,60.67,0.08343,189.1,227.1,71666.6211299651
536,01/03/2021/17:20,19.4567,63.5,0.07725,88.0,109.5,78847.09724956851
538,01/03/2021/17:40,18.3752,67.87,0.07622,52.73,67.32,88496.94116420804
542,01/03/2021/18:20,16.613900000000005,73.2,0.08343,3.532,3.546,99561.181943172
543,01/03/2021/18:30,15.6766,75.6,0.08549,1.142,1.22,100001.89042432608
550,01/03/2021/19:40,16.3049,71.8,0.09064,0.051,0.093,98198.33592423094
554,01/03/2021/20:20,16.0165,67.73,0.09167,0.066,0.093,97870.92798794691
558,01/03/2021/21:00,15.264600000000002,69.5,0.0885799999999999,0.044,0.122,94111.58136030291
564,01/03/2021/22:00,13.3488,73.9,0.08652,0.077,0.148,88584.557427404
566,01/03/2021/22:20,12.8132,76.3,0.08446,0.073,0.074,87702.88997213444
573,01/03/2021/23:30,11.9892,77.9,0.08549,0.051,0.096,75741.12127975943
574,01/03/2021/23:40,11.9892,77.7,0.08652,0.055,0.126,75837.2111957259
578,01/04/2021/00:20,11.3712,80.1,0.08961,0.07,0.141,65113.762963313566
579,01/04/2021/00:30,11.5463,78.5,0.08652,0.088,0.134,64974.306691091995
581,01/04/2021/00:50,11.227,77.8,0.08549,0.051,0.148,65879.02466087058
584,01/04/2021/01:20,10.8562,78.6,0.08755,0.106,0.111,57010.64775803202
585,01/04/2021/01:30,10.5678,79.9,0.08961,0.07,0.145,57382.65435663045
586,01/04/2021/01:40,10.3412,80.4,0.08961,0.059,0.126,56686.84934993696
588,01/04/2021/02:00,10.0734,81.5,0.08961,0.077,0.111,52211.040803773394
593,01/04/2021/02:50,10.0219,80.4,0.0885799999999999,0.084,0.159,52383.803096563985
596,01/04/2021/03:20,9.8159,80.7,0.08446,0.066,0.163,50613.522028301544
600,01/04/2021/04:00,9.5481,77.4,0.0824,0.066,0.152,51030.44338869559
608,01/04/2021/05:20,9.6408,75.1,0.0885799999999999,0.07,0.141,51562.98153808049
609,01/04/2021/05:30,9.300900000000002,76.0,0.08549,0.04,0.141,51814.26409114298
616,01/04/2021/06:40,9.16082,73.7,0.08549,0.081,0.093,55662.51359046647
618,01/04/2021/07:00,8.21219,80.6,0.09167,0.066,0.141,52210.711298173
621,01/04/2021/07:30,8.409949999999998,78.9,0.09064,0.07,0.111,51869.859886967024
623,01/04/2021/07:50,8.15245,81.8,0.09064,0.066,0.163,52789.02761916198
624,01/04/2021/08:00,8.08756,81.7,0.0885799999999999,0.187,0.26,52755.69490284702
625,01/04/2021/08:10,8.295620000000001,81.1,0.08755,0.922,0.86,53480.2825415275
626,01/04/2021/08:20,7.92585,82.1,0.08961,3.052,2.752,54242.42036712249
628,01/04/2021/08:40,8.04842,83.1,0.08755,13.12,11.54,55655.14223566202
630,01/04/2021/09:00,7.80534,78.6,0.08652,75.1,25.83,61166.156679997584
631,01/04/2021/09:10,8.32961,75.2,0.08755,98.3,26.97,61517.90569976304
640,01/04/2021/10:40,11.1446,65.24,0.08652,322.5,40.38,70006.58610511047
643,01/04/2021/11:10,12.6793,63.71,0.08549,384.3,45.19,72793.41429516894
644,01/04/2021/11:20,13.3076,62.44,0.08755,401.8,45.14,72904.09131194951
646,01/04/2021/11:40,14.4406,59.0,0.0885799999999999,433.4,45.06,72531.81064137201
647,01/04/2021/11:50,15.0483,60.1,0.08652,447.5,45.84,73137.74127065252
648,01/04/2021/12:00,15.7899,61.37,0.08652,459.9,46.63,74331.37419217551
649,01/04/2021/12:10,16.6345,62.6,0.08755,468.9,47.67,74479.21721920895
651,01/04/2021/12:30,17.4379,59.53,0.08755,483.6,49.94,74351.92341157893
655,01/04/2021/13:10,18.8799,59.37,0.08446,495.7,53.52,74673.8007441685
657,01/04/2021/13:30,19.261,59.2,0.08446,494.8,58.49,74577.44789242852
659,01/04/2021/13:50,19.7142,57.23,0.0885799999999999,480.6,59.52,74246.85716431992
664,01/04/2021/14:40,20.3425,56.13,0.08446,429.9,65.59,73508.82961518678
672,01/04/2021/16:00,20.5588,50.78,0.08343,212.4,208.6,75115.96810583798
673,01/04/2021/16:10,19.9099,51.38,0.08137,183.4,195.5,76036.04645057852
674,01/04/2021/16:20,19.6318,52.25,0.07828,217.7,245.4,72944.83050303053
676,01/04/2021/16:40,19.467,52.22,0.07828,177.7,208.0,72831.27126578109
677,01/04/2021/16:50,19.4155,52.78,0.07622,153.9,182.3,72632.63954428458
681,01/04/2021/17:30,18.437,58.32,0.07931,50.62,60.16,85879.19799384843
682,01/04/2021/17:40,18.241300000000003,58.66,0.07725,27.97,32.23,94228.91022734491
686,01/04/2021/18:20,16.6963,63.53,0.09373,3.239,3.356,99809.60226914694
687,01/04/2021/18:30,16.3873,64.66,0.08961,0.875,0.905,99802.92899359789
697,01/04/2021/20:10,13.9153,73.6,0.09064,0.062,0.119,100192.10785483602
702,01/04/2021/21:00,13.2355,78.6,0.07931,0.055,0.104,94443.03346551495
708,01/04/2021/22:00,12.9574,81.6,0.08446,0.062,0.089,87598.87829629796
709,01/04/2021/22:10,12.8441,83.1,0.08652,0.055,0.134,85847.99775925143
710,01/04/2021/22:20,13.2252,82.7,0.08755,0.059,0.119,86619.97114991545
712,01/04/2021/22:40,12.8029,81.7,0.08961,0.059,0.126,86540.13338239596
723,01/05/2021/00:30,11.1858,85.6,0.0885799999999999,0.059,0.115,64988.31019287599
724,01/05/2021/00:40,11.2064,85.7,0.08549,0.051,0.159,65737.77357157349
725,01/05/2021/00:50,11.1034,85.5,0.08446,0.073,0.134,65554.20543769748
729,01/05/2021/01:30,10.7017,86.7,0.08755,0.073,0.126,56049.49548966912
732,01/05/2021/02:00,10.6193,86.6,0.08755,0.077,0.171,53076.10857736907
733,01/05/2021/02:10,10.4339,86.7,0.08549,0.059,0.171,52810.294571766106
734,01/05/2021/02:20,10.1764,87.4,0.08549,0.066,0.148,51988.62663931344
736,01/05/2021/02:40,10.3103,87.4,0.08549,0.081,0.13,52084.42933452694
738,01/05/2021/03:00,10.691400000000002,87.0,0.08961,0.059,0.152,51796.060398812
740,01/05/2021/03:20,10.4442,87.1,0.08652,0.055,0.141,51497.34312447602
741,01/05/2021/03:30,10.6811,87.2,0.09064,0.066,0.13,51644.206226452974
742,01/05/2021/03:40,10.7841,86.9,0.09167,0.066,0.167,51848.42027937701
743,01/05/2021/03:50,10.4957,87.0,0.09064,0.048,0.156,51831.54188021801
745,01/05/2021/04:10,10.2279,87.7,0.08652,0.037,0.252,51157.485240738206
746,01/05/2021/04:20,10.2794,88.2,0.09476,0.062,0.152,51338.60209221443
747,01/05/2021/04:30,10.3721,88.1,0.08755,0.059,0.174,50902.90920074691
748,01/05/2021/04:40,10.3309,88.8,0.08755,0.091,0.137,50764.98561250645
750,01/05/2021/05:00,10.2485,88.9,0.0824,0.04,0.156,52106.661467093676
754,01/05/2021/05:40,10.9798,88.6,0.08549,0.07,0.152,51897.051697292496
756,01/05/2021/06:00,11.0416,86.8,0.08652,0.07,0.111,55592.252634042496
758,01/05/2021/06:20,10.9695,86.8,0.08755,0.04,0.178,55734.39547431899
768,01/05/2021/08:00,11.433,81.7,0.08755,0.106,0.23,53047.238898279524
770,01/05/2021/08:20,10.9695,82.5,0.08652,3.089,2.908,54657.28359933547
771,01/05/2021/08:30,10.9386,83.6,0.08961,5.538,5.259,54407.7096130025
772,01/05/2021/08:40,11.3609,83.6,0.09167,12.6,12.03,54645.121844326466
773,01/05/2021/08:50,11.6699,82.4,0.08343,49.13,35.81,55951.71698428647
774,01/05/2021/09:00,12.1334,81.7,0.08961,78.7,52.65,60781.76567159396
776,01/05/2021/09:20,12.2776,79.0,0.08961,78.0,59.66,60982.23693749884
779,01/05/2021/09:50,12.875,77.4,0.0885799999999999,121.6,115.4,62439.70882445797
780,01/05/2021/10:00,13.287,76.1,0.08446,114.3,110.2,67624.43615665298
791,01/05/2021/11:50,15.8826,68.25,0.08755,182.0,176.0,73366.1352880359
793,01/05/2021/12:10,16.48,67.88,0.08549,268.5,218.2,73350.38131726829
800,01/05/2021/13:20,17.901400000000002,66.11,4.84924,244.2,234.6,72974.72587043695
802,01/05/2021/13:40,18.086800000000004,63.21,0.1442,168.6,165.6,73845.28364121301
807,01/05/2021/14:30,18.3031,62.07,0.08446,280.2,254.7,72026.1865828974
810,01/05/2021/15:00,18.1486,64.31,0.08549,181.4,183.2,70581.88703090503
811,01/05/2021/15:10,18.0353,65.34,0.08652,165.9,169.0,70759.44593280708
816,01/05/2021/16:00,17.8396,66.84,0.08549,143.1,142.8,70524.06469989155
817,01/05/2021/16:10,17.8396,67.01,0.08755,143.3,144.1,70538.38619537803
821,01/05/2021/16:50,17.705699999999997,68.68,0.0824,78.1,79.2,76399.63685258753
825,01/05/2021/17:30,17.4173,70.3,0.0885799999999999,38.2,39.13,85810.51131697698
827,01/05/2021/17:50,17.2216,72.1,0.08549,23.54,23.81,91130.8711936321
831,01/05/2021/18:30,16.4697,76.2,0.08549,0.608,0.668,97753.94964566396
833,01/05/2021/18:50,16.4285,75.9,0.08961,0.055,0.108,97806.32945235139
838,01/05/2021/19:40,15.7384,76.0,0.0885799999999999,0.059,0.111,97261.75847196055
839,01/05/2021/19:50,15.7796,75.6,0.08652,0.033,0.141,97300.00578342356
842,01/05/2021/20:20,15.8002,74.6,0.08755,0.044,0.156,97000.5922565369
843,01/05/2021/20:30,15.4603,75.9,0.08961,0.073,0.115,96988.57548750544
844,01/05/2021/20:40,15.1513,76.7,0.08961,0.073,0.096,96971.35817812491
847,01/05/2021/21:10,15.0483,77.3,0.09064,0.026,0.148,93151.98766110849
848,01/05/2021/21:20,15.0277,76.6,0.08961,0.081,0.111,94652.85141832396
850,01/05/2021/21:40,14.8423,77.8,0.08549,0.04,0.134,93409.75316843137
853,01/05/2021/22:10,14.9659,77.5,0.0885799999999999,0.055,0.137,87016.58194551103
857,01/05/2021/22:50,14.7496,78.0,0.0927,0.044,0.171,87693.02762891946
861,01/05/2021/23:30,15.0071,74.9,0.09167,0.07,0.134,76302.90548408753
862,01/05/2021/23:40,14.9865,73.8,0.08549,0.048,0.152,72891.73124994346
866,01/06/2021/00:20,14.5848,76.2,0.08549,0.04,0.137,64402.743400148494
873,01/06/2021/01:30,13.9256,78.3,0.08549,0.059,0.122,56701.11925802803
874,01/06/2021/01:40,13.802,78.8,0.08961,0.059,0.163,57969.05569774256
879,01/06/2021/02:30,12.7617,82.2,0.0885799999999999,0.088,0.122,52949.755509578485
883,01/06/2021/03:10,13.1428,80.6,0.09064,0.059,0.178,51266.92711934546
884,01/06/2021/03:20,13.0604,80.5,0.08652,0.059,0.126,51246.75430509896
890,01/06/2021/04:20,11.7111,84.6,0.09167,0.044,0.171,50830.60843407395
892,01/06/2021/04:40,11.814100000000002,84.4,0.0885799999999999,0.055,0.152,50832.27440597745
896,01/06/2021/05:20,11.8038,83.9,0.08755,0.029,0.122,52683.26280056497
898,01/06/2021/05:40,11.5875,83.6,0.08961,0.048,0.152,52621.24924556653
902,01/06/2021/06:20,10.9283,84.6,0.0885799999999999,0.066,0.167,55900.981748986494
904,01/06/2021/06:40,10.918,84.3,0.09167,0.066,0.141,55841.722042467016
911,01/06/2021/07:50,10.7223,84.6,0.0927,0.066,0.148,51758.454122578056
913,01/06/2021/08:10,10.712000000000002,85.1,0.0927,0.593,0.53,51797.08864564907
914,01/06/2021/08:20,10.7841,85.0,0.09167,4.216,3.95,52968.946235099065
918,01/06/2021/09:00,10.7429,83.9,0.08755,76.5,51.8,60803.45178495361
919,01/06/2021/09:10,10.8871,83.4,0.08755,63.67,38.59,61382.03965645589
