,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Energy city
75,12/31/2020/12:30,18.076500000000003,58.7,0.07725,486.1,39.46,67373.72103697436
80,12/31/2020/13:20,18.2619,59.33,0.07828,498.8,44.65,67856.4184934029
83,12/31/2020/13:50,18.2825,52.45,0.07931,482.4,38.65,67058.16605712302
86,12/31/2020/14:20,18.2516,55.86,0.07931,456.1,39.95,66476.77277075541
90,12/31/2020/15:00,18.1692,57.26,0.07931,409.0,44.9,66131.63284843058
95,12/31/2020/15:50,17.8602,58.7,0.07725,149.5,67.85,65003.67428296139
96,12/31/2020/16:00,17.849899999999998,59.23,0.07931,209.1,128.9,64812.44885319366
98,12/31/2020/16:20,18.0662,58.3,0.07828,241.3,246.0,64416.09418913815
103,12/31/2020/17:10,17.870500000000003,59.3,0.07931,132.0,163.0,72669.90217479368
107,12/31/2020/17:50,17.2113,61.87,0.0885799999999999,26.51,28.08,82302.76464236493
108,12/31/2020/18:00,16.9744,63.27,0.0824,18.0,18.29,88564.21081259513
109,12/31/2020/18:10,16.7787,63.94,0.08034,6.994,7.02,90268.04522571758
110,12/31/2020/18:20,16.5727,64.87,0.08034,2.818,2.763,89629.7753297996
114,12/31/2020/19:00,14.9453,68.35,0.07931,0.055,0.085,92769.37937588076
116,12/31/2020/19:20,14.1625,70.7,0.08137,0.055,0.126,93066.33663920003
118,12/31/2020/19:40,13.905,70.6,0.08034,0.059,0.074,93246.2850421396
120,12/31/2020/20:00,13.8226,71.2,0.07828,0.073,0.085,93068.4234398825
128,12/31/2020/21:20,13.8947,73.1,0.07931,0.044,0.085,87891.10317678409
130,12/31/2020/21:40,14.2552,68.78,0.07622,0.066,0.093,88350.07833190562
134,12/31/2020/22:20,15.6354,63.97,0.07725,0.081,0.093,84527.95208572266
144,01/01/2021/00:00,13.4003,75.8,0.07828,0.033,0.163,62568.65451728918
147,01/01/2021/00:30,12.6793,79.2,0.07828,0.091,0.134,61808.83780573757
150,01/01/2021/01:00,13.3282,78.1,0.07622,0.084,0.108,55479.893133438825
152,01/01/2021/01:20,13.4106,77.5,0.08343,0.062,0.178,55238.62893255168
157,01/01/2021/02:10,13.5651,77.3,0.07931,0.066,0.13,51686.73511291391
158,01/01/2021/02:20,13.493,75.6,0.07931,0.077,0.156,50347.9476731384
165,01/01/2021/03:30,13.0604,79.4,0.08137,0.059,0.156,49397.47518540713
167,01/01/2021/03:50,12.7102,80.6,0.08034,0.088,0.119,48764.84701758678
171,01/01/2021/04:30,12.7617,81.5,0.07622,0.088,0.119,48524.36520198038
173,01/01/2021/04:50,12.3291,82.8,0.07931,0.066,0.178,48615.23392876555
176,01/01/2021/05:20,12.0922,82.8,0.08343,0.106,0.126,50894.369094323236
180,01/01/2021/06:00,11.9274,84.5,0.07725,0.048,0.134,55538.24120294322
181,01/01/2021/06:10,11.7832,84.1,0.07725,0.07,0.145,55664.40802056211
182,01/01/2021/06:20,11.742,84.4,0.07931,0.07,0.122,55635.3774840208
186,01/01/2021/07:00,11.5051,85.8,0.08034,0.073,0.163,52575.436021853944
194,01/01/2021/08:20,11.288800000000002,83.4,0.08549,2.95,2.867,54338.93372962988
195,01/01/2021/08:30,11.031300000000002,83.9,0.08343,6.657,6.472,55950.463838587166
196,01/01/2021/08:40,10.8356,85.1,0.08343,13.02,11.56,56327.334642222595
198,01/01/2021/09:00,10.7532,85.9,0.0824,64.11,24.49,59548.493203010476
199,01/01/2021/09:10,11.0107,86.7,0.08137,92.3,27.88,59397.85109699071
200,01/01/2021/09:20,11.3506,86.7,0.08446,117.2,30.43,60053.961849348096
204,01/01/2021/10:00,14.0904,81.7,0.0824,218.3,39.07,65016.40529539305
210,01/01/2021/11:00,17.0465,64.11,0.07931,360.7,41.43,70323.90169311276
212,01/01/2021/11:20,17.592399999999998,57.23,0.07828,396.6,40.66,68099.66558276326
214,01/01/2021/11:40,17.7984,56.49,0.07725,425.6,41.84,68538.24002751731
216,01/01/2021/12:00,17.726300000000002,55.69,0.07931,452.5,41.73,69298.4087887017
217,01/01/2021/12:10,17.6954,57.2,0.08034,460.5,42.38,69532.40639042966
219,01/01/2021/12:30,17.613000000000003,58.33,0.07828,476.2,43.25,69418.99718533884
225,01/01/2021/13:30,17.849899999999998,59.16,0.07828,484.1,43.72,70132.7808000393
226,01/01/2021/13:40,17.9323,58.13,0.07828,481.1,43.82,69490.76859370901
231,01/01/2021/14:30,18.076500000000003,55.99,0.07622,441.9,41.88,69228.71688128047
233,01/01/2021/14:50,18.1692,55.35,0.07931,413.9,41.5,68977.58388820416
237,01/01/2021/15:30,17.9735,57.86,0.07725,345.8,57.35,70445.68326177319
239,01/01/2021/15:50,17.901400000000002,58.02,0.07622,302.9,121.3,70872.9200009736
241,01/01/2021/16:10,17.7469,59.76,0.07931,260.6,238.0,70303.49671458999
242,01/01/2021/16:20,17.7469,61.12,0.07725,238.2,253.4,69934.90381212413
248,01/01/2021/17:20,17.5306,62.32,0.07828,98.7,123.7,78182.94587947565
250,01/01/2021/17:40,17.314300000000003,61.79,0.08034,58.1,75.3,86439.88423730354
251,01/01/2021/17:50,17.1804,62.05,0.08137,22.4,25.24,92122.0067939456
252,01/01/2021/18:00,17.0362,64.02,0.07622,11.04,11.2,98141.21747166841
261,01/01/2021/19:30,15.8929,69.86,0.07828,0.04,0.108,98024.78003509737
262,01/01/2021/19:40,15.8105,69.86,0.07828,0.073,0.078,97705.00797323244
263,01/01/2021/19:50,15.656,70.5,0.07828,0.055,0.122,98586.20734188813
266,01/01/2021/20:20,15.8826,68.52,0.07725,0.055,0.093,97542.87100569824
267,01/01/2021/20:30,15.759,69.03,0.07725,0.055,0.093,97668.59838893006
268,01/01/2021/20:40,15.7899,68.72,0.07828,0.066,0.108,97845.2194693327
273,01/01/2021/21:30,15.4809,66.62,0.07622,0.07,0.085,95014.8600583488
274,01/01/2021/21:40,15.3779,67.29,0.07828,0.07,0.111,94948.42569505353
277,01/01/2021/22:10,15.3161,67.96,0.07725,0.066,0.134,86535.08699178524
278,01/01/2021/22:20,15.3676,68.52,0.07622,0.037,0.148,87616.69736835688
279,01/01/2021/22:30,15.4088,68.62,0.07725,0.102,0.063,87254.57458255085
280,01/01/2021/22:40,15.3264,69.33,0.07725,0.062,0.152,86320.6324157581
283,01/01/2021/23:10,15.1925,70.4,0.07313,0.051,0.152,75835.94599898554
285,01/01/2021/23:30,14.6569,72.9,0.07931,0.059,0.111,74514.72775771852
289,01/02/2021/00:10,14.5848,74.0,0.0741599999999999,0.07,0.141,62035.112880907574
292,01/02/2021/00:40,13.8535,77.7,0.07622,0.073,0.115,62137.309975472424
295,01/02/2021/01:10,14.821700000000002,71.0,0.08034,0.062,0.148,55094.974096348866
297,01/02/2021/01:30,14.832,71.5,0.07725,0.062,0.156,55317.57769902684
304,01/02/2021/02:40,14.6878,75.5,0.07828,0.073,0.163,50663.534389856395
308,01/02/2021/03:20,14.626,73.8,0.0741599999999999,0.084,0.178,49903.07675742643
309,01/02/2021/03:30,14.4612,74.7,0.07931,0.077,0.134,49318.38688981718
311,01/02/2021/03:50,14.3376,75.2,0.07931,0.059,0.182,49664.64232300163
312,01/02/2021/04:00,14.2655,75.1,0.08549,0.077,0.156,49654.670350479944
313,01/02/2021/04:10,14.0698,75.5,0.08652,0.07,0.156,49828.9881761935
314,01/02/2021/04:20,13.956500000000002,76.1,0.07931,0.055,0.156,49587.21800571922
316,01/02/2021/04:40,13.5651,77.8,0.07828,0.077,0.148,49953.41016117479
317,01/02/2021/04:50,13.2149,78.5,0.07828,0.066,0.148,50025.03973903921
322,01/02/2021/05:40,13.616600000000002,80.0,0.07828,0.077,0.171,50212.50890433634
323,01/02/2021/05:50,13.7608,77.9,0.07931,0.062,0.174,50178.55703832848
324,01/02/2021/06:00,13.8432,77.5,0.08137,0.102,0.122,55704.321476165125
326,01/02/2021/06:20,13.7299,76.8,0.07725,0.062,0.145,55890.70060980055
330,01/02/2021/07:00,12.5145,80.8,0.0824,0.055,0.193,55261.78147742547
332,01/02/2021/07:20,12.257,81.5,0.07828,0.048,0.171,55585.42684360913
341,01/02/2021/08:50,10.7944,85.7,0.08446,38.0,20.54,56246.04069443143
342,01/02/2021/09:00,10.712000000000002,85.3,0.08446,64.8,27.42,59249.145395271924
343,01/02/2021/09:10,10.8253,85.5,0.08549,85.3,33.31,59756.46432892911
344,01/02/2021/09:20,11.124,85.0,0.08652,109.4,38.03,61812.388425631085
351,01/02/2021/10:30,16.1092,73.2,0.08137,294.9,43.18,67080.8403696326
353,01/02/2021/10:50,16.6448,72.3,0.08343,339.3,43.08,68657.72423997016
354,01/02/2021/11:00,17.0362,69.24,0.08652,361.2,43.97,72477.48751840963
369,01/02/2021/13:30,18.0971,62.7,0.07931,490.1,44.76,74528.80899622542
373,01/02/2021/14:10,18.0044,63.76,0.07725,465.8,44.23,72228.61295648119
374,01/02/2021/14:20,17.8808,64.16,0.0751899999999999,455.2,44.07,72144.16073046808
377,01/02/2021/14:50,17.8808,65.23,0.07725,415.4,43.03,71735.49728840725
381,01/02/2021/15:30,17.963199999999997,64.93,0.07622,348.4,72.7,72505.20879596466
383,01/02/2021/15:50,17.819000000000003,65.83,0.07725,306.7,155.7,72284.6214749738
385,01/02/2021/16:10,17.8602,66.83,0.07313,259.9,256.6,71740.67298412618
396,01/02/2021/18:00,16.8096,69.56,0.07725,11.76,11.93,98504.2530935459
398,01/02/2021/18:20,16.459400000000002,72.1,0.07828,3.327,3.349,99326.9080728251
399,01/02/2021/18:30,16.3358,73.0,0.07622,1.014,1.087,99492.52970999484
407,01/02/2021/19:50,13.3179,81.3,0.08137,0.059,0.074,98314.70592268147
408,01/02/2021/20:00,13.0707,81.5,0.07931,0.055,0.093,98259.16414692756
409,01/02/2021/20:10,12.7617,81.5,0.08034,0.088,0.089,98435.00680128718
410,01/02/2021/20:20,12.5351,83.1,0.07622,0.084,0.067,98121.24804266718
413,01/02/2021/20:50,12.0613,84.2,0.07725,0.062,0.096,97961.42271607743
416,01/02/2021/21:20,11.6699,83.7,0.07828,0.066,0.067,95630.64136211506
418,01/02/2021/21:40,11.474200000000002,84.0,0.0751899999999999,0.055,0.085,95495.00791207906
419,01/02/2021/21:50,11.4433,83.8,0.0751899999999999,0.081,0.078,95098.65982264954
423,01/02/2021/22:30,11.3094,83.6,0.0751899999999999,0.062,0.059,88134.69600471994
426,01/02/2021/23:00,10.8253,84.3,0.07725,0.062,0.104,75650.33210023481
428,01/02/2021/23:20,10.918,84.4,0.07622,0.048,0.104,75796.3463070912
429,01/02/2021/23:30,10.8047,84.5,0.07931,0.04,0.159,74923.15818827644
430,01/02/2021/23:40,10.6399,84.7,0.07828,0.059,0.059,76016.03389815212
431,01/02/2021/23:50,10.815,84.7,0.0751899999999999,0.077,0.059,75693.1065294361
436,01/03/2021/00:40,10.6708,82.0,0.08034,0.055,0.108,63366.54046329467
437,01/03/2021/00:50,10.4751,82.7,0.07725,0.062,0.111,64290.28169903071
438,01/03/2021/01:00,10.4339,82.4,0.07622,0.037,0.1,55241.41875301842
439,01/03/2021/01:10,10.4442,82.3,0.07622,0.073,0.093,54964.58123291768
441,01/03/2021/01:30,10.6399,82.2,0.07725,0.062,0.082,54556.119332975584
444,01/03/2021/02:00,10.4339,81.2,0.07725,0.059,0.119,52415.48112840551
447,01/03/2021/02:30,10.2073,81.8,0.08034,0.07,0.111,52074.31789866632
452,01/03/2021/03:20,10.1352,80.5,0.0751899999999999,0.059,0.134,50446.8374209347
454,01/03/2021/03:40,9.723200000000002,81.1,0.07828,0.062,0.126,50053.96968177025
457,01/03/2021/04:10,9.26073,82.5,0.0885799999999999,0.084,0.108,49647.49850011442
460,01/03/2021/04:40,8.333730000000001,84.9,0.08549,0.055,0.085,48722.10703650892
462,01/03/2021/05:00,8.24309,86.3,0.08755,0.062,0.1,52451.607617988615
464,01/03/2021/05:20,8.28326,86.7,0.08961,0.062,0.148,52964.192770699694
465,01/03/2021/05:30,8.21528,86.8,0.08755,0.077,0.119,53229.729887091766
468,01/03/2021/06:00,8.184379999999999,86.9,0.08652,0.07,0.122,55907.89461664652
469,01/03/2021/06:10,8.02885,86.9,0.0885799999999999,0.07,0.085,55588.30150049275
470,01/03/2021/06:20,7.71264,87.1,0.08961,0.029,0.134,56028.944065808086
471,01/03/2021/06:30,7.57256,87.1,0.08549,0.051,0.148,55926.26680191896
474,01/03/2021/07:00,7.58492,87.7,0.08961,0.051,0.122,52047.43493665279
475,01/03/2021/07:10,7.61479,87.8,0.08961,0.048,0.111,52229.8501762848
476,01/03/2021/07:20,7.74972,87.7,0.09064,0.051,0.145,52675.846205534006
479,01/03/2021/07:50,7.556080000000001,86.7,0.09167,0.11,0.119,51663.924676665636
480,01/03/2021/08:00,7.35317,86.9,0.08755,0.146,0.226,53066.061031790436
482,01/03/2021/08:20,7.31197,87.4,0.08652,2.906,2.804,53812.237973945186
484,01/03/2021/08:40,6.98237,87.7,0.0885799999999999,13.9,12.28,55257.592487495436
491,01/03/2021/09:50,7.970140000000001,84.7,0.09167,196.1,37.53,63787.32995698535
494,01/03/2021/10:20,8.85079,81.6,0.0927,272.8,39.92,66980.34550069501
498,01/03/2021/11:00,10.3103,79.8,0.09064,354.4,40.51,72724.47819641231
499,01/03/2021/11:10,10.8871,79.0,0.09064,384.7,40.3,72882.27004081552
501,01/03/2021/11:30,11.948,77.3,0.0927,420.1,39.15,73692.03145141942
505,01/03/2021/12:10,14.42,67.75,0.0885799999999999,477.0,37.37,74498.04288721639
508,01/03/2021/12:40,16.1298,65.01,0.08961,499.7,37.17,74708.59331910763
509,01/03/2021/12:50,16.3976,63.81,0.0885799999999999,503.9,37.24,74726.7665319876
512,01/03/2021/13:20,17.8602,60.2,0.08755,506.6,37.02,74272.77198560664
516,01/03/2021/14:00,20.2395,53.72,0.08652,485.9,38.87,73443.84527464423
517,01/03/2021/14:10,20.1365,50.78,0.08446,468.6,43.49,72259.30118063267
521,01/03/2021/14:50,20.0747,56.59,0.07931,418.2,45.45,73030.21698851051
523,01/03/2021/15:10,19.8069,59.17,0.07725,391.1,50.26,72489.51409713007
532,01/03/2021/16:40,20.188,60.67,0.08343,189.1,227.1,70975.36715310172
536,01/03/2021/17:20,19.4567,63.5,0.07725,88.0,109.5,76819.77579556918
538,01/03/2021/17:40,18.3752,67.87,0.07622,52.73,67.32,88493.19533601597
542,01/03/2021/18:20,16.613900000000005,73.2,0.08343,3.532,3.546,99815.73659035667
543,01/03/2021/18:30,15.6766,75.6,0.08549,1.142,1.22,100112.4696649472
550,01/03/2021/19:40,16.3049,71.8,0.09064,0.051,0.093,98124.01725456443
554,01/03/2021/20:20,16.0165,67.73,0.09167,0.066,0.093,97953.34423703562
558,01/03/2021/21:00,15.264600000000002,69.5,0.0885799999999999,0.044,0.122,95891.52043700208
564,01/03/2021/22:00,13.3488,73.9,0.08652,0.077,0.148,87565.26150344919
566,01/03/2021/22:20,12.8132,76.3,0.08446,0.073,0.074,86801.9442231444
573,01/03/2021/23:30,11.9892,77.9,0.08549,0.051,0.096,75936.14786356557
574,01/03/2021/23:40,11.9892,77.7,0.08652,0.055,0.126,74894.84771696191
578,01/04/2021/00:20,11.3712,80.1,0.08961,0.07,0.141,64028.00623072088
579,01/04/2021/00:30,11.5463,78.5,0.08652,0.088,0.134,64505.28687210523
581,01/04/2021/00:50,11.227,77.8,0.08549,0.051,0.148,65458.16183417723
584,01/04/2021/01:20,10.8562,78.6,0.08755,0.106,0.111,57050.38193268995
585,01/04/2021/01:30,10.5678,79.9,0.08961,0.07,0.145,58254.97600254037
586,01/04/2021/01:40,10.3412,80.4,0.08961,0.059,0.126,58383.35566641802
588,01/04/2021/02:00,10.0734,81.5,0.08961,0.077,0.111,52912.83278708673
593,01/04/2021/02:50,10.0219,80.4,0.0885799999999999,0.084,0.159,52962.71228458479
596,01/04/2021/03:20,9.8159,80.7,0.08446,0.066,0.163,50538.37059762998
600,01/04/2021/04:00,9.5481,77.4,0.0824,0.066,0.152,50601.009187415184
608,01/04/2021/05:20,9.6408,75.1,0.0885799999999999,0.07,0.141,52054.663182855606
609,01/04/2021/05:30,9.300900000000002,76.0,0.08549,0.04,0.141,52429.28731605594
616,01/04/2021/06:40,9.16082,73.7,0.08549,0.081,0.093,55658.36210823836
618,01/04/2021/07:00,8.21219,80.6,0.09167,0.066,0.141,53283.17496391117
621,01/04/2021/07:30,8.409949999999998,78.9,0.09064,0.07,0.111,53071.31322521796
623,01/04/2021/07:50,8.15245,81.8,0.09064,0.066,0.163,53504.57049075441
624,01/04/2021/08:00,8.08756,81.7,0.0885799999999999,0.187,0.26,53525.211920403184
625,01/04/2021/08:10,8.295620000000001,81.1,0.08755,0.922,0.86,54322.31729409273
626,01/04/2021/08:20,7.92585,82.1,0.08961,3.052,2.752,54955.50111255242
628,01/04/2021/08:40,8.04842,83.1,0.08755,13.12,11.54,56107.2831779531
630,01/04/2021/09:00,7.80534,78.6,0.08652,75.1,25.83,60772.2767648802
631,01/04/2021/09:10,8.32961,75.2,0.08755,98.3,26.97,61257.79042259262
640,01/04/2021/10:40,11.1446,65.24,0.08652,322.5,40.38,70345.23860846672
643,01/04/2021/11:10,12.6793,63.71,0.08549,384.3,45.19,72389.87448187383
644,01/04/2021/11:20,13.3076,62.44,0.08755,401.8,45.14,72766.77454612828
646,01/04/2021/11:40,14.4406,59.0,0.0885799999999999,433.4,45.06,72170.4561187228
647,01/04/2021/11:50,15.0483,60.1,0.08652,447.5,45.84,72550.45681797437
648,01/04/2021/12:00,15.7899,61.37,0.08652,459.9,46.63,73881.25316477919
649,01/04/2021/12:10,16.6345,62.6,0.08755,468.9,47.67,74267.97258019277
651,01/04/2021/12:30,17.4379,59.53,0.08755,483.6,49.94,74375.12317098687
655,01/04/2021/13:10,18.8799,59.37,0.08446,495.7,53.52,74864.41394567922
657,01/04/2021/13:30,19.261,59.2,0.08446,494.8,58.49,74613.62993934515
659,01/04/2021/13:50,19.7142,57.23,0.0885799999999999,480.6,59.52,74638.30106848196
664,01/04/2021/14:40,20.3425,56.13,0.08446,429.9,65.59,73636.53315745536
672,01/04/2021/16:00,20.5588,50.78,0.08343,212.4,208.6,73922.88958579076
673,01/04/2021/16:10,19.9099,51.38,0.08137,183.4,195.5,74601.86848227441
674,01/04/2021/16:20,19.6318,52.25,0.07828,217.7,245.4,71812.55765148163
676,01/04/2021/16:40,19.467,52.22,0.07828,177.7,208.0,72200.76396039287
677,01/04/2021/16:50,19.4155,52.78,0.07622,153.9,182.3,73125.76991191084
681,01/04/2021/17:30,18.437,58.32,0.07931,50.62,60.16,83407.0407018583
682,01/04/2021/17:40,18.241300000000003,58.66,0.07725,27.97,32.23,93811.33395968197
686,01/04/2021/18:20,16.6963,63.53,0.09373,3.239,3.356,99559.79024622966
687,01/04/2021/18:30,16.3873,64.66,0.08961,0.875,0.905,99501.32620330816
697,01/04/2021/20:10,13.9153,73.6,0.09064,0.062,0.119,100258.88132461923
702,01/04/2021/21:00,13.2355,78.6,0.07931,0.055,0.104,94373.9487105663
708,01/04/2021/22:00,12.9574,81.6,0.08446,0.062,0.089,86248.03372214113
709,01/04/2021/22:10,12.8441,83.1,0.08652,0.055,0.134,85883.75404345231
710,01/04/2021/22:20,13.2252,82.7,0.08755,0.059,0.119,86170.94708916394
712,01/04/2021/22:40,12.8029,81.7,0.08961,0.059,0.126,85922.51798756827
723,01/05/2021/00:30,11.1858,85.6,0.0885799999999999,0.059,0.115,64929.091889153126
724,01/05/2021/00:40,11.2064,85.7,0.08549,0.051,0.159,66220.91971546679
725,01/05/2021/00:50,11.1034,85.5,0.08446,0.073,0.134,64533.12371950837
729,01/05/2021/01:30,10.7017,86.7,0.08755,0.073,0.126,56628.272127958095
732,01/05/2021/02:00,10.6193,86.6,0.08755,0.077,0.171,53106.11764242754
733,01/05/2021/02:10,10.4339,86.7,0.08549,0.059,0.171,52257.82269693594
734,01/05/2021/02:20,10.1764,87.4,0.08549,0.066,0.148,52061.03738329914
736,01/05/2021/02:40,10.3103,87.4,0.08549,0.081,0.13,52097.65352440594
738,01/05/2021/03:00,10.691400000000002,87.0,0.08961,0.059,0.152,51614.77025710238
740,01/05/2021/03:20,10.4442,87.1,0.08652,0.055,0.141,51441.27446220284
741,01/05/2021/03:30,10.6811,87.2,0.09064,0.066,0.13,51577.31432864998
742,01/05/2021/03:40,10.7841,86.9,0.09167,0.066,0.167,51862.906105543945
743,01/05/2021/03:50,10.4957,87.0,0.09064,0.048,0.156,51614.81796460121
745,01/05/2021/04:10,10.2279,87.7,0.08652,0.037,0.252,50797.04463703243
746,01/05/2021/04:20,10.2794,88.2,0.09476,0.062,0.152,51880.58142598239
747,01/05/2021/04:30,10.3721,88.1,0.08755,0.059,0.174,51330.07190484521
748,01/05/2021/04:40,10.3309,88.8,0.08755,0.091,0.137,50777.891789545625
750,01/05/2021/05:00,10.2485,88.9,0.0824,0.04,0.156,52094.36712157517
754,01/05/2021/05:40,10.9798,88.6,0.08549,0.07,0.152,51922.454710902835
756,01/05/2021/06:00,11.0416,86.8,0.08652,0.07,0.111,55965.312204998845
758,01/05/2021/06:20,10.9695,86.8,0.08755,0.04,0.178,55882.02408922917
768,01/05/2021/08:00,11.433,81.7,0.08755,0.106,0.23,53461.051795707164
770,01/05/2021/08:20,10.9695,82.5,0.08652,3.089,2.908,55097.925395807106
771,01/05/2021/08:30,10.9386,83.6,0.08961,5.538,5.259,55264.75353448763
772,01/05/2021/08:40,11.3609,83.6,0.09167,12.6,12.03,55380.62525850265
773,01/05/2021/08:50,11.6699,82.4,0.08343,49.13,35.81,55962.055969529116
774,01/05/2021/09:00,12.1334,81.7,0.08961,78.7,52.65,60893.09883678107
776,01/05/2021/09:20,12.2776,79.0,0.08961,78.0,59.66,61179.000682584396
779,01/05/2021/09:50,12.875,77.4,0.0885799999999999,121.6,115.4,63297.98053698513
780,01/05/2021/10:00,13.287,76.1,0.08446,114.3,110.2,67709.68751502605
791,01/05/2021/11:50,15.8826,68.25,0.08755,182.0,176.0,73181.24031669175
793,01/05/2021/12:10,16.48,67.88,0.08549,268.5,218.2,73243.84258877648
800,01/05/2021/13:20,17.901400000000002,66.11,4.84924,244.2,234.6,72739.39041951974
802,01/05/2021/13:40,18.086800000000004,63.21,0.1442,168.6,165.6,73171.1178042697
807,01/05/2021/14:30,18.3031,62.07,0.08446,280.2,254.7,72003.29520639259
810,01/05/2021/15:00,18.1486,64.31,0.08549,181.4,183.2,70634.80123209422
811,01/05/2021/15:10,18.0353,65.34,0.08652,165.9,169.0,70873.90224215
816,01/05/2021/16:00,17.8396,66.84,0.08549,143.1,142.8,70478.66115675571
817,01/05/2021/16:10,17.8396,67.01,0.08755,143.3,144.1,70561.1115473221
821,01/05/2021/16:50,17.705699999999997,68.68,0.0824,78.1,79.2,73700.6166513464
825,01/05/2021/17:30,17.4173,70.3,0.0885799999999999,38.2,39.13,86895.26305596135
827,01/05/2021/17:50,17.2216,72.1,0.08549,23.54,23.81,88474.63816538041
831,01/05/2021/18:30,16.4697,76.2,0.08549,0.608,0.668,98031.97559327827
833,01/05/2021/18:50,16.4285,75.9,0.08961,0.055,0.108,98059.81049159182
838,01/05/2021/19:40,15.7384,76.0,0.0885799999999999,0.059,0.111,97368.82773993885
839,01/05/2021/19:50,15.7796,75.6,0.08652,0.033,0.141,97445.12484681008
842,01/05/2021/20:20,15.8002,74.6,0.08755,0.044,0.156,97267.23572138707
843,01/05/2021/20:30,15.4603,75.9,0.08961,0.073,0.115,97462.47954707671
844,01/05/2021/20:40,15.1513,76.7,0.08961,0.073,0.096,97395.96141346959
847,01/05/2021/21:10,15.0483,77.3,0.09064,0.026,0.148,92876.79025216559
848,01/05/2021/21:20,15.0277,76.6,0.08961,0.081,0.111,95699.24305491234
850,01/05/2021/21:40,14.8423,77.8,0.08549,0.04,0.134,92847.70290693555
853,01/05/2021/22:10,14.9659,77.5,0.0885799999999999,0.055,0.137,87160.30582811055
857,01/05/2021/22:50,14.7496,78.0,0.0927,0.044,0.171,86760.40391522324
861,01/05/2021/23:30,15.0071,74.9,0.09167,0.07,0.134,77229.19781330721
862,01/05/2021/23:40,14.9865,73.8,0.08549,0.048,0.152,76253.79314652574
866,01/06/2021/00:20,14.5848,76.2,0.08549,0.04,0.137,64013.29186141764
873,01/06/2021/01:30,13.9256,78.3,0.08549,0.059,0.122,57725.72328208005
874,01/06/2021/01:40,13.802,78.8,0.08961,0.059,0.163,57956.39299756252
879,01/06/2021/02:30,12.7617,82.2,0.0885799999999999,0.088,0.122,52756.032163358665
883,01/06/2021/03:10,13.1428,80.6,0.09064,0.059,0.178,51097.92384158546
884,01/06/2021/03:20,13.0604,80.5,0.08652,0.059,0.126,51227.20881510259
890,01/06/2021/04:20,11.7111,84.6,0.09167,0.044,0.171,51027.05057894391
892,01/06/2021/04:40,11.814100000000002,84.4,0.0885799999999999,0.055,0.152,51052.87988796884
896,01/06/2021/05:20,11.8038,83.9,0.08755,0.029,0.122,52802.82578039322
898,01/06/2021/05:40,11.5875,83.6,0.08961,0.048,0.152,52391.51864804438
902,01/06/2021/06:20,10.9283,84.6,0.0885799999999999,0.066,0.167,55610.27767212168
904,01/06/2021/06:40,10.918,84.3,0.09167,0.066,0.141,55628.77950559529
911,01/06/2021/07:50,10.7223,84.6,0.0927,0.066,0.148,51583.72364933325
913,01/06/2021/08:10,10.712000000000002,85.1,0.0927,0.593,0.53,51891.586567690414
914,01/06/2021/08:20,10.7841,85.0,0.09167,4.216,3.95,52934.16720048842
918,01/06/2021/09:00,10.7429,83.9,0.08755,76.5,51.8,59690.55637577203
919,01/06/2021/09:10,10.8871,83.4,0.08755,63.67,38.59,61050.32742093813
