,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Energy city
173,01/01/2021/04:50,12.3291,82.8,0.07931,0.066,0.178,48168.253273199996
176,01/01/2021/05:20,12.0922,82.8,0.08343,0.106,0.126,50840.831299640005
180,01/01/2021/06:00,11.9274,84.5,0.07725,0.048,0.134,56735.06819646
181,01/01/2021/06:10,11.7832,84.1,0.07725,0.07,0.145,56225.338057216664
182,01/01/2021/06:20,11.742,84.4,0.07931,0.07,0.122,56735.06819646
186,01/01/2021/07:00,11.5051,85.8,0.08034,0.073,0.163,52342.1562941
194,01/01/2021/08:20,11.288800000000002,83.4,0.08549,2.95,2.867,55413.68278188751
195,01/01/2021/08:30,11.031300000000002,83.9,0.08343,6.657,6.472,55413.68278188751
196,01/01/2021/08:40,10.8356,85.1,0.08343,13.02,11.56,55413.68278188751
198,01/01/2021/09:00,10.7532,85.9,0.0824,64.11,24.49,59550.6319456
199,01/01/2021/09:10,11.0107,86.7,0.08137,92.3,27.88,59550.6319456
200,01/01/2021/09:20,11.3506,86.7,0.08446,117.2,30.43,59550.6319456
204,01/01/2021/10:00,14.0904,81.7,0.0824,218.3,39.07,67307.35131861112
210,01/01/2021/11:00,17.0465,64.11,0.07931,360.7,41.43,70041.8260151146
212,01/01/2021/11:20,17.592399999999998,57.23,0.07828,396.6,40.66,70041.8260151146
214,01/01/2021/11:40,17.7984,56.49,0.07725,425.6,41.84,70041.8260151146
216,01/01/2021/12:00,17.726300000000002,55.69,0.07931,452.5,41.73,70131.7839862375
217,01/01/2021/12:10,17.6954,57.2,0.08034,460.5,42.38,70131.7839862375
219,01/01/2021/12:30,17.613000000000003,58.33,0.07828,476.2,43.25,70131.7839862375
225,01/01/2021/13:30,17.849899999999998,59.16,0.07828,484.1,43.72,70131.7839862375
226,01/01/2021/13:40,17.9323,58.13,0.07828,481.1,43.82,70131.7839862375
231,01/01/2021/14:30,18.076500000000003,55.99,0.07622,441.9,41.88,70131.7839862375
233,01/01/2021/14:50,18.1692,55.35,0.07931,413.9,41.5,70131.7839862375
237,01/01/2021/15:30,17.9735,57.86,0.07725,345.8,57.35,68215.33217108001
239,01/01/2021/15:50,17.901400000000002,58.02,0.07622,302.9,121.3,68215.33217108001
241,01/01/2021/16:10,17.7469,59.76,0.07931,260.6,238.0,68215.33217108001
242,01/01/2021/16:20,17.7469,61.12,0.07725,238.2,253.4,69813.94178412
248,01/01/2021/17:20,17.5306,62.32,0.07828,98.7,123.7,83141.05922940001
250,01/01/2021/17:40,17.314300000000003,61.79,0.08034,58.1,75.3,89241.21770476666
251,01/01/2021/17:50,17.1804,62.05,0.08137,22.4,25.24,95891.7233253
252,01/01/2021/18:00,17.0362,64.02,0.07622,11.04,11.2,97567.8926923
261,01/01/2021/19:30,15.8929,69.86,0.07828,0.04,0.108,98084.12810846984
262,01/01/2021/19:40,15.8105,69.86,0.07828,0.073,0.078,98084.12810846984
263,01/01/2021/19:50,15.656,70.5,0.07828,0.055,0.122,98084.12810846984
266,01/01/2021/20:20,15.8826,68.52,0.07725,0.055,0.093,98084.12810846984
267,01/01/2021/20:30,15.759,69.03,0.07725,0.055,0.093,98084.12810846984
268,01/01/2021/20:40,15.7899,68.72,0.07828,0.066,0.108,98084.12810846984
273,01/01/2021/21:30,15.4809,66.62,0.07622,0.07,0.085,93140.610899675
274,01/01/2021/21:40,15.3779,67.29,0.07828,0.07,0.111,93140.610899675
277,01/01/2021/22:10,15.3161,67.96,0.07725,0.066,0.134,86429.68897856667
278,01/01/2021/22:20,15.3676,68.52,0.07622,0.037,0.148,86429.68897856667
279,01/01/2021/22:30,15.4088,68.62,0.07725,0.102,0.063,90063.80459455
280,01/01/2021/22:40,15.3264,69.33,0.07725,0.062,0.152,90716.89508878
283,01/01/2021/23:10,15.1925,70.4,0.07313,0.051,0.152,72326.1639024143
285,01/01/2021/23:30,14.6569,72.9,0.07931,0.059,0.111,71823.61934924446
289,01/02/2021/00:10,14.5848,74.0,0.0741599999999999,0.07,0.141,63202.71394806
292,01/02/2021/00:40,13.8535,77.7,0.07622,0.073,0.115,61397.14960158334
295,01/02/2021/01:10,14.821700000000002,71.0,0.08034,0.062,0.148,57130.69560467274
297,01/02/2021/01:30,14.832,71.5,0.07725,0.062,0.156,57130.69560467274
304,01/02/2021/02:40,14.6878,75.5,0.07828,0.073,0.163,49967.40385122
308,01/02/2021/03:20,14.626,73.8,0.0741599999999999,0.084,0.178,50514.9040100375
309,01/02/2021/03:30,14.4612,74.7,0.07931,0.077,0.134,49304.6345572
311,01/02/2021/03:50,14.3376,75.2,0.07931,0.059,0.182,49304.6345572
312,01/02/2021/04:00,14.2655,75.1,0.08549,0.077,0.156,49304.6345572
313,01/02/2021/04:10,14.0698,75.5,0.08652,0.07,0.156,51125.1375576875
314,01/02/2021/04:20,13.956500000000002,76.1,0.07931,0.055,0.156,49304.6345572
316,01/02/2021/04:40,13.5651,77.8,0.07828,0.077,0.148,49304.6345572
317,01/02/2021/04:50,13.2149,78.5,0.07828,0.066,0.148,49304.6345572
322,01/02/2021/05:40,13.616600000000002,80.0,0.07828,0.077,0.171,50987.138932333335
323,01/02/2021/05:50,13.7608,77.9,0.07931,0.062,0.174,50987.138932333335
324,01/02/2021/06:00,13.8432,77.5,0.08137,0.102,0.122,53576.76986407143
326,01/02/2021/06:20,13.7299,76.8,0.07725,0.062,0.145,56225.338057216664
330,01/02/2021/07:00,12.5145,80.8,0.0824,0.055,0.193,55992.758470839995
332,01/02/2021/07:20,12.257,81.5,0.07828,0.048,0.171,55040.00674021111
341,01/02/2021/08:50,10.7944,85.7,0.08446,38.0,20.54,54419.21814728
342,01/02/2021/09:00,10.712000000000002,85.3,0.08446,64.8,27.42,59550.6319456
343,01/02/2021/09:10,10.8253,85.5,0.08549,85.3,33.31,59550.6319456
344,01/02/2021/09:20,11.124,85.0,0.08652,109.4,38.03,59550.6319456
351,01/02/2021/10:30,16.1092,73.2,0.08137,294.9,43.18,66783.24380726251
353,01/02/2021/10:50,16.6448,72.3,0.08343,339.3,43.08,66783.24380726251
354,01/02/2021/11:00,17.0362,69.24,0.08652,361.2,43.97,72325.16261325558
369,01/02/2021/13:30,18.0971,62.7,0.07931,490.1,44.76,74441.30705332002
373,01/02/2021/14:10,18.0044,63.76,0.07725,465.8,44.23,74441.30705332002
374,01/02/2021/14:20,17.8808,64.16,0.0751899999999999,455.2,44.07,74441.30705332002
377,01/02/2021/14:50,17.8808,65.23,0.07725,415.4,43.03,74441.30705332002
381,01/02/2021/15:30,17.963199999999997,64.93,0.07622,348.4,72.7,71816.1527648
383,01/02/2021/15:50,17.819000000000003,65.83,0.07725,306.7,155.7,71816.1527648
385,01/02/2021/16:10,17.8602,66.83,0.07313,259.9,256.6,71502.3238505625
396,01/02/2021/18:00,16.8096,69.56,0.07725,11.76,11.93,97567.8926923
398,01/02/2021/18:20,16.459400000000002,72.1,0.07828,3.327,3.349,96736.58875218
399,01/02/2021/18:30,16.3358,73.0,0.07622,1.014,1.087,97820.16052576667
407,01/02/2021/19:50,13.3179,81.3,0.08137,0.059,0.074,98607.93356490001
408,01/02/2021/20:00,13.0707,81.5,0.07931,0.055,0.093,98607.93356490001
409,01/02/2021/20:10,12.7617,81.5,0.08034,0.088,0.089,98607.93356490001
410,01/02/2021/20:20,12.5351,83.1,0.07622,0.084,0.067,98496.75511312221
413,01/02/2021/20:50,12.0613,84.2,0.07725,0.062,0.096,98496.75511312221
416,01/02/2021/21:20,11.6699,83.7,0.07828,0.066,0.067,95087.86157012
418,01/02/2021/21:40,11.474200000000002,84.0,0.0751899999999999,0.055,0.085,95087.86157012
419,01/02/2021/21:50,11.4433,83.8,0.0751899999999999,0.081,0.078,95087.86157012
423,01/02/2021/22:30,11.3094,83.6,0.0751899999999999,0.062,0.059,85307.18001197999
426,01/02/2021/23:00,10.8253,84.3,0.07725,0.062,0.104,75518.07551416667
428,01/02/2021/23:20,10.918,84.4,0.07622,0.048,0.104,75518.07551416667
429,01/02/2021/23:30,10.8047,84.5,0.07931,0.04,0.159,76327.21325619999
430,01/02/2021/23:40,10.6399,84.7,0.07828,0.059,0.059,75518.07551416667
431,01/02/2021/23:50,10.815,84.7,0.0751899999999999,0.077,0.059,77895.40117411666
436,01/03/2021/00:40,10.6708,82.0,0.08034,0.055,0.108,62514.65474385714
437,01/03/2021/00:50,10.4751,82.7,0.07725,0.062,0.111,66416.65861195714
438,01/03/2021/01:00,10.4339,82.4,0.07622,0.037,0.1,54909.243631042846
439,01/03/2021/01:10,10.4442,82.3,0.07622,0.073,0.093,54909.243631042846
441,01/03/2021/01:30,10.6399,82.2,0.07725,0.062,0.082,54909.243631042846
444,01/03/2021/02:00,10.4339,81.2,0.07725,0.059,0.119,51423.233252825004
447,01/03/2021/02:30,10.2073,81.8,0.08034,0.07,0.111,51423.233252825004
452,01/03/2021/03:20,10.1352,80.5,0.0751899999999999,0.059,0.134,50066.97957296001
454,01/03/2021/03:40,9.723200000000002,81.1,0.07828,0.062,0.126,50066.97957296001
457,01/03/2021/04:10,9.26073,82.5,0.0885799999999999,0.084,0.108,49276.4641692125
460,01/03/2021/04:40,8.333730000000001,84.9,0.08549,0.055,0.085,49204.43295596
462,01/03/2021/05:00,8.24309,86.3,0.08755,0.062,0.1,54158.3991927
464,01/03/2021/05:20,8.28326,86.7,0.08961,0.062,0.148,54158.3991927
465,01/03/2021/05:30,8.21528,86.8,0.08755,0.077,0.119,54158.3991927
468,01/03/2021/06:00,8.184379999999999,86.9,0.08652,0.07,0.122,56981.60013125001
469,01/03/2021/06:10,8.02885,86.9,0.0885799999999999,0.07,0.085,56981.60013125001
470,01/03/2021/06:20,7.71264,87.1,0.08961,0.029,0.134,56981.60013125001
471,01/03/2021/06:30,7.57256,87.1,0.08549,0.051,0.148,56981.60013125001
474,01/03/2021/07:00,7.58492,87.7,0.08961,0.051,0.122,52342.1562941
475,01/03/2021/07:10,7.61479,87.8,0.08961,0.048,0.111,52342.1562941
476,01/03/2021/07:20,7.74972,87.7,0.09064,0.051,0.145,52342.1562941
479,01/03/2021/07:50,7.556080000000001,86.7,0.09167,0.11,0.119,52342.1562941
480,01/03/2021/08:00,7.35317,86.9,0.08755,0.146,0.226,52342.1562941
482,01/03/2021/08:20,7.31197,87.4,0.08652,2.906,2.804,54419.21814728
484,01/03/2021/08:40,6.98237,87.7,0.0885799999999999,13.9,12.28,54419.21814728
491,01/03/2021/09:50,7.970140000000001,84.7,0.09167,196.1,37.53,65525.617424879994
494,01/03/2021/10:20,8.85079,81.6,0.0927,272.8,39.92,69128.01304457142
498,01/03/2021/11:00,10.3103,79.8,0.09064,354.4,40.51,73805.41000713
499,01/03/2021/11:10,10.8871,79.0,0.09064,384.7,40.3,73805.41000713
501,01/03/2021/11:30,11.948,77.3,0.0927,420.1,39.15,73805.41000713
505,01/03/2021/12:10,14.42,67.75,0.0885799999999999,477.0,37.37,74583.7441652889
508,01/03/2021/12:40,16.1298,65.01,0.08961,499.7,37.17,74583.7441652889
509,01/03/2021/12:50,16.3976,63.81,0.0885799999999999,503.9,37.24,74583.7441652889
512,01/03/2021/13:20,17.8602,60.2,0.08755,506.6,37.02,74583.7441652889
516,01/03/2021/14:00,20.2395,53.72,0.08652,485.9,38.87,74583.7441652889
517,01/03/2021/14:10,20.1365,50.78,0.08446,468.6,43.49,72813.20611588888
521,01/03/2021/14:50,20.0747,56.59,0.07931,418.2,45.45,70511.05014572857
523,01/03/2021/15:10,19.8069,59.17,0.07725,391.1,50.26,72046.44788877
532,01/03/2021/16:40,20.188,60.67,0.08343,189.1,227.1,70270.88872905386
536,01/03/2021/17:20,19.4567,63.5,0.07725,88.0,109.5,83141.05922940001
538,01/03/2021/17:40,18.3752,67.87,0.07622,52.73,67.32,91138.04884298
542,01/03/2021/18:20,16.613900000000005,73.2,0.08343,3.532,3.546,98652.05324115716
543,01/03/2021/18:30,15.6766,75.6,0.08549,1.142,1.22,98812.97463342857
550,01/03/2021/19:40,16.3049,71.8,0.09064,0.051,0.093,98084.12810846984
554,01/03/2021/20:20,16.0165,67.73,0.09167,0.066,0.093,98084.12810846984
558,01/03/2021/21:00,15.264600000000002,69.5,0.0885799999999999,0.044,0.122,96764.18646986668
564,01/03/2021/22:00,13.3488,73.9,0.08652,0.077,0.148,86429.68897856667
566,01/03/2021/22:20,12.8132,76.3,0.08446,0.073,0.074,82532.47197916001
573,01/03/2021/23:30,11.9892,77.9,0.08549,0.051,0.096,75518.07551416667
574,01/03/2021/23:40,11.9892,77.7,0.08652,0.055,0.126,75518.07551416667
578,01/04/2021/00:20,11.3712,80.1,0.08961,0.07,0.141,66416.65861195714
579,01/04/2021/00:30,11.5463,78.5,0.08652,0.088,0.134,66416.65861195714
581,01/04/2021/00:50,11.227,77.8,0.08549,0.051,0.148,61397.14960158334
584,01/04/2021/01:20,10.8562,78.6,0.08755,0.106,0.111,55086.536175857145
585,01/04/2021/01:30,10.5678,79.9,0.08961,0.07,0.145,57183.35637288751
586,01/04/2021/01:40,10.3412,80.4,0.08961,0.059,0.126,57183.35637288751
588,01/04/2021/02:00,10.0734,81.5,0.08961,0.077,0.111,52054.11618228
593,01/04/2021/02:50,10.0219,80.4,0.0885799999999999,0.084,0.159,53399.33010636
596,01/04/2021/03:20,9.8159,80.7,0.08446,0.066,0.163,50066.97957296001
600,01/04/2021/04:00,9.5481,77.4,0.0824,0.066,0.152,50066.97957296001
608,01/04/2021/05:20,9.6408,75.1,0.0885799999999999,0.07,0.141,52610.839762866664
609,01/04/2021/05:30,9.300900000000002,76.0,0.08549,0.04,0.141,51872.90672815714
616,01/04/2021/06:40,9.16082,73.7,0.08549,0.081,0.093,56441.88703328
618,01/04/2021/07:00,8.21219,80.6,0.09167,0.066,0.141,52835.557542828574
621,01/04/2021/07:30,8.409949999999998,78.9,0.09064,0.07,0.111,51001.0013693
623,01/04/2021/07:50,8.15245,81.8,0.09064,0.066,0.163,52835.557542828574
624,01/04/2021/08:00,8.08756,81.7,0.0885799999999999,0.187,0.26,54427.922607583336
625,01/04/2021/08:10,8.295620000000001,81.1,0.08755,0.922,0.86,54427.922607583336
626,01/04/2021/08:20,7.92585,82.1,0.08961,3.052,2.752,55413.68278188751
628,01/04/2021/08:40,8.04842,83.1,0.08755,13.12,11.54,55413.68278188751
630,01/04/2021/09:00,7.80534,78.6,0.08652,75.1,25.83,64488.56789269999
631,01/04/2021/09:10,8.32961,75.2,0.08755,98.3,26.97,62243.984223319996
640,01/04/2021/10:40,11.1446,65.24,0.08652,322.5,40.38,70224.22759563333
643,01/04/2021/11:10,12.6793,63.71,0.08549,384.3,45.19,72295.08214832001
644,01/04/2021/11:20,13.3076,62.44,0.08755,401.8,45.14,72295.08214832001
646,01/04/2021/11:40,14.4406,59.0,0.0885799999999999,433.4,45.06,72295.08214832001
647,01/04/2021/11:50,15.0483,60.1,0.08652,447.5,45.84,72295.08214832001
648,01/04/2021/12:00,15.7899,61.37,0.08652,459.9,46.63,73877.27093451668
649,01/04/2021/12:10,16.6345,62.6,0.08755,468.9,47.67,73877.27093451668
651,01/04/2021/12:30,17.4379,59.53,0.08755,483.6,49.94,70511.05014572857
655,01/04/2021/13:10,18.8799,59.37,0.08446,495.7,53.52,75010.3505897918
657,01/04/2021/13:30,19.261,59.2,0.08446,494.8,58.49,75010.3505897918
659,01/04/2021/13:50,19.7142,57.23,0.0885799999999999,480.6,59.52,73288.43879304714
664,01/04/2021/14:40,20.3425,56.13,0.08446,429.9,65.59,74398.47211641831
672,01/04/2021/16:00,20.5588,50.78,0.08343,212.4,208.6,70270.88872905386
673,01/04/2021/16:10,19.9099,51.38,0.08137,183.4,195.5,70270.88872905386
674,01/04/2021/16:20,19.6318,52.25,0.07828,217.7,245.4,70270.88872905386
676,01/04/2021/16:40,19.467,52.22,0.07828,177.7,208.0,65505.15703262501
677,01/04/2021/16:50,19.4155,52.78,0.07622,153.9,182.3,65505.15703262501
681,01/04/2021/17:30,18.437,58.32,0.07931,50.62,60.16,78637.03655584286
682,01/04/2021/17:40,18.241300000000003,58.66,0.07725,27.97,32.23,95891.7233253
686,01/04/2021/18:20,16.6963,63.53,0.09373,3.239,3.356,97761.78331576251
687,01/04/2021/18:30,16.3873,64.66,0.08961,0.875,0.905,97761.78331576251
697,01/04/2021/20:10,13.9153,73.6,0.09064,0.062,0.119,99663.04302506667
702,01/04/2021/21:00,13.2355,78.6,0.07931,0.055,0.104,93897.33549214285
708,01/04/2021/22:00,12.9574,81.6,0.08446,0.062,0.089,85307.18001197999
709,01/04/2021/22:10,12.8441,83.1,0.08652,0.055,0.134,84003.23351317144
710,01/04/2021/22:20,13.2252,82.7,0.08755,0.059,0.119,85307.18001197999
712,01/04/2021/22:40,12.8029,81.7,0.08961,0.059,0.126,85307.18001197999
723,01/05/2021/00:30,11.1858,85.6,0.0885799999999999,0.059,0.115,62514.65474385714
724,01/05/2021/00:40,11.2064,85.7,0.08549,0.051,0.159,65381.729622
725,01/05/2021/00:50,11.1034,85.5,0.08446,0.073,0.134,66416.65861195714
729,01/05/2021/01:30,10.7017,86.7,0.08755,0.073,0.126,55361.0373073
732,01/05/2021/02:00,10.6193,86.6,0.08755,0.077,0.171,52054.11618228
733,01/05/2021/02:10,10.4339,86.7,0.08549,0.059,0.171,52716.0991331
734,01/05/2021/02:20,10.1764,87.4,0.08549,0.066,0.148,52716.0991331
736,01/05/2021/02:40,10.3103,87.4,0.08549,0.081,0.13,52716.0991331
738,01/05/2021/03:00,10.691400000000002,87.0,0.08961,0.059,0.152,51100.88845667896
740,01/05/2021/03:20,10.4442,87.1,0.08652,0.055,0.141,51838.952428325
741,01/05/2021/03:30,10.6811,87.2,0.09064,0.066,0.13,51125.1375576875
742,01/05/2021/03:40,10.7841,86.9,0.09167,0.066,0.167,51125.1375576875
743,01/05/2021/03:50,10.4957,87.0,0.09064,0.048,0.156,51838.952428325
745,01/05/2021/04:10,10.2279,87.7,0.08652,0.037,0.252,51838.952428325
746,01/05/2021/04:20,10.2794,88.2,0.09476,0.062,0.152,51838.952428325
747,01/05/2021/04:30,10.3721,88.1,0.08755,0.059,0.174,51838.952428325
748,01/05/2021/04:40,10.3309,88.8,0.08755,0.091,0.137,51838.952428325
750,01/05/2021/05:00,10.2485,88.9,0.0824,0.04,0.156,51872.90672815714
754,01/05/2021/05:40,10.9798,88.6,0.08549,0.07,0.152,51872.90672815714
756,01/05/2021/06:00,11.0416,86.8,0.08652,0.07,0.111,57211.214438266674
758,01/05/2021/06:20,10.9695,86.8,0.08755,0.04,0.178,56483.059441640005
768,01/05/2021/08:00,11.433,81.7,0.08755,0.106,0.23,54427.922607583336
770,01/05/2021/08:20,10.9695,82.5,0.08652,3.089,2.908,55413.68278188751
771,01/05/2021/08:30,10.9386,83.6,0.08961,5.538,5.259,55413.68278188751
772,01/05/2021/08:40,11.3609,83.6,0.09167,12.6,12.03,55413.68278188751
773,01/05/2021/08:50,11.6699,82.4,0.08343,49.13,35.81,57332.16290387143
774,01/05/2021/09:00,12.1334,81.7,0.08961,78.7,52.65,60160.128611680004
776,01/05/2021/09:20,12.2776,79.0,0.08961,78.0,59.66,60160.128611680004
779,01/05/2021/09:50,12.875,77.4,0.0885799999999999,121.6,115.4,55280.443004420005
780,01/05/2021/10:00,13.287,76.1,0.08446,114.3,110.2,67307.35131861112
791,01/05/2021/11:50,15.8826,68.25,0.08755,182.0,176.0,69300.37008672222
793,01/05/2021/12:10,16.48,67.88,0.08549,268.5,218.2,73288.43879304714
800,01/05/2021/13:20,17.901400000000002,66.11,4.84924,244.2,234.6,73288.43879304714
802,01/05/2021/13:40,18.086800000000004,63.21,0.1442,168.6,165.6,73288.43879304714
807,01/05/2021/14:30,18.3031,62.07,0.08446,280.2,254.7,69584.02618702308
810,01/05/2021/15:00,18.1486,64.31,0.08549,181.4,183.2,71816.1527648
811,01/05/2021/15:10,18.0353,65.34,0.08652,165.9,169.0,71816.1527648
816,01/05/2021/16:00,17.8396,66.84,0.08549,143.1,142.8,71502.3238505625
817,01/05/2021/16:10,17.8396,67.01,0.08755,143.3,144.1,71502.3238505625
821,01/05/2021/16:50,17.705699999999997,68.68,0.0824,78.1,79.2,70350.84139737776
825,01/05/2021/17:30,17.4173,70.3,0.0885799999999999,38.2,39.13,78637.03655584286
827,01/05/2021/17:50,17.2216,72.1,0.08549,23.54,23.81,95891.7233253
831,01/05/2021/18:30,16.4697,76.2,0.08549,0.608,0.668,98652.05324115716
833,01/05/2021/18:50,16.4285,75.9,0.08961,0.055,0.108,98652.05324115716
838,01/05/2021/19:40,15.7384,76.0,0.0885799999999999,0.059,0.111,98084.12810846984
839,01/05/2021/19:50,15.7796,75.6,0.08652,0.033,0.141,98084.12810846984
842,01/05/2021/20:20,15.8002,74.6,0.08755,0.044,0.156,98084.12810846984
843,01/05/2021/20:30,15.4603,75.9,0.08961,0.073,0.115,98084.12810846984
844,01/05/2021/20:40,15.1513,76.7,0.08961,0.073,0.096,98084.12810846984
847,01/05/2021/21:10,15.0483,77.3,0.09064,0.026,0.148,93897.33549214285
848,01/05/2021/21:20,15.0277,76.6,0.08961,0.081,0.111,97362.74936802001
850,01/05/2021/21:40,14.8423,77.8,0.08549,0.04,0.134,93897.33549214285
853,01/05/2021/22:10,14.9659,77.5,0.0885799999999999,0.055,0.137,84003.23351317144
857,01/05/2021/22:50,14.7496,78.0,0.0927,0.044,0.171,84003.23351317144
861,01/05/2021/23:30,15.0071,74.9,0.09167,0.07,0.134,78315.68546034
862,01/05/2021/23:40,14.9865,73.8,0.08549,0.048,0.152,72326.1639024143
866,01/06/2021/00:20,14.5848,76.2,0.08549,0.04,0.137,65996.96748954
873,01/06/2021/01:30,13.9256,78.3,0.08549,0.059,0.122,57130.69560467274
874,01/06/2021/01:40,13.802,78.8,0.08961,0.059,0.163,57130.69560467274
879,01/06/2021/02:30,12.7617,82.2,0.0885799999999999,0.088,0.122,53562.55317636001
883,01/06/2021/03:10,13.1428,80.6,0.09064,0.059,0.178,51100.88845667896
884,01/06/2021/03:20,13.0604,80.5,0.08652,0.059,0.126,51100.88845667896
890,01/06/2021/04:20,11.7111,84.6,0.09167,0.044,0.171,51100.88845667896
892,01/06/2021/04:40,11.814100000000002,84.4,0.0885799999999999,0.055,0.152,51100.88845667896
896,01/06/2021/05:20,11.8038,83.9,0.08755,0.029,0.122,53598.79405596
898,01/06/2021/05:40,11.5875,83.6,0.08961,0.048,0.152,50070.71692704445
902,01/06/2021/06:20,10.9283,84.6,0.0885799999999999,0.066,0.167,56066.874525742875
904,01/06/2021/06:40,10.918,84.3,0.09167,0.066,0.141,56066.874525742875
911,01/06/2021/07:50,10.7223,84.6,0.0927,0.066,0.148,52835.557542828574
913,01/06/2021/08:10,10.712000000000002,85.1,0.0927,0.593,0.53,52835.557542828574
914,01/06/2021/08:20,10.7841,85.0,0.09167,4.216,3.95,55413.68278188751
918,01/06/2021/09:00,10.7429,83.9,0.08755,76.5,51.8,60160.128611680004
919,01/06/2021/09:10,10.8871,83.4,0.08755,63.67,38.59,60160.128611680004
923,01/06/2021/09:50,11.3506,82.0,0.09167,196.8,51.81,64763.090148560004
926,01/06/2021/10:20,12.4424,79.7,0.09476,260.7,51.14,67307.35131861112
