,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Energy city
86,12/31/2020/14:20,18.2516,55.86,0.07931,456.1,39.95,67751.40865045036
90,12/31/2020/15:00,18.1692,57.26,0.07931,409.0,44.9,67222.27594907537
95,12/31/2020/15:50,17.8602,58.7,0.07725,149.5,67.85,66161.29081333741
96,12/31/2020/16:00,17.849899999999998,59.23,0.07931,209.1,128.9,66052.31233123162
98,12/31/2020/16:20,18.0662,58.3,0.07828,241.3,246.0,65020.7385586312
103,12/31/2020/17:10,17.870500000000003,59.3,0.07931,132.0,163.0,76135.20186207972
107,12/31/2020/17:50,17.2113,61.87,0.0885799999999999,26.51,28.08,90179.66479871729
108,12/31/2020/18:00,16.9744,63.27,0.0824,18.0,18.29,93231.13293724059
109,12/31/2020/18:10,16.7787,63.94,0.08034,6.994,7.02,92215.06147545618
110,12/31/2020/18:20,16.5727,64.87,0.08034,2.818,2.763,91976.71377179626
114,12/31/2020/19:00,14.9453,68.35,0.07931,0.055,0.085,92457.81564860012
116,12/31/2020/19:20,14.1625,70.7,0.08137,0.055,0.126,91348.45687238837
118,12/31/2020/19:40,13.905,70.6,0.08034,0.059,0.074,92233.03798016452
120,12/31/2020/20:00,13.8226,71.2,0.07828,0.073,0.085,92064.14428016865
128,12/31/2020/21:20,13.8947,73.1,0.07931,0.044,0.085,87088.94165481653
130,12/31/2020/21:40,14.2552,68.78,0.07622,0.066,0.093,88073.64332068061
134,12/31/2020/22:20,15.6354,63.97,0.07725,0.081,0.093,83175.13671544079
144,01/01/2021/00:00,13.4003,75.8,0.07828,0.033,0.163,65520.24348914399
147,01/01/2021/00:30,12.6793,79.2,0.07828,0.091,0.134,63454.02544101309
150,01/01/2021/01:00,13.3282,78.1,0.07622,0.084,0.108,55896.567019324284
152,01/01/2021/01:20,13.4106,77.5,0.08343,0.062,0.178,56325.24164777273
157,01/01/2021/02:10,13.5651,77.3,0.07931,0.066,0.13,51784.00064551394
158,01/01/2021/02:20,13.493,75.6,0.07931,0.077,0.156,51055.587275762635
165,01/01/2021/03:30,13.0604,79.4,0.08137,0.059,0.156,49718.79779838008
167,01/01/2021/03:50,12.7102,80.6,0.08034,0.088,0.119,49326.25643563031
171,01/01/2021/04:30,12.7617,81.5,0.07622,0.088,0.119,49544.22789424085
173,01/01/2021/04:50,12.3291,82.8,0.07931,0.066,0.178,49523.91023769388
176,01/01/2021/05:20,12.0922,82.8,0.08343,0.106,0.126,51081.92482011348
180,01/01/2021/06:00,11.9274,84.5,0.07725,0.048,0.134,56011.21932671359
181,01/01/2021/06:10,11.7832,84.1,0.07725,0.07,0.145,55731.091664884996
182,01/01/2021/06:20,11.742,84.4,0.07931,0.07,0.122,56036.33386068238
186,01/01/2021/07:00,11.5051,85.8,0.08034,0.073,0.163,51965.26741543661
194,01/01/2021/08:20,11.288800000000002,83.4,0.08549,2.95,2.867,54858.1111443261
195,01/01/2021/08:30,11.031300000000002,83.9,0.08343,6.657,6.472,55880.142395215946
196,01/01/2021/08:40,10.8356,85.1,0.08343,13.02,11.56,55647.21722122528
198,01/01/2021/09:00,10.7532,85.9,0.0824,64.11,24.49,60864.23480620278
199,01/01/2021/09:10,11.0107,86.7,0.08137,92.3,27.88,60425.127968824905
200,01/01/2021/09:20,11.3506,86.7,0.08446,117.2,30.43,60768.50419480157
204,01/01/2021/10:00,14.0904,81.7,0.0824,218.3,39.07,64998.48137078134
210,01/01/2021/11:00,17.0465,64.11,0.07931,360.7,41.43,71899.46350145432
212,01/01/2021/11:20,17.592399999999998,57.23,0.07828,396.6,40.66,70891.70616854912
214,01/01/2021/11:40,17.7984,56.49,0.07725,425.6,41.84,70209.73287015498
216,01/01/2021/12:00,17.726300000000002,55.69,0.07931,452.5,41.73,70590.08920327282
217,01/01/2021/12:10,17.6954,57.2,0.08034,460.5,42.38,70485.39342359117
219,01/01/2021/12:30,17.613000000000003,58.33,0.07828,476.2,43.25,70618.87704580322
225,01/01/2021/13:30,17.849899999999998,59.16,0.07828,484.1,43.72,70742.78286801199
226,01/01/2021/13:40,17.9323,58.13,0.07828,481.1,43.82,70523.02769740403
231,01/01/2021/14:30,18.076500000000003,55.99,0.07622,441.9,41.88,70314.98320661896
233,01/01/2021/14:50,18.1692,55.35,0.07931,413.9,41.5,70487.49508595926
237,01/01/2021/15:30,17.9735,57.86,0.07725,345.8,57.35,69495.31051432855
239,01/01/2021/15:50,17.901400000000002,58.02,0.07622,302.9,121.3,69264.45756062501
241,01/01/2021/16:10,17.7469,59.76,0.07931,260.6,238.0,68724.3380433691
242,01/01/2021/16:20,17.7469,61.12,0.07725,238.2,253.4,69386.63876634203
248,01/01/2021/17:20,17.5306,62.32,0.07828,98.7,123.7,78769.67403566316
250,01/01/2021/17:40,17.314300000000003,61.79,0.08034,58.1,75.3,83720.09938814378
251,01/01/2021/17:50,17.1804,62.05,0.08137,22.4,25.24,89189.71330043838
252,01/01/2021/18:00,17.0362,64.02,0.07622,11.04,11.2,97573.465234761
261,01/01/2021/19:30,15.8929,69.86,0.07828,0.04,0.108,97529.27764236437
262,01/01/2021/19:40,15.8105,69.86,0.07828,0.073,0.078,97218.64636094774
263,01/01/2021/19:50,15.656,70.5,0.07828,0.055,0.122,98277.53745422064
266,01/01/2021/20:20,15.8826,68.52,0.07725,0.055,0.093,96943.46289490396
267,01/01/2021/20:30,15.759,69.03,0.07725,0.055,0.093,97639.47198966477
268,01/01/2021/20:40,15.7899,68.72,0.07828,0.066,0.108,97455.79150262768
273,01/01/2021/21:30,15.4809,66.62,0.07622,0.07,0.085,93843.1098456307
274,01/01/2021/21:40,15.3779,67.29,0.07828,0.07,0.111,94108.11024105185
277,01/01/2021/22:10,15.3161,67.96,0.07725,0.066,0.134,87746.7685284184
278,01/01/2021/22:20,15.3676,68.52,0.07622,0.037,0.148,89405.67276184374
279,01/01/2021/22:30,15.4088,68.62,0.07725,0.102,0.063,89259.7668144884
280,01/01/2021/22:40,15.3264,69.33,0.07725,0.062,0.152,88540.62555076639
283,01/01/2021/23:10,15.1925,70.4,0.07313,0.051,0.152,74657.39940849201
285,01/01/2021/23:30,14.6569,72.9,0.07931,0.059,0.111,74824.8850923627
289,01/02/2021/00:10,14.5848,74.0,0.0741599999999999,0.07,0.141,64875.53693629624
292,01/02/2021/00:40,13.8535,77.7,0.07622,0.073,0.115,63419.47767310875
295,01/02/2021/01:10,14.821700000000002,71.0,0.08034,0.062,0.148,55535.18814941464
297,01/02/2021/01:30,14.832,71.5,0.07725,0.062,0.156,55640.24589208016
304,01/02/2021/02:40,14.6878,75.5,0.07828,0.073,0.163,51207.69138118444
308,01/02/2021/03:20,14.626,73.8,0.0741599999999999,0.084,0.178,50166.46948832353
309,01/02/2021/03:30,14.4612,74.7,0.07931,0.077,0.134,49436.58848185527
311,01/02/2021/03:50,14.3376,75.2,0.07931,0.059,0.182,49696.11890775922
312,01/02/2021/04:00,14.2655,75.1,0.08549,0.077,0.156,49922.22391709515
313,01/02/2021/04:10,14.0698,75.5,0.08652,0.07,0.156,50529.61250687029
314,01/02/2021/04:20,13.956500000000002,76.1,0.07931,0.055,0.156,49704.95238000292
316,01/02/2021/04:40,13.5651,77.8,0.07828,0.077,0.148,49645.65422024033
317,01/02/2021/04:50,13.2149,78.5,0.07828,0.066,0.148,49562.788187466904
322,01/02/2021/05:40,13.616600000000002,80.0,0.07828,0.077,0.171,50827.33057432345
323,01/02/2021/05:50,13.7608,77.9,0.07931,0.062,0.174,51076.67704634721
324,01/02/2021/06:00,13.8432,77.5,0.08137,0.102,0.122,56126.77670322794
326,01/02/2021/06:20,13.7299,76.8,0.07725,0.062,0.145,56103.38535739947
330,01/02/2021/07:00,12.5145,80.8,0.0824,0.055,0.193,54716.30979222123
332,01/02/2021/07:20,12.257,81.5,0.07828,0.048,0.171,54638.02353714945
341,01/02/2021/08:50,10.7944,85.7,0.08446,38.0,20.54,55184.07031986378
342,01/02/2021/09:00,10.712000000000002,85.3,0.08446,64.8,27.42,60913.47292730116
343,01/02/2021/09:10,10.8253,85.5,0.08549,85.3,33.31,61475.13843471483
344,01/02/2021/09:20,11.124,85.0,0.08652,109.4,38.03,62181.46101344344
351,01/02/2021/10:30,16.1092,73.2,0.08137,294.9,43.18,67517.4512457725
353,01/02/2021/10:50,16.6448,72.3,0.08343,339.3,43.08,68804.88893862866
354,01/02/2021/11:00,17.0362,69.24,0.08652,361.2,43.97,72548.60846537705
369,01/02/2021/13:30,18.0971,62.7,0.07931,490.1,44.76,74115.38017332675
373,01/02/2021/14:10,18.0044,63.76,0.07725,465.8,44.23,73128.46155722746
374,01/02/2021/14:20,17.8808,64.16,0.0751899999999999,455.2,44.07,73105.46385578929
377,01/02/2021/14:50,17.8808,65.23,0.07725,415.4,43.03,73017.90563577278
381,01/02/2021/15:30,17.963199999999997,64.93,0.07622,348.4,72.7,71889.74606963969
383,01/02/2021/15:50,17.819000000000003,65.83,0.07725,306.7,155.7,71657.1394225199
385,01/02/2021/16:10,17.8602,66.83,0.07313,259.9,256.6,71074.74743978227
396,01/02/2021/18:00,16.8096,69.56,0.07725,11.76,11.93,97384.38414310473
398,01/02/2021/18:20,16.459400000000002,72.1,0.07828,3.327,3.349,97610.15520316303
399,01/02/2021/18:30,16.3358,73.0,0.07622,1.014,1.087,97484.6698318098
407,01/02/2021/19:50,13.3179,81.3,0.08137,0.059,0.074,97190.00486873282
408,01/02/2021/20:00,13.0707,81.5,0.07931,0.055,0.093,97455.39680793796
409,01/02/2021/20:10,12.7617,81.5,0.08034,0.088,0.089,97433.11456127655
410,01/02/2021/20:20,12.5351,83.1,0.07622,0.084,0.067,97627.55926591849
413,01/02/2021/20:50,12.0613,84.2,0.07725,0.062,0.096,97604.52703003646
416,01/02/2021/21:20,11.6699,83.7,0.07828,0.066,0.067,94417.00365117865
418,01/02/2021/21:40,11.474200000000002,84.0,0.0751899999999999,0.055,0.085,94257.52806076576
419,01/02/2021/21:50,11.4433,83.8,0.0751899999999999,0.081,0.078,94285.57949275243
423,01/02/2021/22:30,11.3094,83.6,0.0751899999999999,0.062,0.059,86183.84019779101
426,01/02/2021/23:00,10.8253,84.3,0.07725,0.062,0.104,75691.8317560765
428,01/02/2021/23:20,10.918,84.4,0.07622,0.048,0.104,75070.2886134012
429,01/02/2021/23:30,10.8047,84.5,0.07931,0.04,0.159,73796.39171273618
430,01/02/2021/23:40,10.6399,84.7,0.07828,0.059,0.059,75732.62778986018
431,01/02/2021/23:50,10.815,84.7,0.0751899999999999,0.077,0.059,76432.53527111132
436,01/03/2021/00:40,10.6708,82.0,0.08034,0.055,0.108,63139.86380498209
437,01/03/2021/00:50,10.4751,82.7,0.07725,0.062,0.111,63826.97838630096
438,01/03/2021/01:00,10.4339,82.4,0.07622,0.037,0.1,56068.452972130974
439,01/03/2021/01:10,10.4442,82.3,0.07622,0.073,0.093,54958.49602296209
441,01/03/2021/01:30,10.6399,82.2,0.07725,0.062,0.082,55284.03055592404
444,01/03/2021/02:00,10.4339,81.2,0.07725,0.059,0.119,52423.07001883443
447,01/03/2021/02:30,10.2073,81.8,0.08034,0.07,0.111,51815.47671915934
452,01/03/2021/03:20,10.1352,80.5,0.0751899999999999,0.059,0.134,50252.52691424349
454,01/03/2021/03:40,9.723200000000002,81.1,0.07828,0.062,0.126,49930.168862531435
457,01/03/2021/04:10,9.26073,82.5,0.0885799999999999,0.084,0.108,49728.87639909367
460,01/03/2021/04:40,8.333730000000001,84.9,0.08549,0.055,0.085,49862.85032964701
462,01/03/2021/05:00,8.24309,86.3,0.08755,0.062,0.1,53277.487046735136
464,01/03/2021/05:20,8.28326,86.7,0.08961,0.062,0.148,53356.23524885748
465,01/03/2021/05:30,8.21528,86.8,0.08755,0.077,0.119,53544.64651747737
468,01/03/2021/06:00,8.184379999999999,86.9,0.08652,0.07,0.122,56248.6700395655
469,01/03/2021/06:10,8.02885,86.9,0.0885799999999999,0.07,0.085,56230.29566928424
470,01/03/2021/06:20,7.71264,87.1,0.08961,0.029,0.134,56010.06510814086
471,01/03/2021/06:30,7.57256,87.1,0.08549,0.051,0.148,56044.453220661235
474,01/03/2021/07:00,7.58492,87.7,0.08961,0.051,0.122,51620.2650736552
475,01/03/2021/07:10,7.61479,87.8,0.08961,0.048,0.111,51610.13981039995
476,01/03/2021/07:20,7.74972,87.7,0.09064,0.051,0.145,51840.93844261239
479,01/03/2021/07:50,7.556080000000001,86.7,0.09167,0.11,0.119,51758.333624275125
480,01/03/2021/08:00,7.35317,86.9,0.08755,0.146,0.226,51969.80864730199
482,01/03/2021/08:20,7.31197,87.4,0.08652,2.906,2.804,53064.80032477497
484,01/03/2021/08:40,6.98237,87.7,0.0885799999999999,13.9,12.28,53694.93012719028
491,01/03/2021/09:50,7.970140000000001,84.7,0.09167,196.1,37.53,63966.24343779495
494,01/03/2021/10:20,8.85079,81.6,0.0927,272.8,39.92,67924.87322226082
498,01/03/2021/11:00,10.3103,79.8,0.09064,354.4,40.51,70248.31746947435
499,01/03/2021/11:10,10.8871,79.0,0.09064,384.7,40.3,70186.45683405646
501,01/03/2021/11:30,11.948,77.3,0.0927,420.1,39.15,70731.0737953294
505,01/03/2021/12:10,14.42,67.75,0.0885799999999999,477.0,37.37,74818.87633799986
508,01/03/2021/12:40,16.1298,65.01,0.08961,499.7,37.17,75161.18152680989
509,01/03/2021/12:50,16.3976,63.81,0.0885799999999999,503.9,37.24,75069.63575889874
512,01/03/2021/13:20,17.8602,60.2,0.08755,506.6,37.02,74098.02900015115
516,01/03/2021/14:00,20.2395,53.72,0.08652,485.9,38.87,73685.08874288708
517,01/03/2021/14:10,20.1365,50.78,0.08446,468.6,43.49,72368.15528655653
521,01/03/2021/14:50,20.0747,56.59,0.07931,418.2,45.45,72024.24311086664
523,01/03/2021/15:10,19.8069,59.17,0.07725,391.1,50.26,72013.2044433126
532,01/03/2021/16:40,20.188,60.67,0.08343,189.1,227.1,69562.48874524311
536,01/03/2021/17:20,19.4567,63.5,0.07725,88.0,109.5,78712.16438911948
538,01/03/2021/17:40,18.3752,67.87,0.07622,52.73,67.32,85796.7354408374
542,01/03/2021/18:20,16.613900000000005,73.2,0.08343,3.532,3.546,98095.20146165503
543,01/03/2021/18:30,15.6766,75.6,0.08549,1.142,1.22,98961.1065167778
550,01/03/2021/19:40,16.3049,71.8,0.09064,0.051,0.093,97942.95320737756
554,01/03/2021/20:20,16.0165,67.73,0.09167,0.066,0.093,97958.46426990829
558,01/03/2021/21:00,15.264600000000002,69.5,0.0885799999999999,0.044,0.122,95683.18822395343
564,01/03/2021/22:00,13.3488,73.9,0.08652,0.077,0.148,87625.31586601345
566,01/03/2021/22:20,12.8132,76.3,0.08446,0.073,0.074,85962.52028081384
573,01/03/2021/23:30,11.9892,77.9,0.08549,0.051,0.096,75967.30404398765
574,01/03/2021/23:40,11.9892,77.7,0.08652,0.055,0.126,75530.40977662265
578,01/04/2021/00:20,11.3712,80.1,0.08961,0.07,0.141,65466.20210408865
579,01/04/2021/00:30,11.5463,78.5,0.08652,0.088,0.134,64684.66192658678
581,01/04/2021/00:50,11.227,77.8,0.08549,0.051,0.148,64370.168401092786
584,01/04/2021/01:20,10.8562,78.6,0.08755,0.106,0.111,57071.098984582044
585,01/04/2021/01:30,10.5678,79.9,0.08961,0.07,0.145,57312.00399815531
586,01/04/2021/01:40,10.3412,80.4,0.08961,0.059,0.126,57111.51245866525
588,01/04/2021/02:00,10.0734,81.5,0.08961,0.077,0.111,52465.594695082866
593,01/04/2021/02:50,10.0219,80.4,0.0885799999999999,0.084,0.159,52624.39603963918
596,01/04/2021/03:20,9.8159,80.7,0.08446,0.066,0.163,50211.738159339046
600,01/04/2021/04:00,9.5481,77.4,0.0824,0.066,0.152,50026.04555372604
608,01/04/2021/05:20,9.6408,75.1,0.0885799999999999,0.07,0.141,52567.90385198171
609,01/04/2021/05:30,9.300900000000002,76.0,0.08549,0.04,0.141,52293.925025667624
616,01/04/2021/06:40,9.16082,73.7,0.08549,0.081,0.093,56020.42027100673
618,01/04/2021/07:00,8.21219,80.6,0.09167,0.066,0.141,52176.22467858126
621,01/04/2021/07:30,8.409949999999998,78.9,0.09064,0.07,0.111,52004.24231798229
623,01/04/2021/07:50,8.15245,81.8,0.09064,0.066,0.163,53000.80812980008
624,01/04/2021/08:00,8.08756,81.7,0.0885799999999999,0.187,0.26,53397.662189620045
625,01/04/2021/08:10,8.295620000000001,81.1,0.08755,0.922,0.86,53556.355107500014
626,01/04/2021/08:20,7.92585,82.1,0.08961,3.052,2.752,54285.24550902354
628,01/04/2021/08:40,8.04842,83.1,0.08755,13.12,11.54,55555.47355192176
630,01/04/2021/09:00,7.80534,78.6,0.08652,75.1,25.83,60864.881673423675
631,01/04/2021/09:10,8.32961,75.2,0.08755,98.3,26.97,61183.330711653885
640,01/04/2021/10:40,11.1446,65.24,0.08652,322.5,40.38,68700.8210028389
643,01/04/2021/11:10,12.6793,63.71,0.08549,384.3,45.19,72266.29841843552
644,01/04/2021/11:20,13.3076,62.44,0.08755,401.8,45.14,71997.43400813125
646,01/04/2021/11:40,14.4406,59.0,0.0885799999999999,433.4,45.06,71437.93779550974
647,01/04/2021/11:50,15.0483,60.1,0.08652,447.5,45.84,71680.82692998686
648,01/04/2021/12:00,15.7899,61.37,0.08652,459.9,46.63,73276.61951600427
649,01/04/2021/12:10,16.6345,62.6,0.08755,468.9,47.67,74035.69499009523
651,01/04/2021/12:30,17.4379,59.53,0.08755,483.6,49.94,72353.91699666307
655,01/04/2021/13:10,18.8799,59.37,0.08446,495.7,53.52,73940.71516468996
657,01/04/2021/13:30,19.261,59.2,0.08446,494.8,58.49,74021.55626491619
659,01/04/2021/13:50,19.7142,57.23,0.0885799999999999,480.6,59.52,73851.18482290697
664,01/04/2021/14:40,20.3425,56.13,0.08446,429.9,65.59,73409.7672276449
672,01/04/2021/16:00,20.5588,50.78,0.08343,212.4,208.6,71272.33875170238
673,01/04/2021/16:10,19.9099,51.38,0.08137,183.4,195.5,72867.60991546717
674,01/04/2021/16:20,19.6318,52.25,0.07828,217.7,245.4,71458.17188512212
676,01/04/2021/16:40,19.467,52.22,0.07828,177.7,208.0,72073.87971187136
677,01/04/2021/16:50,19.4155,52.78,0.07622,153.9,182.3,73163.75903860136
681,01/04/2021/17:30,18.437,58.32,0.07931,50.62,60.16,86012.46259994865
682,01/04/2021/17:40,18.241300000000003,58.66,0.07725,27.97,32.23,92865.6941119831
686,01/04/2021/18:20,16.6963,63.53,0.09373,3.239,3.356,98136.25459850399
687,01/04/2021/18:30,16.3873,64.66,0.08961,0.875,0.905,98866.55287081808
697,01/04/2021/20:10,13.9153,73.6,0.09064,0.062,0.119,99607.06318393159
702,01/04/2021/21:00,13.2355,78.6,0.07931,0.055,0.104,95041.22885719372
708,01/04/2021/22:00,12.9574,81.6,0.08446,0.062,0.089,85843.35423479792
709,01/04/2021/22:10,12.8441,83.1,0.08652,0.055,0.134,85297.18660641255
710,01/04/2021/22:20,13.2252,82.7,0.08755,0.059,0.119,85912.81240434447
712,01/04/2021/22:40,12.8029,81.7,0.08961,0.059,0.126,85593.8523652897
723,01/05/2021/00:30,11.1858,85.6,0.0885799999999999,0.059,0.115,63418.73151265102
724,01/05/2021/00:40,11.2064,85.7,0.08549,0.051,0.159,64644.1382998854
725,01/05/2021/00:50,11.1034,85.5,0.08446,0.073,0.134,65266.47004352939
729,01/05/2021/01:30,10.7017,86.7,0.08755,0.073,0.126,55828.177651709644
732,01/05/2021/02:00,10.6193,86.6,0.08755,0.077,0.171,52734.42317341531
733,01/05/2021/02:10,10.4339,86.7,0.08549,0.059,0.171,52598.90675136599
734,01/05/2021/02:20,10.1764,87.4,0.08549,0.066,0.148,52163.66986239621
736,01/05/2021/02:40,10.3103,87.4,0.08549,0.081,0.13,52131.188098740764
738,01/05/2021/03:00,10.691400000000002,87.0,0.08961,0.059,0.152,51559.548734293945
740,01/05/2021/03:20,10.4442,87.1,0.08652,0.055,0.141,51260.97349328374
741,01/05/2021/03:30,10.6811,87.2,0.09064,0.066,0.13,51547.086622473405
742,01/05/2021/03:40,10.7841,86.9,0.09167,0.066,0.167,51721.80526583747
743,01/05/2021/03:50,10.4957,87.0,0.09064,0.048,0.156,51631.03628441728
745,01/05/2021/04:10,10.2279,87.7,0.08652,0.037,0.252,50661.14866833017
746,01/05/2021/04:20,10.2794,88.2,0.09476,0.062,0.152,51113.87917042072
747,01/05/2021/04:30,10.3721,88.1,0.08755,0.059,0.174,50782.69004413323
748,01/05/2021/04:40,10.3309,88.8,0.08755,0.091,0.137,50805.23249194873
750,01/05/2021/05:00,10.2485,88.9,0.0824,0.04,0.156,51964.85844461344
754,01/05/2021/05:40,10.9798,88.6,0.08549,0.07,0.152,51937.99530138392
756,01/05/2021/06:00,11.0416,86.8,0.08652,0.07,0.111,55975.27139455374
758,01/05/2021/06:20,10.9695,86.8,0.08755,0.04,0.178,55664.784869679956
768,01/05/2021/08:00,11.433,81.7,0.08755,0.106,0.23,53199.85937496527
770,01/05/2021/08:20,10.9695,82.5,0.08652,3.089,2.908,54876.50933052974
771,01/05/2021/08:30,10.9386,83.6,0.08961,5.538,5.259,54859.246736641435
772,01/05/2021/08:40,11.3609,83.6,0.09167,12.6,12.03,54284.66940493052
773,01/05/2021/08:50,11.6699,82.4,0.08343,49.13,35.81,56059.87130874183
774,01/05/2021/09:00,12.1334,81.7,0.08961,78.7,52.65,59747.76370388413
776,01/05/2021/09:20,12.2776,79.0,0.08961,78.0,59.66,60257.378521420505
779,01/05/2021/09:50,12.875,77.4,0.0885799999999999,121.6,115.4,61014.24400922946
780,01/05/2021/10:00,13.287,76.1,0.08446,114.3,110.2,66293.76402906011
791,01/05/2021/11:50,15.8826,68.25,0.08755,182.0,176.0,71211.54104048404
793,01/05/2021/12:10,16.48,67.88,0.08549,268.5,218.2,74032.56112675929
800,01/05/2021/13:20,17.901400000000002,66.11,4.84924,244.2,234.6,73437.5232855423
802,01/05/2021/13:40,18.086800000000004,63.21,0.1442,168.6,165.6,73683.2580286378
807,01/05/2021/14:30,18.3031,62.07,0.08446,280.2,254.7,72499.84145588099
810,01/05/2021/15:00,18.1486,64.31,0.08549,181.4,183.2,71974.25464822045
811,01/05/2021/15:10,18.0353,65.34,0.08652,165.9,169.0,71985.34407959963
816,01/05/2021/16:00,17.8396,66.84,0.08549,143.1,142.8,71509.8909045023
817,01/05/2021/16:10,17.8396,67.01,0.08755,143.3,144.1,71381.3745750357
821,01/05/2021/16:50,17.705699999999997,68.68,0.0824,78.1,79.2,74404.10260998757
825,01/05/2021/17:30,17.4173,70.3,0.0885799999999999,38.2,39.13,86122.88281387683
827,01/05/2021/17:50,17.2216,72.1,0.08549,23.54,23.81,87662.31761794684
831,01/05/2021/18:30,16.4697,76.2,0.08549,0.608,0.668,98626.36686805636
833,01/05/2021/18:50,16.4285,75.9,0.08961,0.055,0.108,98453.8303135916
838,01/05/2021/19:40,15.7384,76.0,0.0885799999999999,0.059,0.111,97453.31253247433
839,01/05/2021/19:50,15.7796,75.6,0.08652,0.033,0.141,97527.0467838388
842,01/05/2021/20:20,15.8002,74.6,0.08755,0.044,0.156,98013.04283993793
843,01/05/2021/20:30,15.4603,75.9,0.08961,0.073,0.115,97379.26008953886
844,01/05/2021/20:40,15.1513,76.7,0.08961,0.073,0.096,97109.32341852976
847,01/05/2021/21:10,15.0483,77.3,0.09064,0.026,0.148,93804.81260832028
848,01/05/2021/21:20,15.0277,76.6,0.08961,0.081,0.111,95587.7183133481
850,01/05/2021/21:40,14.8423,77.8,0.08549,0.04,0.134,93389.66432476463
853,01/05/2021/22:10,14.9659,77.5,0.0885799999999999,0.055,0.137,85702.21483785647
857,01/05/2021/22:50,14.7496,78.0,0.0927,0.044,0.171,86738.88335150294
861,01/05/2021/23:30,15.0071,74.9,0.09167,0.07,0.134,74692.92997948408
862,01/05/2021/23:40,14.9865,73.8,0.08549,0.048,0.152,73254.87803414576
866,01/06/2021/00:20,14.5848,76.2,0.08549,0.04,0.137,65640.07639248969
873,01/06/2021/01:30,13.9256,78.3,0.08549,0.059,0.122,56609.675968439224
874,01/06/2021/01:40,13.802,78.8,0.08961,0.059,0.163,57056.26398658855
879,01/06/2021/02:30,12.7617,82.2,0.0885799999999999,0.088,0.122,52793.56916693562
883,01/06/2021/03:10,13.1428,80.6,0.09064,0.059,0.178,50928.994785217896
884,01/06/2021/03:20,13.0604,80.5,0.08652,0.059,0.126,50947.202953038824
890,01/06/2021/04:20,11.7111,84.6,0.09167,0.044,0.171,51050.72718006721
892,01/06/2021/04:40,11.814100000000002,84.4,0.0885799999999999,0.055,0.152,50975.78838010239
896,01/06/2021/05:20,11.8038,83.9,0.08755,0.029,0.122,52127.8462687654
898,01/06/2021/05:40,11.5875,83.6,0.08961,0.048,0.152,52009.2552494255
902,01/06/2021/06:20,10.9283,84.6,0.0885799999999999,0.066,0.167,56118.456983832366
904,01/06/2021/06:40,10.918,84.3,0.09167,0.066,0.141,56031.73765593545
911,01/06/2021/07:50,10.7223,84.6,0.0927,0.066,0.148,51820.235071004696
913,01/06/2021/08:10,10.712000000000002,85.1,0.0927,0.593,0.53,52238.48512908283
914,01/06/2021/08:20,10.7841,85.0,0.09167,4.216,3.95,53883.29477658978
918,01/06/2021/09:00,10.7429,83.9,0.08755,76.5,51.8,60544.076572189384
919,01/06/2021/09:10,10.8871,83.4,0.08755,63.67,38.59,61181.13614965081
