,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Energy city
134,12/31/2020/22:20,15.6354,63.97,0.07725,0.081,0.093,84127.47802450736
144,01/01/2021/00:00,13.4003,75.8,0.07828,0.033,0.163,60901.53110650949
147,01/01/2021/00:30,12.6793,79.2,0.07828,0.091,0.134,61867.40532527897
150,01/01/2021/01:00,13.3282,78.1,0.07622,0.084,0.108,54271.84476384636
152,01/01/2021/01:20,13.4106,77.5,0.08343,0.062,0.178,54347.42470483332
157,01/01/2021/02:10,13.5651,77.3,0.07931,0.066,0.13,50954.61936551091
158,01/01/2021/02:20,13.493,75.6,0.07931,0.077,0.156,50504.138792422484
165,01/01/2021/03:30,13.0604,79.4,0.08137,0.059,0.156,49006.799980455195
167,01/01/2021/03:50,12.7102,80.6,0.08034,0.088,0.119,48887.0214898034
171,01/01/2021/04:30,12.7617,81.5,0.07622,0.088,0.119,48669.80585319361
173,01/01/2021/04:50,12.3291,82.8,0.07931,0.066,0.178,48457.86789270207
176,01/01/2021/05:20,12.0922,82.8,0.08343,0.106,0.126,50156.449401344944
180,01/01/2021/06:00,11.9274,84.5,0.07725,0.048,0.134,55604.18996151096
181,01/01/2021/06:10,11.7832,84.1,0.07725,0.07,0.145,55632.576111729526
182,01/01/2021/06:20,11.742,84.4,0.07931,0.07,0.122,55767.232172190445
186,01/01/2021/07:00,11.5051,85.8,0.08034,0.073,0.163,52370.9172569467
194,01/01/2021/08:20,11.288800000000002,83.4,0.08549,2.95,2.867,54213.61233372871
195,01/01/2021/08:30,11.031300000000002,83.9,0.08343,6.657,6.472,55619.17539433185
196,01/01/2021/08:40,10.8356,85.1,0.08343,13.02,11.56,55939.04325708105
198,01/01/2021/09:00,10.7532,85.9,0.0824,64.11,24.49,59020.65708623409
199,01/01/2021/09:10,11.0107,86.7,0.08137,92.3,27.88,59582.83838261212
200,01/01/2021/09:20,11.3506,86.7,0.08446,117.2,30.43,60126.18665896228
204,01/01/2021/10:00,14.0904,81.7,0.0824,218.3,39.07,63661.61651825763
210,01/01/2021/11:00,17.0465,64.11,0.07931,360.7,41.43,69539.40014027615
212,01/01/2021/11:20,17.592399999999998,57.23,0.07828,396.6,40.66,68738.71424483045
214,01/01/2021/11:40,17.7984,56.49,0.07725,425.6,41.84,68737.62939485049
216,01/01/2021/12:00,17.726300000000002,55.69,0.07931,452.5,41.73,69198.20011390577
217,01/01/2021/12:10,17.6954,57.2,0.08034,460.5,42.38,69340.03467879754
219,01/01/2021/12:30,17.613000000000003,58.33,0.07828,476.2,43.25,69413.23930730339
225,01/01/2021/13:30,17.849899999999998,59.16,0.07828,484.1,43.72,69652.90483180073
226,01/01/2021/13:40,17.9323,58.13,0.07828,481.1,43.82,69427.80847754024
231,01/01/2021/14:30,18.076500000000003,55.99,0.07622,441.9,41.88,69010.63828442355
233,01/01/2021/14:50,18.1692,55.35,0.07931,413.9,41.5,68923.78431673454
237,01/01/2021/15:30,17.9735,57.86,0.07725,345.8,57.35,69245.88864021114
239,01/01/2021/15:50,17.901400000000002,58.02,0.07622,302.9,121.3,69252.04810534572
241,01/01/2021/16:10,17.7469,59.76,0.07931,260.6,238.0,69822.5868989344
242,01/01/2021/16:20,17.7469,61.12,0.07725,238.2,253.4,69859.75104004834
248,01/01/2021/17:20,17.5306,62.32,0.07828,98.7,123.7,80919.14986180695
250,01/01/2021/17:40,17.314300000000003,61.79,0.08034,58.1,75.3,89305.84729024097
251,01/01/2021/17:50,17.1804,62.05,0.08137,22.4,25.24,93752.44776421529
252,01/01/2021/18:00,17.0362,64.02,0.07622,11.04,11.2,97149.85380971845
261,01/01/2021/19:30,15.8929,69.86,0.07828,0.04,0.108,96899.54261130633
262,01/01/2021/19:40,15.8105,69.86,0.07828,0.073,0.078,96943.56423198739
263,01/01/2021/19:50,15.656,70.5,0.07828,0.055,0.122,97164.69205412414
266,01/01/2021/20:20,15.8826,68.52,0.07725,0.055,0.093,96340.46984946505
267,01/01/2021/20:30,15.759,69.03,0.07725,0.055,0.093,96475.04644275233
268,01/01/2021/20:40,15.7899,68.72,0.07828,0.066,0.108,96591.95824186479
273,01/01/2021/21:30,15.4809,66.62,0.07622,0.07,0.085,94136.88493598177
274,01/01/2021/21:40,15.3779,67.29,0.07828,0.07,0.111,93527.24660406049
277,01/01/2021/22:10,15.3161,67.96,0.07725,0.066,0.134,82944.78174748004
278,01/01/2021/22:20,15.3676,68.52,0.07622,0.037,0.148,84587.99010984888
279,01/01/2021/22:30,15.4088,68.62,0.07725,0.102,0.063,85435.86919687389
280,01/01/2021/22:40,15.3264,69.33,0.07725,0.062,0.152,83254.34552003746
283,01/01/2021/23:10,15.1925,70.4,0.07313,0.051,0.152,71853.96782871519
285,01/01/2021/23:30,14.6569,72.9,0.07931,0.059,0.111,72835.80973080677
289,01/02/2021/00:10,14.5848,74.0,0.0741599999999999,0.07,0.141,62515.43312908111
292,01/02/2021/00:40,13.8535,77.7,0.07622,0.073,0.115,62594.68308295226
295,01/02/2021/01:10,14.821700000000002,71.0,0.08034,0.062,0.148,54653.027375874386
297,01/02/2021/01:30,14.832,71.5,0.07725,0.062,0.156,54894.792335912054
304,01/02/2021/02:40,14.6878,75.5,0.07828,0.073,0.163,51010.68487673326
308,01/02/2021/03:20,14.626,73.8,0.0741599999999999,0.084,0.178,49529.34579487465
309,01/02/2021/03:30,14.4612,74.7,0.07931,0.077,0.134,49174.61164210767
311,01/02/2021/03:50,14.3376,75.2,0.07931,0.059,0.182,49507.972932183366
312,01/02/2021/04:00,14.2655,75.1,0.08549,0.077,0.156,49184.324331219934
313,01/02/2021/04:10,14.0698,75.5,0.08652,0.07,0.156,49265.63903623301
314,01/02/2021/04:20,13.956500000000002,76.1,0.07931,0.055,0.156,49294.0617141625
316,01/02/2021/04:40,13.5651,77.8,0.07828,0.077,0.148,49303.81974447251
317,01/02/2021/04:50,13.2149,78.5,0.07828,0.066,0.148,49410.46678277925
322,01/02/2021/05:40,13.616600000000002,80.0,0.07828,0.077,0.171,49878.50890593919
323,01/02/2021/05:50,13.7608,77.9,0.07931,0.062,0.174,49699.36928379169
324,01/02/2021/06:00,13.8432,77.5,0.08137,0.102,0.122,56215.71200581467
326,01/02/2021/06:20,13.7299,76.8,0.07725,0.062,0.145,55941.28319294544
330,01/02/2021/07:00,12.5145,80.8,0.0824,0.055,0.193,55228.31605121655
332,01/02/2021/07:20,12.257,81.5,0.07828,0.048,0.171,55180.02201933628
341,01/02/2021/08:50,10.7944,85.7,0.08446,38.0,20.54,56533.96655735606
342,01/02/2021/09:00,10.712000000000002,85.3,0.08446,64.8,27.42,59399.03847621089
343,01/02/2021/09:10,10.8253,85.5,0.08549,85.3,33.31,60317.10673160161
344,01/02/2021/09:20,11.124,85.0,0.08652,109.4,38.03,61565.01830503919
351,01/02/2021/10:30,16.1092,73.2,0.08137,294.9,43.18,67856.26642143478
353,01/02/2021/10:50,16.6448,72.3,0.08343,339.3,43.08,69345.13544995012
354,01/02/2021/11:00,17.0362,69.24,0.08652,361.2,43.97,72742.09130373527
369,01/02/2021/13:30,18.0971,62.7,0.07931,490.1,44.76,74334.66855670972
373,01/02/2021/14:10,18.0044,63.76,0.07725,465.8,44.23,73486.54848585607
374,01/02/2021/14:20,17.8808,64.16,0.0751899999999999,455.2,44.07,73212.60804822767
377,01/02/2021/14:50,17.8808,65.23,0.07725,415.4,43.03,72714.3395701118
381,01/02/2021/15:30,17.963199999999997,64.93,0.07622,348.4,72.7,72261.00459263688
383,01/02/2021/15:50,17.819000000000003,65.83,0.07725,306.7,155.7,72221.0233074626
385,01/02/2021/16:10,17.8602,66.83,0.07313,259.9,256.6,71325.67838344767
396,01/02/2021/18:00,16.8096,69.56,0.07725,11.76,11.93,97929.2207779786
398,01/02/2021/18:20,16.459400000000002,72.1,0.07828,3.327,3.349,98697.19152754094
399,01/02/2021/18:30,16.3358,73.0,0.07622,1.014,1.087,98706.06844131881
407,01/02/2021/19:50,13.3179,81.3,0.08137,0.059,0.074,98295.75705092278
408,01/02/2021/20:00,13.0707,81.5,0.07931,0.055,0.093,98214.0410692226
409,01/02/2021/20:10,12.7617,81.5,0.08034,0.088,0.089,98415.05705172851
410,01/02/2021/20:20,12.5351,83.1,0.07622,0.084,0.067,98296.55696982564
413,01/02/2021/20:50,12.0613,84.2,0.07725,0.062,0.096,98337.3238307148
416,01/02/2021/21:20,11.6699,83.7,0.07828,0.066,0.067,94739.43409212423
418,01/02/2021/21:40,11.474200000000002,84.0,0.0751899999999999,0.055,0.085,94185.244083057
419,01/02/2021/21:50,11.4433,83.8,0.0751899999999999,0.081,0.078,94207.28284206931
423,01/02/2021/22:30,11.3094,83.6,0.0751899999999999,0.062,0.059,88020.55295044094
426,01/02/2021/23:00,10.8253,84.3,0.07725,0.062,0.104,75208.33264674502
428,01/02/2021/23:20,10.918,84.4,0.07622,0.048,0.104,75101.92163009291
429,01/02/2021/23:30,10.8047,84.5,0.07931,0.04,0.159,73444.33655039933
430,01/02/2021/23:40,10.6399,84.7,0.07828,0.059,0.059,75414.31732682124
431,01/02/2021/23:50,10.815,84.7,0.0751899999999999,0.077,0.059,75034.19354764248
436,01/03/2021/00:40,10.6708,82.0,0.08034,0.055,0.108,63732.17055078372
437,01/03/2021/00:50,10.4751,82.7,0.07725,0.062,0.111,64379.58173749495
438,01/03/2021/01:00,10.4339,82.4,0.07622,0.037,0.1,55178.14763621354
439,01/03/2021/01:10,10.4442,82.3,0.07622,0.073,0.093,55100.90606461848
441,01/03/2021/01:30,10.6399,82.2,0.07725,0.062,0.082,55232.8732033483
444,01/03/2021/02:00,10.4339,81.2,0.07725,0.059,0.119,52035.71859706668
447,01/03/2021/02:30,10.2073,81.8,0.08034,0.07,0.111,51671.98081429675
452,01/03/2021/03:20,10.1352,80.5,0.0751899999999999,0.059,0.134,50175.17723707207
454,01/03/2021/03:40,9.723200000000002,81.1,0.07828,0.062,0.126,49992.12187695317
457,01/03/2021/04:10,9.26073,82.5,0.0885799999999999,0.084,0.108,49297.481793155785
460,01/03/2021/04:40,8.333730000000001,84.9,0.08549,0.055,0.085,49000.15070742508
462,01/03/2021/05:00,8.24309,86.3,0.08755,0.062,0.1,50347.55380087068
464,01/03/2021/05:20,8.28326,86.7,0.08961,0.062,0.148,50278.63998590666
465,01/03/2021/05:30,8.21528,86.8,0.08755,0.077,0.119,50787.07879928446
468,01/03/2021/06:00,8.184379999999999,86.9,0.08652,0.07,0.122,55983.00706080071
469,01/03/2021/06:10,8.02885,86.9,0.0885799999999999,0.07,0.085,55673.46562233583
470,01/03/2021/06:20,7.71264,87.1,0.08961,0.029,0.134,56180.18092441242
471,01/03/2021/06:30,7.57256,87.1,0.08549,0.051,0.148,55880.31081312864
474,01/03/2021/07:00,7.58492,87.7,0.08961,0.051,0.122,52792.52349480589
475,01/03/2021/07:10,7.61479,87.8,0.08961,0.048,0.111,52792.71764993915
476,01/03/2021/07:20,7.74972,87.7,0.09064,0.051,0.145,53311.80034668726
479,01/03/2021/07:50,7.556080000000001,86.7,0.09167,0.11,0.119,52585.96363084183
480,01/03/2021/08:00,7.35317,86.9,0.08755,0.146,0.226,53143.48035971164
482,01/03/2021/08:20,7.31197,87.4,0.08652,2.906,2.804,54253.557334866455
484,01/03/2021/08:40,6.98237,87.7,0.0885799999999999,13.9,12.28,55892.62615825076
491,01/03/2021/09:50,7.970140000000001,84.7,0.09167,196.1,37.53,63338.79266285029
494,01/03/2021/10:20,8.85079,81.6,0.0927,272.8,39.92,67565.77409919046
498,01/03/2021/11:00,10.3103,79.8,0.09064,354.4,40.51,72638.91866267235
499,01/03/2021/11:10,10.8871,79.0,0.09064,384.7,40.3,72794.54313177073
501,01/03/2021/11:30,11.948,77.3,0.0927,420.1,39.15,73309.0029942072
505,01/03/2021/12:10,14.42,67.75,0.0885799999999999,477.0,37.37,74338.23368787406
508,01/03/2021/12:40,16.1298,65.01,0.08961,499.7,37.17,74938.58191992881
509,01/03/2021/12:50,16.3976,63.81,0.0885799999999999,503.9,37.24,75071.6894291038
512,01/03/2021/13:20,17.8602,60.2,0.08755,506.6,37.02,74130.05171232941
516,01/03/2021/14:00,20.2395,53.72,0.08652,485.9,38.87,72869.65936304789
517,01/03/2021/14:10,20.1365,50.78,0.08446,468.6,43.49,72771.57530556434
521,01/03/2021/14:50,20.0747,56.59,0.07931,418.2,45.45,72615.9830833727
523,01/03/2021/15:10,19.8069,59.17,0.07725,391.1,50.26,72075.10453071012
532,01/03/2021/16:40,20.188,60.67,0.08343,189.1,227.1,70944.32634942245
536,01/03/2021/17:20,19.4567,63.5,0.07725,88.0,109.5,81254.35941129085
538,01/03/2021/17:40,18.3752,67.87,0.07622,52.73,67.32,87793.7814436834
542,01/03/2021/18:20,16.613900000000005,73.2,0.08343,3.532,3.546,99073.51769868375
543,01/03/2021/18:30,15.6766,75.6,0.08549,1.142,1.22,99314.58707359899
550,01/03/2021/19:40,16.3049,71.8,0.09064,0.051,0.093,98074.6059830483
554,01/03/2021/20:20,16.0165,67.73,0.09167,0.066,0.093,97865.02114117114
558,01/03/2021/21:00,15.264600000000002,69.5,0.0885799999999999,0.044,0.122,93826.81612079736
564,01/03/2021/22:00,13.3488,73.9,0.08652,0.077,0.148,83760.04188579004
566,01/03/2021/22:20,12.8132,76.3,0.08446,0.073,0.074,86052.97927276939
573,01/03/2021/23:30,11.9892,77.9,0.08549,0.051,0.096,75316.20052627262
574,01/03/2021/23:40,11.9892,77.7,0.08652,0.055,0.126,74876.14094213679
578,01/04/2021/00:20,11.3712,80.1,0.08961,0.07,0.141,64050.55484666761
579,01/04/2021/00:30,11.5463,78.5,0.08652,0.088,0.134,63650.93052622373
581,01/04/2021/00:50,11.227,77.8,0.08549,0.051,0.148,64649.814905650346
584,01/04/2021/01:20,10.8562,78.6,0.08755,0.106,0.111,55900.751265651954
585,01/04/2021/01:30,10.5678,79.9,0.08961,0.07,0.145,56667.80658700739
586,01/04/2021/01:40,10.3412,80.4,0.08961,0.059,0.126,56005.039818853555
588,01/04/2021/02:00,10.0734,81.5,0.08961,0.077,0.111,52059.45546092281
593,01/04/2021/02:50,10.0219,80.4,0.0885799999999999,0.084,0.159,52189.89156681561
596,01/04/2021/03:20,9.8159,80.7,0.08446,0.066,0.163,49990.820347983776
600,01/04/2021/04:00,9.5481,77.4,0.0824,0.066,0.152,49668.30197578526
608,01/04/2021/05:20,9.6408,75.1,0.0885799999999999,0.07,0.141,51377.01977857463
609,01/04/2021/05:30,9.300900000000002,76.0,0.08549,0.04,0.141,51832.50707894491
616,01/04/2021/06:40,9.16082,73.7,0.08549,0.081,0.093,55898.42035766311
618,01/04/2021/07:00,8.21219,80.6,0.09167,0.066,0.141,53665.74541504764
621,01/04/2021/07:30,8.409949999999998,78.9,0.09064,0.07,0.111,53698.71969955118
623,01/04/2021/07:50,8.15245,81.8,0.09064,0.066,0.163,53646.977979254094
624,01/04/2021/08:00,8.08756,81.7,0.0885799999999999,0.187,0.26,53673.08965438369
625,01/04/2021/08:10,8.295620000000001,81.1,0.08755,0.922,0.86,54084.88224048734
626,01/04/2021/08:20,7.92585,82.1,0.08961,3.052,2.752,54569.44159036485
628,01/04/2021/08:40,8.04842,83.1,0.08755,13.12,11.54,56005.38409675683
630,01/04/2021/09:00,7.80534,78.6,0.08652,75.1,25.83,61538.97702792975
631,01/04/2021/09:10,8.32961,75.2,0.08755,98.3,26.97,62138.31652991526
640,01/04/2021/10:40,11.1446,65.24,0.08652,322.5,40.38,69629.05347083927
643,01/04/2021/11:10,12.6793,63.71,0.08549,384.3,45.19,72508.24534712467
644,01/04/2021/11:20,13.3076,62.44,0.08755,401.8,45.14,72691.88456003883
646,01/04/2021/11:40,14.4406,59.0,0.0885799999999999,433.4,45.06,72451.37116003696
647,01/04/2021/11:50,15.0483,60.1,0.08652,447.5,45.84,73079.06859352259
648,01/04/2021/12:00,15.7899,61.37,0.08652,459.9,46.63,73983.2612757264
649,01/04/2021/12:10,16.6345,62.6,0.08755,468.9,47.67,74061.22813345338
651,01/04/2021/12:30,17.4379,59.53,0.08755,483.6,49.94,74244.23095076467
655,01/04/2021/13:10,18.8799,59.37,0.08446,495.7,53.52,74628.37997678769
657,01/04/2021/13:30,19.261,59.2,0.08446,494.8,58.49,74456.45912491961
659,01/04/2021/13:50,19.7142,57.23,0.0885799999999999,480.6,59.52,74009.57326570652
664,01/04/2021/14:40,20.3425,56.13,0.08446,429.9,65.59,73301.08117917998
672,01/04/2021/16:00,20.5588,50.78,0.08343,212.4,208.6,73009.12049332404
673,01/04/2021/16:10,19.9099,51.38,0.08137,183.4,195.5,73179.80963235704
674,01/04/2021/16:20,19.6318,52.25,0.07828,217.7,245.4,71868.48488942915
676,01/04/2021/16:40,19.467,52.22,0.07828,177.7,208.0,71957.10582044529
677,01/04/2021/16:50,19.4155,52.78,0.07622,153.9,182.3,72463.85830105197
681,01/04/2021/17:30,18.437,58.32,0.07931,50.62,60.16,84086.5347949629
682,01/04/2021/17:40,18.241300000000003,58.66,0.07725,27.97,32.23,92419.96779534969
686,01/04/2021/18:20,16.6963,63.53,0.09373,3.239,3.356,99109.95562901994
687,01/04/2021/18:30,16.3873,64.66,0.08961,0.875,0.905,99242.81313547927
697,01/04/2021/20:10,13.9153,73.6,0.09064,0.062,0.119,98843.0907948452
702,01/04/2021/21:00,13.2355,78.6,0.07931,0.055,0.104,94315.93094753538
708,01/04/2021/22:00,12.9574,81.6,0.08446,0.062,0.089,86073.91283295168
709,01/04/2021/22:10,12.8441,83.1,0.08652,0.055,0.134,84694.7859821828
710,01/04/2021/22:20,13.2252,82.7,0.08755,0.059,0.119,85670.04095185643
712,01/04/2021/22:40,12.8029,81.7,0.08961,0.059,0.126,84990.73126326356
723,01/05/2021/00:30,11.1858,85.6,0.0885799999999999,0.059,0.115,64982.875000206666
724,01/05/2021/00:40,11.2064,85.7,0.08549,0.051,0.159,65509.36332522349
725,01/05/2021/00:50,11.1034,85.5,0.08446,0.073,0.134,64867.06911880143
729,01/05/2021/01:30,10.7017,86.7,0.08755,0.073,0.126,56173.9444434764
732,01/05/2021/02:00,10.6193,86.6,0.08755,0.077,0.171,52231.64313979288
733,01/05/2021/02:10,10.4339,86.7,0.08549,0.059,0.171,52225.150333796075
734,01/05/2021/02:20,10.1764,87.4,0.08549,0.066,0.148,52058.272234038646
736,01/05/2021/02:40,10.3103,87.4,0.08549,0.081,0.13,52035.989797837516
738,01/05/2021/03:00,10.691400000000002,87.0,0.08961,0.059,0.152,51183.651074393565
740,01/05/2021/03:20,10.4442,87.1,0.08652,0.055,0.141,51044.240073437686
741,01/05/2021/03:30,10.6811,87.2,0.09064,0.066,0.13,51102.09141567838
742,01/05/2021/03:40,10.7841,86.9,0.09167,0.066,0.167,51195.533471751405
743,01/05/2021/03:50,10.4957,87.0,0.09064,0.048,0.156,51152.459032676685
745,01/05/2021/04:10,10.2279,87.7,0.08652,0.037,0.252,50658.605004873985
746,01/05/2021/04:20,10.2794,88.2,0.09476,0.062,0.152,50807.82285377542
747,01/05/2021/04:30,10.3721,88.1,0.08755,0.059,0.174,50840.81325219624
748,01/05/2021/04:40,10.3309,88.8,0.08755,0.091,0.137,50720.76585271847
750,01/05/2021/05:00,10.2485,88.9,0.0824,0.04,0.156,52050.27622792966
754,01/05/2021/05:40,10.9798,88.6,0.08549,0.07,0.152,51970.10973011014
756,01/05/2021/06:00,11.0416,86.8,0.08652,0.07,0.111,55857.50523943043
758,01/05/2021/06:20,10.9695,86.8,0.08755,0.04,0.178,55930.5892319646
768,01/05/2021/08:00,11.433,81.7,0.08755,0.106,0.23,53732.02399312721
770,01/05/2021/08:20,10.9695,82.5,0.08652,3.089,2.908,54944.54958329984
771,01/05/2021/08:30,10.9386,83.6,0.08961,5.538,5.259,55354.87385097724
772,01/05/2021/08:40,11.3609,83.6,0.09167,12.6,12.03,55713.701659045386
773,01/05/2021/08:50,11.6699,82.4,0.08343,49.13,35.81,56271.32858624948
774,01/05/2021/09:00,12.1334,81.7,0.08961,78.7,52.65,60814.99728347026
776,01/05/2021/09:20,12.2776,79.0,0.08961,78.0,59.66,61121.39177118771
779,01/05/2021/09:50,12.875,77.4,0.0885799999999999,121.6,115.4,63115.520287703446
780,01/05/2021/10:00,13.287,76.1,0.08446,114.3,110.2,67379.0223448133
791,01/05/2021/11:50,15.8826,68.25,0.08755,182.0,176.0,73412.14347661269
793,01/05/2021/12:10,16.48,67.88,0.08549,268.5,218.2,73145.27292714061
800,01/05/2021/13:20,17.901400000000002,66.11,4.84924,244.2,234.6,72780.52888506852
802,01/05/2021/13:40,18.086800000000004,63.21,0.1442,168.6,165.6,73253.43094898103
807,01/05/2021/14:30,18.3031,62.07,0.08446,280.2,254.7,72274.68619389391
810,01/05/2021/15:00,18.1486,64.31,0.08549,181.4,183.2,70813.32597796063
811,01/05/2021/15:10,18.0353,65.34,0.08652,165.9,169.0,70812.1761805964
816,01/05/2021/16:00,17.8396,66.84,0.08549,143.1,142.8,70492.27853798473
817,01/05/2021/16:10,17.8396,67.01,0.08755,143.3,144.1,70553.85805379938
821,01/05/2021/16:50,17.705699999999997,68.68,0.0824,78.1,79.2,72823.29516363956
825,01/05/2021/17:30,17.4173,70.3,0.0885799999999999,38.2,39.13,84843.33091430587
827,01/05/2021/17:50,17.2216,72.1,0.08549,23.54,23.81,89823.56654669008
831,01/05/2021/18:30,16.4697,76.2,0.08549,0.608,0.668,98111.09140900825
833,01/05/2021/18:50,16.4285,75.9,0.08961,0.055,0.108,98018.51379899505
838,01/05/2021/19:40,15.7384,76.0,0.0885799999999999,0.059,0.111,97308.16000260624
839,01/05/2021/19:50,15.7796,75.6,0.08652,0.033,0.141,97305.84866484648
842,01/05/2021/20:20,15.8002,74.6,0.08755,0.044,0.156,97012.46220393287
843,01/05/2021/20:30,15.4603,75.9,0.08961,0.073,0.115,96889.64741226891
844,01/05/2021/20:40,15.1513,76.7,0.08961,0.073,0.096,96818.65997153221
847,01/05/2021/21:10,15.0483,77.3,0.09064,0.026,0.148,91801.46215085787
848,01/05/2021/21:20,15.0277,76.6,0.08961,0.081,0.111,93599.06014534489
850,01/05/2021/21:40,14.8423,77.8,0.08549,0.04,0.134,92658.31706060577
853,01/05/2021/22:10,14.9659,77.5,0.0885799999999999,0.055,0.137,85826.33322440843
857,01/05/2021/22:50,14.7496,78.0,0.0927,0.044,0.171,85695.19724309393
861,01/05/2021/23:30,15.0071,74.9,0.09167,0.07,0.134,76111.65747128977
862,01/05/2021/23:40,14.9865,73.8,0.08549,0.048,0.152,73817.95437811743
866,01/06/2021/00:20,14.5848,76.2,0.08549,0.04,0.137,63926.23326937058
873,01/06/2021/01:30,13.9256,78.3,0.08549,0.059,0.122,57270.34864924311
874,01/06/2021/01:40,13.802,78.8,0.08961,0.059,0.163,57785.217665083015
879,01/06/2021/02:30,12.7617,82.2,0.0885799999999999,0.088,0.122,52752.83451972307
883,01/06/2021/03:10,13.1428,80.6,0.09064,0.059,0.178,51197.40092606229
884,01/06/2021/03:20,13.0604,80.5,0.08652,0.059,0.126,51104.79823345039
890,01/06/2021/04:20,11.7111,84.6,0.09167,0.044,0.171,51005.46374477688
892,01/06/2021/04:40,11.814100000000002,84.4,0.0885799999999999,0.055,0.152,51021.20736625639
896,01/06/2021/05:20,11.8038,83.9,0.08755,0.029,0.122,52504.23296554954
898,01/06/2021/05:40,11.5875,83.6,0.08961,0.048,0.152,52124.68503883209
902,01/06/2021/06:20,10.9283,84.6,0.0885799999999999,0.066,0.167,55698.13339847005
904,01/06/2021/06:40,10.918,84.3,0.09167,0.066,0.141,55717.23240719613
911,01/06/2021/07:50,10.7223,84.6,0.0927,0.066,0.148,51027.19517587524
913,01/06/2021/08:10,10.712000000000002,85.1,0.0927,0.593,0.53,51140.81259099576
914,01/06/2021/08:20,10.7841,85.0,0.09167,4.216,3.95,52534.75345271932
918,01/06/2021/09:00,10.7429,83.9,0.08755,76.5,51.8,60360.4989837866
919,01/06/2021/09:10,10.8871,83.4,0.08755,63.67,38.59,60667.31750223138
