,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Energy city
147,01/01/2021/00:30,12.6793,79.2,0.07828,0.091,0.134,61448.590591610075
150,01/01/2021/01:00,13.3282,78.1,0.07622,0.084,0.108,55039.80017254456
152,01/01/2021/01:20,13.4106,77.5,0.08343,0.062,0.178,55567.779351062214
157,01/01/2021/02:10,13.5651,77.3,0.07931,0.066,0.13,52060.54796601271
158,01/01/2021/02:20,13.493,75.6,0.07931,0.077,0.156,51527.31906203113
165,01/01/2021/03:30,13.0604,79.4,0.08137,0.059,0.156,49864.183988440265
167,01/01/2021/03:50,12.7102,80.6,0.08034,0.088,0.119,49395.3058250235
171,01/01/2021/04:30,12.7617,81.5,0.07622,0.088,0.119,48646.32605861128
173,01/01/2021/04:50,12.3291,82.8,0.07931,0.066,0.178,48948.915583631744
176,01/01/2021/05:20,12.0922,82.8,0.08343,0.106,0.126,50443.89762913554
180,01/01/2021/06:00,11.9274,84.5,0.07725,0.048,0.134,53983.79224733395
181,01/01/2021/06:10,11.7832,84.1,0.07725,0.07,0.145,54079.89264874248
182,01/01/2021/06:20,11.742,84.4,0.07931,0.07,0.122,54321.891100057794
186,01/01/2021/07:00,11.5051,85.8,0.08034,0.073,0.163,50326.63968408587
194,01/01/2021/08:20,11.288800000000002,83.4,0.08549,2.95,2.867,53165.741889218254
195,01/01/2021/08:30,11.031300000000002,83.9,0.08343,6.657,6.472,53673.186922541645
196,01/01/2021/08:40,10.8356,85.1,0.08343,13.02,11.56,53803.03188976211
198,01/01/2021/09:00,10.7532,85.9,0.0824,64.11,24.49,60692.66262662073
199,01/01/2021/09:10,11.0107,86.7,0.08137,92.3,27.88,59678.53803168485
200,01/01/2021/09:20,11.3506,86.7,0.08446,117.2,30.43,60041.81160776029
204,01/01/2021/10:00,14.0904,81.7,0.0824,218.3,39.07,67820.09486032682
210,01/01/2021/11:00,17.0465,64.11,0.07931,360.7,41.43,72492.58152033354
212,01/01/2021/11:20,17.592399999999998,57.23,0.07828,396.6,40.66,71519.78724203039
214,01/01/2021/11:40,17.7984,56.49,0.07725,425.6,41.84,72164.47923788585
216,01/01/2021/12:00,17.726300000000002,55.69,0.07931,452.5,41.73,74886.65289425425
217,01/01/2021/12:10,17.6954,57.2,0.08034,460.5,42.38,74052.58495766696
219,01/01/2021/12:30,17.613000000000003,58.33,0.07828,476.2,43.25,72684.46827009576
225,01/01/2021/13:30,17.849899999999998,59.16,0.07828,484.1,43.72,72845.56693794788
226,01/01/2021/13:40,17.9323,58.13,0.07828,481.1,43.82,72845.56693794788
231,01/01/2021/14:30,18.076500000000003,55.99,0.07622,441.9,41.88,72384.87788907312
233,01/01/2021/14:50,18.1692,55.35,0.07931,413.9,41.5,74868.12982306842
237,01/01/2021/15:30,17.9735,57.86,0.07725,345.8,57.35,72094.55793402277
239,01/01/2021/15:50,17.901400000000002,58.02,0.07622,302.9,121.3,72985.81881296281
241,01/01/2021/16:10,17.7469,59.76,0.07931,260.6,238.0,71369.00836960679
242,01/01/2021/16:20,17.7469,61.12,0.07725,238.2,253.4,71864.47601543546
248,01/01/2021/17:20,17.5306,62.32,0.07828,98.7,123.7,80607.35512994518
250,01/01/2021/17:40,17.314300000000003,61.79,0.08034,58.1,75.3,88090.36993269357
251,01/01/2021/17:50,17.1804,62.05,0.08137,22.4,25.24,85813.88206350092
252,01/01/2021/18:00,17.0362,64.02,0.07622,11.04,11.2,99065.6530717465
261,01/01/2021/19:30,15.8929,69.86,0.07828,0.04,0.108,98665.16895878562
262,01/01/2021/19:40,15.8105,69.86,0.07828,0.073,0.078,98613.59294565632
263,01/01/2021/19:50,15.656,70.5,0.07828,0.055,0.122,98872.96365703866
266,01/01/2021/20:20,15.8826,68.52,0.07725,0.055,0.093,99138.61033800831
267,01/01/2021/20:30,15.759,69.03,0.07725,0.055,0.093,99285.26398712565
268,01/01/2021/20:40,15.7899,68.72,0.07828,0.066,0.108,98475.73238211767
273,01/01/2021/21:30,15.4809,66.62,0.07622,0.07,0.085,96081.46350401588
274,01/01/2021/21:40,15.3779,67.29,0.07828,0.07,0.111,95316.00308719768
277,01/01/2021/22:10,15.3161,67.96,0.07725,0.066,0.134,87080.0726821759
278,01/01/2021/22:20,15.3676,68.52,0.07622,0.037,0.148,87256.14542063908
279,01/01/2021/22:30,15.4088,68.62,0.07725,0.102,0.063,86795.3328037658
280,01/01/2021/22:40,15.3264,69.33,0.07725,0.062,0.152,87249.4027608323
283,01/01/2021/23:10,15.1925,70.4,0.07313,0.051,0.152,75959.71455804477
285,01/01/2021/23:30,14.6569,72.9,0.07931,0.059,0.111,74699.00548625985
289,01/02/2021/00:10,14.5848,74.0,0.0741599999999999,0.07,0.141,63014.79873513868
292,01/02/2021/00:40,13.8535,77.7,0.07622,0.073,0.115,63314.196914576234
295,01/02/2021/01:10,14.821700000000002,71.0,0.08034,0.062,0.148,55115.45609702924
297,01/02/2021/01:30,14.832,71.5,0.07725,0.062,0.156,55011.60115935226
304,01/02/2021/02:40,14.6878,75.5,0.07828,0.073,0.163,51713.18233326503
308,01/02/2021/03:20,14.626,73.8,0.0741599999999999,0.084,0.178,50359.07532128258
309,01/02/2021/03:30,14.4612,74.7,0.07931,0.077,0.134,50456.69953342509
311,01/02/2021/03:50,14.3376,75.2,0.07931,0.059,0.182,50651.50064977224
312,01/02/2021/04:00,14.2655,75.1,0.08549,0.077,0.156,50451.87677990986
313,01/02/2021/04:10,14.0698,75.5,0.08652,0.07,0.156,50451.87677990986
314,01/02/2021/04:20,13.956500000000002,76.1,0.07931,0.055,0.156,50180.34781299277
316,01/02/2021/04:40,13.5651,77.8,0.07828,0.077,0.148,49776.00556967784
317,01/02/2021/04:50,13.2149,78.5,0.07828,0.066,0.148,49816.05154285229
322,01/02/2021/05:40,13.616600000000002,80.0,0.07828,0.077,0.171,51590.554558405085
323,01/02/2021/05:50,13.7608,77.9,0.07931,0.062,0.174,51347.01763384601
324,01/02/2021/06:00,13.8432,77.5,0.08137,0.102,0.122,53054.09787484804
326,01/02/2021/06:20,13.7299,76.8,0.07725,0.062,0.145,54313.48246055614
330,01/02/2021/07:00,12.5145,80.8,0.0824,0.055,0.193,51165.61613971042
332,01/02/2021/07:20,12.257,81.5,0.07828,0.048,0.171,52000.27491778957
341,01/02/2021/08:50,10.7944,85.7,0.08446,38.0,20.54,53134.43518166875
342,01/02/2021/09:00,10.712000000000002,85.3,0.08446,64.8,27.42,61640.3844843875
343,01/02/2021/09:10,10.8253,85.5,0.08549,85.3,33.31,61693.32994146919
344,01/02/2021/09:20,11.124,85.0,0.08652,109.4,38.03,61517.08744788254
351,01/02/2021/10:30,16.1092,73.2,0.08137,294.9,43.18,68490.99423833199
353,01/02/2021/10:50,16.6448,72.3,0.08343,339.3,43.08,69494.70199251194
354,01/02/2021/11:00,17.0362,69.24,0.08652,361.2,43.97,74155.47488905655
369,01/02/2021/13:30,18.0971,62.7,0.07931,490.1,44.76,71337.16661843091
373,01/02/2021/14:10,18.0044,63.76,0.07725,465.8,44.23,73390.41064005831
374,01/02/2021/14:20,17.8808,64.16,0.0751899999999999,455.2,44.07,74301.93406056681
377,01/02/2021/14:50,17.8808,65.23,0.07725,415.4,43.03,73327.42931929376
381,01/02/2021/15:30,17.963199999999997,64.93,0.07622,348.4,72.7,73060.9612135105
383,01/02/2021/15:50,17.819000000000003,65.83,0.07725,306.7,155.7,73039.80831772566
385,01/02/2021/16:10,17.8602,66.83,0.07313,259.9,256.6,72322.97003830817
396,01/02/2021/18:00,16.8096,69.56,0.07725,11.76,11.93,99710.7643820994
398,01/02/2021/18:20,16.459400000000002,72.1,0.07828,3.327,3.349,98474.35406799304
399,01/02/2021/18:30,16.3358,73.0,0.07622,1.014,1.087,98730.68719592137
407,01/02/2021/19:50,13.3179,81.3,0.08137,0.059,0.074,99194.52512579954
408,01/02/2021/20:00,13.0707,81.5,0.07931,0.055,0.093,97584.48632715111
409,01/02/2021/20:10,12.7617,81.5,0.08034,0.088,0.089,98187.97709117095
410,01/02/2021/20:20,12.5351,83.1,0.07622,0.084,0.067,97798.3644358536
413,01/02/2021/20:50,12.0613,84.2,0.07725,0.062,0.096,97114.0167271318
416,01/02/2021/21:20,11.6699,83.7,0.07828,0.066,0.067,95060.6967711378
418,01/02/2021/21:40,11.474200000000002,84.0,0.0751899999999999,0.055,0.085,94877.20000042552
419,01/02/2021/21:50,11.4433,83.8,0.0751899999999999,0.081,0.078,95364.31595799797
423,01/02/2021/22:30,11.3094,83.6,0.0751899999999999,0.062,0.059,86592.91239270654
426,01/02/2021/23:00,10.8253,84.3,0.07725,0.062,0.104,74287.46308172673
428,01/02/2021/23:20,10.918,84.4,0.07622,0.048,0.104,74610.20887185518
429,01/02/2021/23:30,10.8047,84.5,0.07931,0.04,0.159,74104.98663540553
430,01/02/2021/23:40,10.6399,84.7,0.07828,0.059,0.059,74414.80704612673
431,01/02/2021/23:50,10.815,84.7,0.0751899999999999,0.077,0.059,74974.68376087598
436,01/03/2021/00:40,10.6708,82.0,0.08034,0.055,0.108,63388.82645822315
437,01/03/2021/00:50,10.4751,82.7,0.07725,0.062,0.111,63108.109670408456
438,01/03/2021/01:00,10.4339,82.4,0.07622,0.037,0.1,56129.09265822169
439,01/03/2021/01:10,10.4442,82.3,0.07622,0.073,0.093,56067.21536932159
441,01/03/2021/01:30,10.6399,82.2,0.07725,0.062,0.082,55970.57308434892
444,01/03/2021/02:00,10.4339,81.2,0.07725,0.059,0.119,52318.788741050485
447,01/03/2021/02:30,10.2073,81.8,0.08034,0.07,0.111,52669.25847926441
452,01/03/2021/03:20,10.1352,80.5,0.0751899999999999,0.059,0.134,51263.28868348171
454,01/03/2021/03:40,9.723200000000002,81.1,0.07828,0.062,0.126,51105.07230883632
457,01/03/2021/04:10,9.26073,82.5,0.0885799999999999,0.084,0.108,51418.94598233319
460,01/03/2021/04:40,8.333730000000001,84.9,0.08549,0.055,0.085,51278.19217400287
462,01/03/2021/05:00,8.24309,86.3,0.08755,0.062,0.1,53397.27966777016
464,01/03/2021/05:20,8.28326,86.7,0.08961,0.062,0.148,52686.18030462707
465,01/03/2021/05:30,8.21528,86.8,0.08755,0.077,0.119,52827.74847885823
468,01/03/2021/06:00,8.184379999999999,86.9,0.08652,0.07,0.122,54247.10759697849
469,01/03/2021/06:10,8.02885,86.9,0.0885799999999999,0.07,0.085,53428.99410155269
470,01/03/2021/06:20,7.71264,87.1,0.08961,0.029,0.134,55081.9877199904
471,01/03/2021/06:30,7.57256,87.1,0.08549,0.051,0.148,55037.61457165946
474,01/03/2021/07:00,7.58492,87.7,0.08961,0.051,0.122,51698.81966203238
475,01/03/2021/07:10,7.61479,87.8,0.08961,0.048,0.111,51885.99406721771
476,01/03/2021/07:20,7.74972,87.7,0.09064,0.051,0.145,51698.81966203238
479,01/03/2021/07:50,7.556080000000001,86.7,0.09167,0.11,0.119,50052.75428427548
480,01/03/2021/08:00,7.35317,86.9,0.08755,0.146,0.226,53745.20787508877
482,01/03/2021/08:20,7.31197,87.4,0.08652,2.906,2.804,54338.25545433923
484,01/03/2021/08:40,6.98237,87.7,0.0885799999999999,13.9,12.28,54806.67436675499
491,01/03/2021/09:50,7.970140000000001,84.7,0.09167,196.1,37.53,62522.360244189935
494,01/03/2021/10:20,8.85079,81.6,0.0927,272.8,39.92,68753.12315117927
498,01/03/2021/11:00,10.3103,79.8,0.09064,354.4,40.51,73809.09680025138
499,01/03/2021/11:10,10.8871,79.0,0.09064,384.7,40.3,73988.24050552574
501,01/03/2021/11:30,11.948,77.3,0.0927,420.1,39.15,73883.92839182582
505,01/03/2021/12:10,14.42,67.75,0.0885799999999999,477.0,37.37,74956.44555103546
508,01/03/2021/12:40,16.1298,65.01,0.08961,499.7,37.17,75131.59643496611
509,01/03/2021/12:50,16.3976,63.81,0.0885799999999999,503.9,37.24,77365.37254581621
512,01/03/2021/13:20,17.8602,60.2,0.08755,506.6,37.02,76660.8164638687
516,01/03/2021/14:00,20.2395,53.72,0.08652,485.9,38.87,75170.01660148535
517,01/03/2021/14:10,20.1365,50.78,0.08446,468.6,43.49,75188.25214274754
521,01/03/2021/14:50,20.0747,56.59,0.07931,418.2,45.45,73844.30876605744
523,01/03/2021/15:10,19.8069,59.17,0.07725,391.1,50.26,73321.5313036471
532,01/03/2021/16:40,20.188,60.67,0.08343,189.1,227.1,73262.72454029566
536,01/03/2021/17:20,19.4567,63.5,0.07725,88.0,109.5,83801.84344797838
538,01/03/2021/17:40,18.3752,67.87,0.07622,52.73,67.32,87968.19839363486
542,01/03/2021/18:20,16.613900000000005,73.2,0.08343,3.532,3.546,98951.69727346886
543,01/03/2021/18:30,15.6766,75.6,0.08549,1.142,1.22,98954.42871775075
550,01/03/2021/19:40,16.3049,71.8,0.09064,0.051,0.093,99604.59790216808
554,01/03/2021/20:20,16.0165,67.73,0.09167,0.066,0.093,99175.64313825464
558,01/03/2021/21:00,15.264600000000002,69.5,0.0885799999999999,0.044,0.122,96679.17523628437
564,01/03/2021/22:00,13.3488,73.9,0.08652,0.077,0.148,87780.36561089692
566,01/03/2021/22:20,12.8132,76.3,0.08446,0.073,0.074,86921.77351216227
573,01/03/2021/23:30,11.9892,77.9,0.08549,0.051,0.096,75998.11953211486
574,01/03/2021/23:40,11.9892,77.7,0.08652,0.055,0.126,76751.92019346643
578,01/04/2021/00:20,11.3712,80.1,0.08961,0.07,0.141,63900.01011422809
579,01/04/2021/00:30,11.5463,78.5,0.08652,0.088,0.134,63318.97107629445
581,01/04/2021/00:50,11.227,77.8,0.08549,0.051,0.148,64438.83421640037
584,01/04/2021/01:20,10.8562,78.6,0.08755,0.106,0.111,55452.04499024092
585,01/04/2021/01:30,10.5678,79.9,0.08961,0.07,0.145,56434.842225331624
586,01/04/2021/01:40,10.3412,80.4,0.08961,0.059,0.126,56493.08943675993
588,01/04/2021/02:00,10.0734,81.5,0.08961,0.077,0.111,53106.497072226135
593,01/04/2021/02:50,10.0219,80.4,0.0885799999999999,0.084,0.159,52794.80330492892
596,01/04/2021/03:20,9.8159,80.7,0.08446,0.066,0.163,51172.72418098788
600,01/04/2021/04:00,9.5481,77.4,0.0824,0.066,0.152,51176.06133254231
608,01/04/2021/05:20,9.6408,75.1,0.0885799999999999,0.07,0.141,53692.37414719996
609,01/04/2021/05:30,9.300900000000002,76.0,0.08549,0.04,0.141,54231.93421532156
616,01/04/2021/06:40,9.16082,73.7,0.08549,0.081,0.093,55354.79556987432
618,01/04/2021/07:00,8.21219,80.6,0.09167,0.066,0.141,51820.89500045095
621,01/04/2021/07:30,8.409949999999998,78.9,0.09064,0.07,0.111,52187.21311091061
623,01/04/2021/07:50,8.15245,81.8,0.09064,0.066,0.163,52077.859137357584
624,01/04/2021/08:00,8.08756,81.7,0.0885799999999999,0.187,0.26,54589.67484154322
625,01/04/2021/08:10,8.295620000000001,81.1,0.08755,0.922,0.86,54266.01047918726
626,01/04/2021/08:20,7.92585,82.1,0.08961,3.052,2.752,55036.33331471822
628,01/04/2021/08:40,8.04842,83.1,0.08755,13.12,11.54,55121.55185316621
630,01/04/2021/09:00,7.80534,78.6,0.08652,75.1,25.83,63852.78666267066
631,01/04/2021/09:10,8.32961,75.2,0.08755,98.3,26.97,62684.33560593142
640,01/04/2021/10:40,11.1446,65.24,0.08652,322.5,40.38,70038.67253480288
643,01/04/2021/11:10,12.6793,63.71,0.08549,384.3,45.19,74211.60911401891
644,01/04/2021/11:20,13.3076,62.44,0.08755,401.8,45.14,74913.39528252889
646,01/04/2021/11:40,14.4406,59.0,0.0885799999999999,433.4,45.06,75001.9987744677
647,01/04/2021/11:50,15.0483,60.1,0.08652,447.5,45.84,75091.3571901271
648,01/04/2021/12:00,15.7899,61.37,0.08652,459.9,46.63,76707.64698739197
649,01/04/2021/12:10,16.6345,62.6,0.08755,468.9,47.67,76733.92997031024
651,01/04/2021/12:30,17.4379,59.53,0.08755,483.6,49.94,76711.43820161824
655,01/04/2021/13:10,18.8799,59.37,0.08446,495.7,53.52,75027.3756192645
657,01/04/2021/13:30,19.261,59.2,0.08446,494.8,58.49,75128.61262921986
659,01/04/2021/13:50,19.7142,57.23,0.0885799999999999,480.6,59.52,75663.84477391193
664,01/04/2021/14:40,20.3425,56.13,0.08446,429.9,65.59,74656.89665052613
672,01/04/2021/16:00,20.5588,50.78,0.08343,212.4,208.6,75104.95712933324
673,01/04/2021/16:10,19.9099,51.38,0.08137,183.4,195.5,75258.37845531426
674,01/04/2021/16:20,19.6318,52.25,0.07828,217.7,245.4,74099.93895385656
676,01/04/2021/16:40,19.467,52.22,0.07828,177.7,208.0,74005.83323431031
677,01/04/2021/16:50,19.4155,52.78,0.07622,153.9,182.3,75895.81557766322
681,01/04/2021/17:30,18.437,58.32,0.07931,50.62,60.16,88979.66228313684
682,01/04/2021/17:40,18.241300000000003,58.66,0.07725,27.97,32.23,86216.32729218267
686,01/04/2021/18:20,16.6963,63.53,0.09373,3.239,3.356,100116.22493082182
687,01/04/2021/18:30,16.3873,64.66,0.08961,0.875,0.905,100245.47569553676
697,01/04/2021/20:10,13.9153,73.6,0.09064,0.062,0.119,99824.84115832116
702,01/04/2021/21:00,13.2355,78.6,0.07931,0.055,0.104,94902.7100896833
708,01/04/2021/22:00,12.9574,81.6,0.08446,0.062,0.089,88469.27029359246
709,01/04/2021/22:10,12.8441,83.1,0.08652,0.055,0.134,87609.15678721528
710,01/04/2021/22:20,13.2252,82.7,0.08755,0.059,0.119,87886.61834857281
712,01/04/2021/22:40,12.8029,81.7,0.08961,0.059,0.126,88510.60075150555
723,01/05/2021/00:30,11.1858,85.6,0.0885799999999999,0.059,0.115,65359.97928760262
724,01/05/2021/00:40,11.2064,85.7,0.08549,0.051,0.159,64417.26711125089
725,01/05/2021/00:50,11.1034,85.5,0.08446,0.073,0.134,64617.31729925537
729,01/05/2021/01:30,10.7017,86.7,0.08755,0.073,0.126,57137.12498140233
732,01/05/2021/02:00,10.6193,86.6,0.08755,0.077,0.171,53246.53211307499
733,01/05/2021/02:10,10.4339,86.7,0.08549,0.059,0.171,53304.779324503295
734,01/05/2021/02:20,10.1764,87.4,0.08549,0.066,0.148,53696.741667995244
736,01/05/2021/02:40,10.3103,87.4,0.08549,0.081,0.13,53497.59733130413
738,01/05/2021/03:00,10.691400000000002,87.0,0.08961,0.059,0.152,51854.328182061545
740,01/05/2021/03:20,10.4442,87.1,0.08652,0.055,0.141,51729.40781090384
741,01/05/2021/03:30,10.6811,87.2,0.09064,0.066,0.13,51897.41497373172
742,01/05/2021/03:40,10.7841,86.9,0.09167,0.066,0.167,51838.08737949778
743,01/05/2021/03:50,10.4957,87.0,0.09064,0.048,0.156,51931.68937194326
745,01/05/2021/04:10,10.2279,87.7,0.08652,0.037,0.252,50576.37749437643
746,01/05/2021/04:20,10.2794,88.2,0.09476,0.062,0.152,52086.98225307885
747,01/05/2021/04:30,10.3721,88.1,0.08755,0.059,0.174,51528.874823193044
748,01/05/2021/04:40,10.3309,88.8,0.08755,0.091,0.137,51016.21086718969
750,01/05/2021/05:00,10.2485,88.9,0.0824,0.04,0.156,53030.01689921959
754,01/05/2021/05:40,10.9798,88.6,0.08549,0.07,0.152,53390.68807495383
756,01/05/2021/06:00,11.0416,86.8,0.08652,0.07,0.111,54353.17625880491
758,01/05/2021/06:20,10.9695,86.8,0.08755,0.04,0.178,54116.62931745637
768,01/05/2021/08:00,11.433,81.7,0.08755,0.106,0.23,53483.158032672705
770,01/05/2021/08:20,10.9695,82.5,0.08652,3.089,2.908,53416.253731936245
771,01/05/2021/08:30,10.9386,83.6,0.08961,5.538,5.259,54484.36559709355
772,01/05/2021/08:40,11.3609,83.6,0.09167,12.6,12.03,54830.893913667824
773,01/05/2021/08:50,11.6699,82.4,0.08343,49.13,35.81,55679.86844547227
774,01/05/2021/09:00,12.1334,81.7,0.08961,78.7,52.65,62140.13343158081
776,01/05/2021/09:20,12.2776,79.0,0.08961,78.0,59.66,61757.274879022676
779,01/05/2021/09:50,12.875,77.4,0.0885799999999999,121.6,115.4,62184.44709574576
780,01/05/2021/10:00,13.287,76.1,0.08446,114.3,110.2,69724.81833578461
791,01/05/2021/11:50,15.8826,68.25,0.08755,182.0,176.0,74025.89214526923
793,01/05/2021/12:10,16.48,67.88,0.08549,268.5,218.2,75428.35206460152
800,01/05/2021/13:20,17.901400000000002,66.11,4.84924,244.2,234.6,75847.51046676021
802,01/05/2021/13:40,18.086800000000004,63.21,0.1442,168.6,165.6,74596.26247927014
807,01/05/2021/14:30,18.3031,62.07,0.08446,280.2,254.7,73997.87887657927
810,01/05/2021/15:00,18.1486,64.31,0.08549,181.4,183.2,73613.98024993725
811,01/05/2021/15:10,18.0353,65.34,0.08652,165.9,169.0,74134.64428595766
816,01/05/2021/16:00,17.8396,66.84,0.08549,143.1,142.8,71941.18274601475
817,01/05/2021/16:10,17.8396,67.01,0.08755,143.3,144.1,71674.25263035213
821,01/05/2021/16:50,17.705699999999997,68.68,0.0824,78.1,79.2,70348.10998317583
825,01/05/2021/17:30,17.4173,70.3,0.0885799999999999,38.2,39.13,84272.31864901503
827,01/05/2021/17:50,17.2216,72.1,0.08549,23.54,23.81,84464.50615784782
831,01/05/2021/18:30,16.4697,76.2,0.08549,0.608,0.668,97926.08635123803
833,01/05/2021/18:50,16.4285,75.9,0.08961,0.055,0.108,97367.16210622726
838,01/05/2021/19:40,15.7384,76.0,0.0885799999999999,0.059,0.111,98628.4345089248
839,01/05/2021/19:50,15.7796,75.6,0.08652,0.033,0.141,98502.30081493591
842,01/05/2021/20:20,15.8002,74.6,0.08755,0.044,0.156,98512.61311380765
843,01/05/2021/20:30,15.4603,75.9,0.08961,0.073,0.115,98341.19117791728
844,01/05/2021/20:40,15.1513,76.7,0.08961,0.073,0.096,98780.016165083
847,01/05/2021/21:10,15.0483,77.3,0.09064,0.026,0.148,95974.32428298274
848,01/05/2021/21:20,15.0277,76.6,0.08961,0.081,0.111,95605.95033791476
850,01/05/2021/21:40,14.8423,77.8,0.08549,0.04,0.134,94574.20889529958
853,01/05/2021/22:10,14.9659,77.5,0.0885799999999999,0.055,0.137,88209.17687573461
857,01/05/2021/22:50,14.7496,78.0,0.0927,0.044,0.171,87748.92768321584
861,01/05/2021/23:30,15.0071,74.9,0.09167,0.07,0.134,76701.14043816483
862,01/05/2021/23:40,14.9865,73.8,0.08549,0.048,0.152,76903.82422051062
866,01/06/2021/00:20,14.5848,76.2,0.08549,0.04,0.137,64210.77091841396
873,01/06/2021/01:30,13.9256,78.3,0.08549,0.059,0.122,56427.0409341171
874,01/06/2021/01:40,13.802,78.8,0.08961,0.059,0.163,57397.416543976025
879,01/06/2021/02:30,12.7617,82.2,0.0885799999999999,0.088,0.122,52279.77511254186
883,01/06/2021/03:10,13.1428,80.6,0.09064,0.059,0.178,51360.909677276424
884,01/06/2021/03:20,13.0604,80.5,0.08652,0.059,0.126,51092.64889415569
890,01/06/2021/04:20,11.7111,84.6,0.09167,0.044,0.171,51543.19043086654
892,01/06/2021/04:40,11.814100000000002,84.4,0.0885799999999999,0.055,0.152,51339.326002645284
896,01/06/2021/05:20,11.8038,83.9,0.08755,0.029,0.122,53150.57102185909
898,01/06/2021/05:40,11.5875,83.6,0.08961,0.048,0.152,52994.430023700996
902,01/06/2021/06:20,10.9283,84.6,0.0885799999999999,0.066,0.167,54286.677298544826
904,01/06/2021/06:40,10.918,84.3,0.09167,0.066,0.141,54257.80522503484
911,01/06/2021/07:50,10.7223,84.6,0.0927,0.066,0.148,50457.59844691751
913,01/06/2021/08:10,10.712000000000002,85.1,0.0927,0.593,0.53,52124.3856033328
914,01/06/2021/08:20,10.7841,85.0,0.09167,4.216,3.95,52163.79991784492
918,01/06/2021/09:00,10.7429,83.9,0.08755,76.5,51.8,62023.05451046881
919,01/06/2021/09:10,10.8871,83.4,0.08755,63.67,38.59,60403.07915452631
