,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Energy city
585,01/04/2021/01:30,10.5678,79.9,0.08961,0.07,0.145,56203.07754681104
586,01/04/2021/01:40,10.3412,80.4,0.08961,0.059,0.126,56134.40510656295
588,01/04/2021/02:00,10.0734,81.5,0.08961,0.077,0.111,52083.95978628987
593,01/04/2021/02:50,10.0219,80.4,0.0885799999999999,0.084,0.159,52314.51413090054
596,01/04/2021/03:20,9.8159,80.7,0.08446,0.066,0.163,49956.75235730838
600,01/04/2021/04:00,9.5481,77.4,0.0824,0.066,0.152,49646.81483665658
608,01/04/2021/05:20,9.6408,75.1,0.0885799999999999,0.07,0.141,51571.941036436016
609,01/04/2021/05:30,9.300900000000002,76.0,0.08549,0.04,0.141,52072.87250352384
616,01/04/2021/06:40,9.16082,73.7,0.08549,0.081,0.093,55931.53460981165
618,01/04/2021/07:00,8.21219,80.6,0.09167,0.066,0.141,53337.624918606736
621,01/04/2021/07:30,8.409949999999998,78.9,0.09064,0.07,0.111,53046.351473119765
623,01/04/2021/07:50,8.15245,81.8,0.09064,0.066,0.163,53401.71375123472
624,01/04/2021/08:00,8.08756,81.7,0.0885799999999999,0.187,0.26,53381.794231781474
625,01/04/2021/08:10,8.295620000000001,81.1,0.08755,0.922,0.86,53698.598488376076
626,01/04/2021/08:20,7.92585,82.1,0.08961,3.052,2.752,54216.88726720044
628,01/04/2021/08:40,8.04842,83.1,0.08755,13.12,11.54,55909.33602601883
630,01/04/2021/09:00,7.80534,78.6,0.08652,75.1,25.83,61808.63788750397
631,01/04/2021/09:10,8.32961,75.2,0.08755,98.3,26.97,62548.702981467846
640,01/04/2021/10:40,11.1446,65.24,0.08652,322.5,40.38,69468.51608186081
643,01/04/2021/11:10,12.6793,63.71,0.08549,384.3,45.19,72482.74242185456
644,01/04/2021/11:20,13.3076,62.44,0.08755,401.8,45.14,72594.04316007895
646,01/04/2021/11:40,14.4406,59.0,0.0885799999999999,433.4,45.06,72423.45924701664
647,01/04/2021/11:50,15.0483,60.1,0.08652,447.5,45.84,73071.94217254147
648,01/04/2021/12:00,15.7899,61.37,0.08652,459.9,46.63,73811.56861257917
649,01/04/2021/12:10,16.6345,62.6,0.08755,468.9,47.67,73940.42356707774
651,01/04/2021/12:30,17.4379,59.53,0.08755,483.6,49.94,74228.1680473488
655,01/04/2021/13:10,18.8799,59.37,0.08446,495.7,53.52,74667.04890540261
657,01/04/2021/13:30,19.261,59.2,0.08446,494.8,58.49,74477.28295502852
659,01/04/2021/13:50,19.7142,57.23,0.0885799999999999,480.6,59.52,74018.643103219
664,01/04/2021/14:40,20.3425,56.13,0.08446,429.9,65.59,73343.78396076307
672,01/04/2021/16:00,20.5588,50.78,0.08343,212.4,208.6,73034.98404208828
673,01/04/2021/16:10,19.9099,51.38,0.08137,183.4,195.5,73233.58707352528
674,01/04/2021/16:20,19.6318,52.25,0.07828,217.7,245.4,71785.7848084349
676,01/04/2021/16:40,19.467,52.22,0.07828,177.7,208.0,71801.91121499815
677,01/04/2021/16:50,19.4155,52.78,0.07622,153.9,182.3,72491.94633284783
681,01/04/2021/17:30,18.437,58.32,0.07931,50.62,60.16,84587.02396985223
682,01/04/2021/17:40,18.241300000000003,58.66,0.07725,27.97,32.23,95262.04141575767
686,01/04/2021/18:20,16.6963,63.53,0.09373,3.239,3.356,98982.40186357564
687,01/04/2021/18:30,16.3873,64.66,0.08961,0.875,0.905,99126.87086046174
697,01/04/2021/20:10,13.9153,73.6,0.09064,0.062,0.119,99205.69521579199
702,01/04/2021/21:00,13.2355,78.6,0.07931,0.055,0.104,93736.70309023805
708,01/04/2021/22:00,12.9574,81.6,0.08446,0.062,0.089,86057.66108634902
709,01/04/2021/22:10,12.8441,83.1,0.08652,0.055,0.134,84633.97122513715
710,01/04/2021/22:20,13.2252,82.7,0.08755,0.059,0.119,85948.1879736612
712,01/04/2021/22:40,12.8029,81.7,0.08961,0.059,0.126,85214.75121211285
723,01/05/2021/00:30,11.1858,85.6,0.0885799999999999,0.059,0.115,65588.96291934022
724,01/05/2021/00:40,11.2064,85.7,0.08549,0.051,0.159,65643.49221538901
725,01/05/2021/00:50,11.1034,85.5,0.08446,0.073,0.134,65365.651999070615
729,01/05/2021/01:30,10.7017,86.7,0.08755,0.073,0.126,56003.158979450265
732,01/05/2021/02:00,10.6193,86.6,0.08755,0.077,0.171,52331.375872538985
733,01/05/2021/02:10,10.4339,86.7,0.08549,0.059,0.171,52286.627093724215
734,01/05/2021/02:20,10.1764,87.4,0.08549,0.066,0.148,52120.803496513145
736,01/05/2021/02:40,10.3103,87.4,0.08549,0.081,0.13,52130.83427238367
738,01/05/2021/03:00,10.691400000000002,87.0,0.08961,0.059,0.152,51180.37290967862
740,01/05/2021/03:20,10.4442,87.1,0.08652,0.055,0.141,51088.638204924166
741,01/05/2021/03:30,10.6811,87.2,0.09064,0.066,0.13,51108.155536636375
742,01/05/2021/03:40,10.7841,86.9,0.09167,0.066,0.167,51212.08803458969
743,01/05/2021/03:50,10.4957,87.0,0.09064,0.048,0.156,51176.86102366141
745,01/05/2021/04:10,10.2279,87.7,0.08652,0.037,0.252,50778.08855359233
746,01/05/2021/04:20,10.2794,88.2,0.09476,0.062,0.152,50880.31331144914
747,01/05/2021/04:30,10.3721,88.1,0.08755,0.059,0.174,50816.46982379107
748,01/05/2021/04:40,10.3309,88.8,0.08755,0.091,0.137,50717.905017985686
750,01/05/2021/05:00,10.2485,88.9,0.0824,0.04,0.156,52289.933873112146
754,01/05/2021/05:40,10.9798,88.6,0.08549,0.07,0.152,52236.16891854161
756,01/05/2021/06:00,11.0416,86.8,0.08652,0.07,0.111,55855.63927492723
758,01/05/2021/06:20,10.9695,86.8,0.08755,0.04,0.178,55965.43283699197
768,01/05/2021/08:00,11.433,81.7,0.08755,0.106,0.23,53702.91888401724
770,01/05/2021/08:20,10.9695,82.5,0.08652,3.089,2.908,54756.72897079034
771,01/05/2021/08:30,10.9386,83.6,0.08961,5.538,5.259,55627.98854715577
772,01/05/2021/08:40,11.3609,83.6,0.09167,12.6,12.03,55792.699287639036
773,01/05/2021/08:50,11.6699,82.4,0.08343,49.13,35.81,56229.5938533341
774,01/05/2021/09:00,12.1334,81.7,0.08961,78.7,52.65,61248.333705265504
776,01/05/2021/09:20,12.2776,79.0,0.08961,78.0,59.66,61394.79839903749
779,01/05/2021/09:50,12.875,77.4,0.0885799999999999,121.6,115.4,63311.25283092293
780,01/05/2021/10:00,13.287,76.1,0.08446,114.3,110.2,67449.09338083769
791,01/05/2021/11:50,15.8826,68.25,0.08755,182.0,176.0,73386.14952870074
793,01/05/2021/12:10,16.48,67.88,0.08549,268.5,218.2,73040.88708924499
800,01/05/2021/13:20,17.901400000000002,66.11,4.84924,244.2,234.6,72768.68352426722
802,01/05/2021/13:40,18.086800000000004,63.21,0.1442,168.6,165.6,73251.67329742176
807,01/05/2021/14:30,18.3031,62.07,0.08446,280.2,254.7,72481.85943703492
810,01/05/2021/15:00,18.1486,64.31,0.08549,181.4,183.2,70820.67457900388
811,01/05/2021/15:10,18.0353,65.34,0.08652,165.9,169.0,70866.56832764138
816,01/05/2021/16:00,17.8396,66.84,0.08549,143.1,142.8,70537.22394346073
817,01/05/2021/16:10,17.8396,67.01,0.08755,143.3,144.1,70591.83581325837
821,01/05/2021/16:50,17.705699999999997,68.68,0.0824,78.1,79.2,72225.62400391273
825,01/05/2021/17:30,17.4173,70.3,0.0885799999999999,38.2,39.13,87369.33074934075
827,01/05/2021/17:50,17.2216,72.1,0.08549,23.54,23.81,90333.80524666335
831,01/05/2021/18:30,16.4697,76.2,0.08549,0.608,0.668,98126.93355530765
833,01/05/2021/18:50,16.4285,75.9,0.08961,0.055,0.108,98165.2706499135
838,01/05/2021/19:40,15.7384,76.0,0.0885799999999999,0.059,0.111,97273.33586439044
839,01/05/2021/19:50,15.7796,75.6,0.08652,0.033,0.141,97254.50284357864
842,01/05/2021/20:20,15.8002,74.6,0.08755,0.044,0.156,96837.03191223874
843,01/05/2021/20:30,15.4603,75.9,0.08961,0.073,0.115,96675.21493741711
844,01/05/2021/20:40,15.1513,76.7,0.08961,0.073,0.096,96680.34099331616
847,01/05/2021/21:10,15.0483,77.3,0.09064,0.026,0.148,90773.75511229492
848,01/05/2021/21:20,15.0277,76.6,0.08961,0.081,0.111,93170.32827834347
850,01/05/2021/21:40,14.8423,77.8,0.08549,0.04,0.134,91891.29658771442
853,01/05/2021/22:10,14.9659,77.5,0.0885799999999999,0.055,0.137,85223.02508999767
857,01/05/2021/22:50,14.7496,78.0,0.0927,0.044,0.171,85270.2618281731
861,01/05/2021/23:30,15.0071,74.9,0.09167,0.07,0.134,75593.96421715662
862,01/05/2021/23:40,14.9865,73.8,0.08549,0.048,0.152,72347.89079859378
866,01/06/2021/00:20,14.5848,76.2,0.08549,0.04,0.137,63344.12799015496
873,01/06/2021/01:30,13.9256,78.3,0.08549,0.059,0.122,57029.81740433991
874,01/06/2021/01:40,13.802,78.8,0.08961,0.059,0.163,57663.91992221607
879,01/06/2021/02:30,12.7617,82.2,0.0885799999999999,0.088,0.122,52727.31705585597
883,01/06/2021/03:10,13.1428,80.6,0.09064,0.059,0.178,51182.464618363476
884,01/06/2021/03:20,13.0604,80.5,0.08652,0.059,0.126,51089.92452817543
890,01/06/2021/04:20,11.7111,84.6,0.09167,0.044,0.171,50990.46334010542
892,01/06/2021/04:40,11.814100000000002,84.4,0.0885799999999999,0.055,0.152,51021.390773601706
896,01/06/2021/05:20,11.8038,83.9,0.08755,0.029,0.122,52784.377985328894
898,01/06/2021/05:40,11.5875,83.6,0.08961,0.048,0.152,52261.616563638694
902,01/06/2021/06:20,10.9283,84.6,0.0885799999999999,0.066,0.167,55685.334607765755
904,01/06/2021/06:40,10.918,84.3,0.09167,0.066,0.141,55751.84007173959
911,01/06/2021/07:50,10.7223,84.6,0.0927,0.066,0.148,50373.8786758831
913,01/06/2021/08:10,10.712000000000002,85.1,0.0927,0.593,0.53,50981.838476388046
914,01/06/2021/08:20,10.7841,85.0,0.09167,4.216,3.95,52572.32847042056
918,01/06/2021/09:00,10.7429,83.9,0.08755,76.5,51.8,60770.82411945946
919,01/06/2021/09:10,10.8871,83.4,0.08755,63.67,38.59,61100.66744799327
